index,Date,Home Team,Away Team,Result,Overtime,Season,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,2016-10-25,Cleveland Cavaliers,New York Knicks,117 - 88,,2016-2017,07:30,117,88,0.6951219512195121,0.3902439024390244,0.6747005204663571,0.395084433980753,5.452115647753564,52.859390743627,-47.40727509587344,-2.733440657090314,47.145155243446375,-49.87859590053669,8887.640227097158,8550.875091595899,0.9621085994824015,8189.97315785885,8074.717337684485,0.9859272041613751,0.040445575700680296,0.027150819821660194,0.04735196174860805,0.02418392443863893,0.033601829149583505,0.032508031859610424
1,2016-10-25,Portland Trail Blazers,Utah Jazz,113 - 104,,2016-2017,10:00,113,104,0.5365853658536586,0.4878048780487805,0.5384150751614989,0.4903341521093764,0.9787482633615473,53.654567594380374,-52.67581933101883,1.8434418281727807,45.80580253973611,-43.962360711563335,8506.608750744183,8616.836181710354,1.0129578583188663,8591.711801486857,7971.17832250812,0.9277753382194047,0.03578239343290851,0.03049471242089586,0.04468490161288921,0.03133790608976254,0.03383460358136445,0.032326001360330876
2,2016-10-25,Golden State Warriors,San Antonio Spurs,100 - 129,,2016-2017,10:30,100,129,0.8902439024390244,0.8170731707317073,0.8673204199126621,0.7986364643246608,10.380270485396837,63.58391108654922,-53.20364060115239,10.27661796386478,51.613492433933196,-41.336874470068416,9259.580009657131,9426.41036760632,1.0180170545289524,9358.20658092192,8449.00642013952,0.9028446152667821,0.05335646125323491,0.04704024510575623,0.06655920761263472,0.05585930950396578,0.035663401973330885,0.033405090777690646
3,2016-10-26,Indiana Pacers,Dallas Mavericks,130 - 121,OT,2016-2017,07:00,130,121,0.5487804878048781,0.5121951219512195,0.547315768477499,0.5189723795256199,1.6258137365893812,50.96423581863628,-49.338422082046904,-0.016080970960987786,50.75132640194332,-50.7674073729043,8578.63423233091,8389.887656319688,0.9779980622906289,8444.70942464681,8368.764968799622,0.9910068597948989,0.03496238925073935,0.03272361105232379,0.0338000757815866,0.031205834594102796,0.03320047209084417,0.03322252085618754
4,2016-10-26,Orlando Magic,Miami Heat,96 - 108,,2016-2017,07:00,96,108,0.4268292682926829,0.5853658536585366,0.428111524632591,0.5791909244816186,-1.6776675087320372,50.902477279499756,-52.58014478823179,1.5020083134875262,48.721707176584026,-47.2196988630965,8308.580057721561,8388.822988362523,1.0096578392557447,8566.278456195385,8204.507197733787,0.95776797820529,0.027996269135744826,0.03528132063113286,0.026120236839875216,0.03677758286862101,0.03319194289661203,0.032766521979083175
5,2016-10-26,Toronto Raptors,Detroit Pistons,109 - 91,,2016-2017,07:30,109,91,0.6829268292682927,0.5365853658536586,0.6655080059178188,0.5308472699982877,4.081396542227437,51.29062597372194,-47.2092294314945,0.43032432265110737,50.69140053300301,-50.2610762103519,8794.988497067328,8419.034084802679,0.9572535640734482,8470.068236121617,8367.014913259876,0.9878332358147651,0.0411717095293063,0.03672072920656106,0.037568354724417684,0.03624273728210567,0.03324983559167323,0.033140471246491124
6,2016-10-26,Boston Celtics,Brooklyn Nets,122 - 117,,2016-2017,07:30,122,117,0.5853658536585366,0.25609756097560976,0.5731032134026804,0.2700934519977405,2.833871784251778,54.47591205601825,-51.642040271766476,-7.1134569085698365,47.66908156209821,-54.782538470668044,8667.551956725567,8676.244925130075,1.0010029323675138,7863.612951894812,8113.5606192250325,1.0317853471246945,0.03748014251573143,0.023434079620155018,0.036373806457503516,0.02028100369425414,0.03384476453355791,0.03255679838629499
7,2016-10-26,Milwaukee Bucks,Charlotte Hornets,96 - 107,,2016-2017,08:00,96,107,0.4024390243902439,0.5853658536585366,0.4113463958896915,0.5733797646658035,-3.978623106758099,47.941436991725205,-51.920060098483305,2.3584720187707013,52.091122062375135,-49.73265004360443,8112.463433553163,8136.511818478303,1.002964375139822,8636.821375725473,8478.685861033086,0.9816905424098685,0.030030246269488886,0.03507894167490491,0.02599097762291266,0.03474861084500292,0.032630462685840085,0.03338278472959895
8,2016-10-26,New Orleans Pelicans,Denver Nuggets,102 - 107,,2016-2017,08:00,102,107,0.36585365853658536,0.4024390243902439,0.3756707015799436,0.412512146215642,-3.5490608422925227,51.45514547040001,-55.00420631269253,-2.8070366883384334,50.57572435227974,-53.38276104061818,8156.529455683419,8425.49467478151,1.0329754487566618,8209.48478608594,8350.144297218569,1.0171337805961986,0.02792893471782042,0.03238099902540717,0.02685212743558282,0.0244884865171203,0.033312181456844885,0.03314795388155133
9,2016-10-26,Memphis Grizzlies,Minnesota Timberwolves,102 - 98,,2016-2017,08:00,102,98,0.5121951219512195,0.35365853658536583,0.5117457274380759,0.3616413396813412,-2.1329706134263273,47.42386620696239,-49.55683682038872,-3.382354740199588,51.01293700699148,-54.39529174719107,8261.952326053011,8095.131453744646,0.9798085409204896,8164.301131218017,8388.227505316016,1.0274275005905609,0.031000709100988046,0.029123937905838244,0.026932156803091557,0.023834169591971835,0.03254714563533769,0.033230093266168687
