index,Date,Home Team,Away Team,Result,Overtime,Season,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,2009-10-27,Cleveland Cavaliers,Boston Celtics,89 - 95,,2009-2010,07:30,89,95,0.8048780487804879,0.7560975609756098,0.7867131327293558,0.7453394687603583,8.680389187913017,50.13415603706841,-41.45376684915539,7.443882438459057,50.990391065696464,-43.54650862723741,8977.316779797698,8207.72456436987,0.9142736928745014,8844.728530503982,8276.49813028401,0.9357549077667854,0.04609343336088903,0.04510119465303927,0.05618466504692997,0.04968251006673227,0.03336292250803111,0.0335183894671192
1,2009-10-27,Dallas Mavericks,Washington Wizards,91 - 102,,2009-2010,08:30,91,102,0.6097560975609756,0.23170731707317074,0.5993156099443877,0.25187633827095046,1.6831537011799138,51.528590081368925,-49.845436380189014,-6.980409252274901,46.639549442089944,-53.61995869436485,8335.38975822604,8323.145063995707,0.9985309991991379,7637.5623174794355,7914.674566588273,1.036282813493336,0.036118643243868064,0.023049019430385353,0.03574370388818901,0.020847151269832487,0.033637371442328305,0.032648166827943755
2,2009-10-27,Portland Trail Blazers,Houston Rockets,96 - 87,,2009-2010,10:00,96,87,0.6585365853658537,0.6463414634146342,0.6475909459065208,0.6374215573539808,5.000089380546551,49.01115576206253,-44.01106638151598,3.7330031617323503,47.9855796686652,-44.252576506932854,8636.177587782806,8119.04683176475,0.9401204119806873,8524.635991920359,8035.030424176587,0.9425658094717688,0.040316436680400004,0.0409794279120455,0.046193900945802155,0.04017166045601159,0.03315232873202392,0.03296029763985565
3,2009-10-27,Los Angeles Lakers,Los Angeles Clippers,99 - 92,,2009-2010,10:30,99,92,0.7926829268292683,0.23170731707317074,0.7693059921775959,0.25025195329195593,7.112943718673501,56.54250496864655,-49.42956124997305,-8.461956289797975,44.911021627798085,-53.37297791759606,8782.901131722834,8730.805164264591,0.9940684784358921,7525.168734949588,7777.649717393092,1.033551537691227,0.04792618973571684,0.021963571011779877,0.05163099200720431,0.02153288917417386,0.03462174698704075,0.032375810187883665
4,2009-10-28,Atlanta Hawks,Indiana Pacers,120 - 109,,2009-2010,07:00,120,109,0.573170731707317,0.43902439024390244,0.5720650603898896,0.45013033787348733,1.7123625685952781,48.37462088907043,-46.66225832047515,-0.7502789571593769,55.92108521075144,-56.671364167910816,8365.851521922676,8060.984702613387,0.9635581843031296,8164.474013785317,8689.177383184218,1.0642666470017499,0.036210676645658094,0.032376333040018974,0.034628412242418284,0.026690168096137574,0.032944544444352845,0.034414967701156
5,2009-10-28,Toronto Raptors,Cleveland Cavaliers,101 - 91,,2009-2010,07:00,101,91,0.4024390243902439,0.7951807228915663,0.41103749097298425,0.7809859353952258,-2.5278705377411237,49.35891625773461,-51.886786795475736,8.605236115406175,50.08782656673759,-41.48259045133142,8022.546949763976,8144.439588570762,1.0151937582378838,8997.283213575909,8307.01704851246,0.9232806005237321,0.027713466529798846,0.046055330950481595,0.026667913219462516,0.056194889258298616,0.03315850141073219,0.03353982288559791
6,2009-10-28,Orlando Magic,Philadelphia 76ers,120 - 106,,2009-2010,07:00,120,106,0.7195121951219512,0.5,0.7050266558303594,0.5004893105339706,6.493957228244893,50.96286242387317,-44.468905195628274,0.1700278153688592,47.481520071434815,-47.311492256065954,8780.929586420289,8272.030664178616,0.9420449831383815,8237.19163963017,7996.741864861178,0.9708092532882011,0.04548775887899527,0.03301918270259877,0.05183629960142805,0.029657377108671487,0.03345815685351633,0.03279712286812804
7,2009-10-28,Boston Celtics,Charlotte Hornets,92 - 59,,2009-2010,07:30,92,59,0.7590361445783133,0.4268292682926829,0.7515427226549359,0.4291835662384278,7.5307212470115354,51.024363384543044,-43.49364213753151,-1.186969506782411,43.60492797923095,-44.79189748601336,8879.582499844948,8384.716793742311,0.9442692597189927,8116.795678433808,7675.860409217641,0.9456761896338325,0.04638959724024453,0.030598879379987926,0.050703621263137516,0.02967023737421778,0.03371337068727553,0.032025721479978154
8,2009-10-28,Miami Heat,New York Knicks,115 - 93,,2009-2010,07:30,115,93,0.524390243902439,0.3902439024390244,0.5288292484176711,0.399641635169245,0.5008993977407256,48.81349323938084,-48.312593841640115,-2.322134375028262,56.04799098034861,-58.37012535537687,8260.326060948386,8093.479034913522,0.9798013995084708,8041.73079462738,8694.269308904852,1.0811440386332538,0.03440341774662415,0.02884506221616231,0.03101375090657166,0.027401920748422234,0.03300933679622242,0.03442220711523771
9,2009-10-28,Oklahoma City Thunder,Sacramento Kings,102 - 89,,2009-2010,08:00,102,89,0.2804878048780488,0.2073170731707317,0.29053821300421945,0.22229379081003176,-6.036125321646232,46.83586249199313,-52.871987813639365,-8.600550576958678,50.52588987741309,-59.12644045437177,7736.595792799452,7931.996419765286,1.0252566674282888,7574.451047823542,8238.697387952012,1.0876956410351792,0.02266635343340777,0.02077425455461949,0.020453945980084362,0.020844156884703043,0.03265543819535446,0.03340750007035752
