Date,Home Team,Away Team,Result,Overtime,Season
13/12/2012 07:30,Atlanta Hawks,Charlotte Bobcats,113 - 90,,2012-2013
13/12/2012 08:00,New York Knicks,Los Angeles Lakers,116 - 107,,2012-2013
13/12/2012 10:30,Portland Trail Blazers,San Antonio Spurs,98 - 90,,2012-2013
14/12/2012 07:00,Indiana Pacers,Philadelphia 76ers,95 - 85,,2012-2013
14/12/2012 07:00,Orlando Magic,Golden State Warriors,99 - 85,,2012-2013
14/12/2012 07:00,Toronto Raptors,Dallas Mavericks,95 - 74,,2012-2013
14/12/2012 07:00,Washington Wizards,Los Angeles Lakers,96 - 102,,2012-2013
14/12/2012 07:30,Brooklyn Nets,Detroit Pistons,107 - 105,2OT,2012-2013
14/12/2012 07:30,Cleveland Cavaliers,Milwaukee Bucks,86 - 90,,2012-2013
14/12/2012 08:00,Houston Rockets,Boston Celtics,101 - 89,,2012-2013
14/12/2012 08:00,New Orleans Hornets,Minnesota Timberwolves,102 - 113,,2012-2013
14/12/2012 08:00,Oklahoma City Thunder,Sacramento Kings,113 - 103,,2012-2013
14/12/2012 09:00,Phoenix Suns,Utah Jazz,99 - 84,,2012-2013
14/12/2012 10:30,Denver Nuggets,Memphis Grizzlies,99 - 94,,2012-2013
15/12/2012 07:00,Atlanta Hawks,Golden State Warriors,93 - 115,,2012-2013
15/12/2012 07:30,Charlotte Bobcats,Orlando Magic,98 - 107,,2012-2013
15/12/2012 07:30,Detroit Pistons,Indiana Pacers,77 - 88,,2012-2013
15/12/2012 07:30,Miami Heat,Washington Wizards,102 - 72,,2012-2013
15/12/2012 07:30,New York Knicks,Cleveland Cavaliers,103 - 102,,2012-2013
15/12/2012 08:00,Chicago Bulls,Brooklyn Nets,83 - 82,,2012-2013
15/12/2012 08:00,Minnesota Timberwolves,Dallas Mavericks,114 - 106,OT,2012-2013
15/12/2012 08:30,Milwaukee Bucks,Los Angeles Clippers,85 - 111,,2012-2013
15/12/2012 08:30,San Antonio Spurs,Boston Celtics,103 - 88,,2012-2013
15/12/2012 09:00,Utah Jazz,Memphis Grizzlies,86 - 99,,2012-2013
16/12/2012 01:00,Toronto Raptors,Houston Rockets,103 - 96,,2012-2013
16/12/2012 06:00,Philadelphia 76ers,Los Angeles Lakers,98 - 111,,2012-2013
16/12/2012 06:00,Sacramento Kings,Denver Nuggets,97 - 122,,2012-2013
16/12/2012 09:00,Portland Trail Blazers,New Orleans Hornets,95 - 94,,2012-2013
17/12/2012 07:00,Orlando Magic,Minnesota Timberwolves,102 - 93,,2012-2013
17/12/2012 07:30,Detroit Pistons,Los Angeles Clippers,76 - 88,,2012-2013
17/12/2012 07:30,New York Knicks,Houston Rockets,96 - 109,,2012-2013
17/12/2012 08:00,Memphis Grizzlies,Chicago Bulls,80 - 71,,2012-2013
17/12/2012 08:00,Oklahoma City Thunder,San Antonio Spurs,107 - 93,,2012-2013
17/12/2012 09:00,Phoenix Suns,Sacramento Kings,101 - 90,,2012-2013
18/12/2012 07:00,Cleveland Cavaliers,Toronto Raptors,99 - 113,,2012-2013
18/12/2012 07:00,Washington Wizards,Atlanta Hawks,95 - 100,OT,2012-2013
18/12/2012 07:30,Brooklyn Nets,Utah Jazz,90 - 92,,2012-2013
18/12/2012 07:30,Miami Heat,Minnesota Timberwolves,103 - 92,,2012-2013
18/12/2012 08:00,Chicago Bulls,Boston Celtics,100 - 89,,2012-2013
18/12/2012 08:00,Milwaukee Bucks,Indiana Pacers,98 - 93,,2012-2013
18/12/2012 08:30,Dallas Mavericks,Philadelphia 76ers,107 - 100,,2012-2013
18/12/2012 09:00,Denver Nuggets,San Antonio Spurs,112 - 106,,2012-2013
18/12/2012 10:30,Golden State Warriors,New Orleans Hornets,103 - 96,,2012-2013
18/12/2012 10:30,Los Angeles Lakers,Charlotte Bobcats,101 - 100,,2012-2013
19/12/2012 07:00,Indiana Pacers,Utah Jazz,104 - 84,,2012-2013
19/12/2012 07:00,New York Knicks,Brooklyn Nets,100 - 86,,2012-2013
19/12/2012 07:00,Orlando Magic,Washington Wizards,90 - 83,,2012-2013
19/12/2012 07:00,Toronto Raptors,Detroit Pistons,97 - 91,,2012-2013
19/12/2012 07:30,Atlanta Hawks,Oklahoma City Thunder,92 - 100,,2012-2013
19/12/2012 07:30,Boston Celtics,Cleveland Cavaliers,103 - 91,,2012-2013
19/12/2012 08:00,Houston Rockets,Philadelphia 76ers,125 - 103,,2012-2013
19/12/2012 09:00,Phoenix Suns,Charlotte Bobcats,121 - 104,,2012-2013
19/12/2012 09:30,Memphis Grizzlies,Milwaukee Bucks,90 - 80,,2012-2013
19/12/2012 10:00,Sacramento Kings,Golden State Warriors,131 - 127,,2012-2013
19/12/2012 10:30,Los Angeles Clippers,New Orleans Hornets,93 - 77,,2012-2013
20/12/2012 07:00,Minnesota Timberwolves,Oklahoma City Thunder,99 - 93,,2012-2013
20/12/2012 09:30,Dallas Mavericks,Miami Heat,95 - 110,,2012-2013
20/12/2012 10:00,Portland Trail Blazers,Denver Nuggets,101 - 93,,2012-2013
21/12/2012 07:00,Philadelphia 76ers,Atlanta Hawks,99 - 80,,2012-2013
21/12/2012 07:00,Toronto Raptors,Orlando Magic,93 - 90,,2012-2013
21/12/2012 07:30,Boston Celtics,Milwaukee Bucks,94 - 99,OT,2012-2013
21/12/2012 07:30,Cleveland Cavaliers,Indiana Pacers,89 - 99,,2012-2013
21/12/2012 07:30,Detroit Pistons,Washington Wizards,100 - 68,,2012-2013
21/12/2012 07:30,New York Knicks,Chicago Bulls,106 - 110,,2012-2013
21/12/2012 08:00,Memphis Grizzlies,Dallas Mavericks,92 - 82,,2012-2013
21/12/2012 08:30,San Antonio Spurs,New Orleans Hornets,99 - 94,,2012-2013
21/12/2012 10:30,Golden State Warriors,Charlotte Bobcats,115 - 100,,2012-2013
21/12/2012 10:30,Los Angeles Clippers,Sacramento Kings,97 - 85,,2012-2013
22/12/2012 07:00,Atlanta Hawks,Chicago Bulls,92 - 75,,2012-2013
22/12/2012 07:00,Washington Wizards,Detroit Pistons,87 - 96,,2012-2013
22/12/2012 07:30,Miami Heat,Utah Jazz,105 - 89,,2012-2013
22/12/2012 08:00,Houston Rockets,Memphis Grizzlies,121 - 96,,2012-2013
22/12/2012 08:00,New Orleans Hornets,Indiana Pacers,75 - 81,,2012-2013
22/12/2012 08:30,Milwaukee Bucks,Cleveland Cavaliers,82 - 94,,2012-2013
22/12/2012 09:00,Denver Nuggets,Charlotte Bobcats,110 - 88,,2012-2013
22/12/2012 10:00,Portland Trail Blazers,Phoenix Suns,96 - 93,,2012-2013
22/12/2012 10:30,Golden State Warriors,Los Angeles Lakers,115 - 118,OT,2012-2013
23/12/2012 03:00,Brooklyn Nets,Philadelphia 76ers,95 - 92,,2012-2013
23/12/2012 05:00,New York Knicks,Minnesota Timberwolves,94 - 91,,2012-2013
23/12/2012 06:00,Orlando Magic,Utah Jazz,93 - 97,,2012-2013
23/12/2012 07:00,San Antonio Spurs,Dallas Mavericks,129 - 91,,2012-2013
23/12/2012 08:00,Phoenix Suns,Los Angeles Clippers,77 - 103,,2012-2013
23/12/2012 09:00,Sacramento Kings,Portland Trail Blazers,108 - 96,,2012-2013
25/12/2012 12:00,Brooklyn Nets,Boston Celtics,76 - 93,,2012-2013
25/12/2012 03:00,Los Angeles Lakers,New York Knicks,100 - 94,,2012-2013
25/12/2012 05:30,Miami Heat,Oklahoma City Thunder,103 - 97,,2012-2013
25/12/2012 08:00,Chicago Bulls,Houston Rockets,97 - 120,,2012-2013
25/12/2012 10:30,Los Angeles Clippers,Denver Nuggets,112 - 100,,2012-2013
26/12/2012 07:00,Charlotte Bobcats,Miami Heat,92 - 105,,2012-2013
26/12/2012 07:00,Orlando Magic,New Orleans Hornets,94 - 97,,2012-2013
26/12/2012 07:00,Washington Wizards,Cleveland Cavaliers,84 - 87,,2012-2013
26/12/2012 07:30,Atlanta Hawks,Detroit Pistons,126 - 119,2OT,2012-2013
26/12/2012 08:00,Memphis Grizzlies,Philadelphia 76ers,89 - 99,,2012-2013
26/12/2012 08:00,Milwaukee Bucks,Brooklyn Nets,108 - 93,,2012-2013
26/12/2012 08:00,Minnesota Timberwolves,Houston Rockets,84 - 87,,2012-2013
26/12/2012 08:30,San Antonio Spurs,Toronto Raptors,100 - 80,,2012-2013
26/12/2012 09:00,Denver Nuggets,Los Angeles Lakers,126 - 114,,2012-2013
26/12/2012 09:00,Phoenix Suns,New York Knicks,97 - 99,,2012-2013
26/12/2012 09:00,Utah Jazz,Golden State Warriors,83 - 94,,2012-2013
26/12/2012 10:00,Portland Trail Blazers,Sacramento Kings,109 - 91,,2012-2013
27/12/2012 08:00,Oklahoma City Thunder,Dallas Mavericks,111 - 105,OT,2012-2013
27/12/2012 10:30,Los Angeles Clippers,Boston Celtics,106 - 77,,2012-2013
28/12/2012 07:00,Indiana Pacers,Phoenix Suns,97 - 91,,2012-2013
28/12/2012 07:00,Washington Wizards,Orlando Magic,105 - 97,,2012-2013
28/12/2012 07:30,Brooklyn Nets,Charlotte Bobcats,97 - 81,,2012-2013
28/12/2012 07:30,Cleveland Cavaliers,Atlanta Hawks,94 - 102,,2012-2013
28/12/2012 07:30,Detroit Pistons,Miami Heat,109 - 99,,2012-2013
28/12/2012 08:00,New Orleans Hornets,Toronto Raptors,97 - 104,OT,2012-2013
28/12/2012 08:30,Dallas Mavericks,Denver Nuggets,85 - 106,,2012-2013
28/12/2012 08:30,San Antonio Spurs,Houston Rockets,122 - 116,,2012-2013
28/12/2012 09:00,Utah Jazz,Los Angeles Clippers,114 - 116,,2012-2013
28/12/2012 10:00,Sacramento Kings,New York Knicks,106 - 105,,2012-2013
28/12/2012 10:30,Golden State Warriors,Philadelphia 76ers,96 - 89,,2012-2013
28/12/2012 10:30,Los Angeles Lakers,Portland Trail Blazers,104 - 87,,2012-2013
29/12/2012 07:00,Atlanta Hawks,Indiana Pacers,109 - 100,,2012-2013
29/12/2012 07:00,Charlotte Bobcats,New Orleans Hornets,95 - 98,,2012-2013
29/12/2012 07:00,Orlando Magic,Toronto Raptors,88 - 123,,2012-2013
29/12/2012 07:30,Brooklyn Nets,Cleveland Cavaliers,103 - 100,,2012-2013
29/12/2012 08:00,Chicago Bulls,Washington Wizards,87 - 77,,2012-2013
29/12/2012 08:00,Houston Rockets,Oklahoma City Thunder,94 - 124,,2012-2013
29/12/2012 08:00,Memphis Grizzlies,Denver Nuggets,81 - 72,,2012-2013
29/12/2012 08:00,Minnesota Timberwolves,Phoenix Suns,111 - 107,,2012-2013
29/12/2012 08:30,Milwaukee Bucks,Miami Heat,104 - 85,,2012-2013
29/12/2012 10:00,Portland Trail Blazers,Philadelphia 76ers,89 - 85,,2012-2013
29/12/2012 10:30,Golden State Warriors,Boston Celtics,101 - 83,,2012-2013
30/12/2012 07:30,Dallas Mavericks,San Antonio Spurs,86 - 111,,2012-2013
30/12/2012 07:30,Detroit Pistons,Milwaukee Bucks,96 - 94,,2012-2013
30/12/2012 09:00,Sacramento Kings,Boston Celtics,118 - 96,,2012-2013
30/12/2012 09:30,Los Angeles Clippers,Utah Jazz,107 - 96,,2012-2013
31/12/2012 03:00,Chicago Bulls,Charlotte Bobcats,81 - 91,,2012-2013
31/12/2012 03:00,Indiana Pacers,Memphis Grizzlies,88 - 83,,2012-2013
31/12/2012 05:00,Orlando Magic,Miami Heat,110 - 112,OT,2012-2013
31/12/2012 07:00,Houston Rockets,Atlanta Hawks,123 - 104,,2012-2013
31/12/2012 07:00,San Antonio Spurs,Brooklyn Nets,104 - 73,,2012-2013
31/12/2012 08:00,Oklahoma City Thunder,Phoenix Suns,114 - 96,,2012-2013
01/01/2013 06:00,Washington Wizards,Dallas Mavericks,94 - 103,,2012-2013
01/01/2013 07:30,Detroit Pistons,Sacramento Kings,103 - 97,,2012-2013
01/01/2013 07:30,New York Knicks,Portland Trail Blazers,100 - 105,,2012-2013
01/01/2013 08:00,New Orleans Hornets,Atlanta Hawks,86 - 95,,2012-2013
01/01/2013 09:00,Denver Nuggets,Los Angeles Clippers,92 - 78,,2012-2013
01/01/2013 10:30,Los Angeles Lakers,Philadelphia 76ers,99 - 103,,2012-2013
02/01/2013 07:00,Cleveland Cavaliers,Sacramento Kings,94 - 97,,2012-2013
02/01/2013 07:00,Indiana Pacers,Washington Wizards,89 - 81,,2012-2013
02/01/2013 07:00,Orlando Magic,Chicago Bulls,94 - 96,,2012-2013
02/01/2013 07:00,Toronto Raptors,Portland Trail Blazers,102 - 79,,2012-2013
02/01/2013 07:30,Boston Celtics,Memphis Grizzlies,83 - 93,,2012-2013
02/01/2013 07:30,Miami Heat,Dallas Mavericks,119 - 109,OT,2012-2013
02/01/2013 08:00,Houston Rockets,New Orleans Hornets,104 - 92,,2012-2013
02/01/2013 08:00,Milwaukee Bucks,San Antonio Spurs,110 - 117,,2012-2013
02/01/2013 08:00,Oklahoma City Thunder,Brooklyn Nets,93 - 110,,2012-2013
02/01/2013 09:00,Phoenix Suns,Philadelphia 76ers,95 - 89,,2012-2013
02/01/2013 09:00,Utah Jazz,Minnesota Timberwolves,106 - 84,,2012-2013
02/01/2013 10:30,Golden State Warriors,Los Angeles Clippers,115 - 94,,2012-2013
03/01/2013 07:30,New York Knicks,San Antonio Spurs,100 - 83,,2012-2013
03/01/2013 09:00,Denver Nuggets,Minnesota Timberwolves,97 - 101,,2012-2013
04/01/2013 07:00,Charlotte Bobcats,Cleveland Cavaliers,104 - 106,,2012-2013
04/01/2013 07:00,Toronto Raptors,Sacramento Kings,96 - 105,,2012-2013
04/01/2013 07:00,Washington Wizards,Brooklyn Nets,113 - 115,2OT,2012-2013
04/01/2013 07:30,Detroit Pistons,Atlanta Hawks,85 - 84,,2012-2013
04/01/2013 08:00,Boston Celtics,Indiana Pacers,94 - 75,,2012-2013
04/01/2013 08:00,Memphis Grizzlies,Portland Trail Blazers,84 - 86,,2012-2013
04/01/2013 08:00,Miami Heat,Chicago Bulls,89 - 96,,2012-2013
04/01/2013 08:00,Oklahoma City Thunder,Philadelphia 76ers,109 - 85,,2012-2013
04/01/2013 08:30,Milwaukee Bucks,Houston Rockets,101 - 115,,2012-2013
04/01/2013 09:00,Phoenix Suns,Utah Jazz,80 - 87,,2012-2013
04/01/2013 10:30,Los Angeles Clippers,Los Angeles Lakers,107 - 102,,2012-2013
05/01/2013 07:00,Atlanta Hawks,Boston Celtics,81 - 89,,2012-2013
05/01/2013 07:00,Indiana Pacers,Milwaukee Bucks,95 - 80,,2012-2013
05/01/2013 07:00,Orlando Magic,New York Knicks,106 - 114,,2012-2013
05/01/2013 07:30,Brooklyn Nets,Sacramento Kings,113 - 93,,2012-2013
05/01/2013 07:30,Cleveland Cavaliers,Houston Rockets,104 - 112,,2012-2013
05/01/2013 08:00,Minnesota Timberwolves,Portland Trail Blazers,97 - 102,,2012-2013
05/01/2013 08:30,Dallas Mavericks,New Orleans Hornets,96 - 99,OT,2012-2013
05/01/2013 08:30,San Antonio Spurs,Philadelphia 76ers,109 - 86,,2012-2013
05/01/2013 09:00,Denver Nuggets,Utah Jazz,110 - 91,,2012-2013
05/01/2013 10:30,Los Angeles Clippers,Golden State Warriors,115 - 89,,2012-2013
06/01/2013 01:00,Toronto Raptors,Oklahoma City Thunder,92 - 104,,2012-2013
06/01/2013 06:00,Miami Heat,Washington Wizards,99 - 71,,2012-2013
06/01/2013 07:30,Detroit Pistons,Charlotte Bobcats,101 - 108,OT,2012-2013
06/01/2013 08:00,Phoenix Suns,Memphis Grizzlies,81 - 92,,2012-2013
06/01/2013 09:30,Los Angeles Lakers,Denver Nuggets,105 - 112,,2012-2013
07/01/2013 07:00,Washington Wizards,Oklahoma City Thunder,101 - 99,,2012-2013
07/01/2013 07:30,New York Knicks,Boston Celtics,96 - 102,,2012-2013
07/01/2013 08:00,Chicago Bulls,Cleveland Cavaliers,118 - 92,,2012-2013
07/01/2013 08:00,New Orleans Hornets,San Antonio Spurs,95 - 88,,2012-2013
07/01/2013 09:00,Utah Jazz,Dallas Mavericks,100 - 94,,2012-2013
07/01/2013 10:00,Portland Trail Blazers,Orlando Magic,125 - 119,OT,2012-2013
07/01/2013 10:00,Sacramento Kings,Memphis Grizzlies,81 - 113,,2012-2013
08/01/2013 07:00,Indiana Pacers,Miami Heat,87 - 77,,2012-2013
08/01/2013 07:00,Philadelphia 76ers,Brooklyn Nets,89 - 109,,2012-2013
08/01/2013 08:00,Houston Rockets,Los Angeles Lakers,125 - 112,,2012-2013
08/01/2013 08:00,Milwaukee Bucks,Phoenix Suns,108 - 99,,2012-2013
08/01/2013 08:00,Minnesota Timberwolves,Atlanta Hawks,108 - 103,,2012-2013
09/01/2013 07:00,Charlotte Bobcats,Utah Jazz,102 - 112,,2012-2013
09/01/2013 07:00,Cleveland Cavaliers,Atlanta Hawks,99 - 83,,2012-2013
09/01/2013 07:00,Toronto Raptors,Philadelphia 76ers,90 - 72,,2012-2013
09/01/2013 07:30,Boston Celtics,Phoenix Suns,87 - 79,,2012-2013
09/01/2013 08:00,Chicago Bulls,Milwaukee Bucks,96 - 104,,2012-2013
09/01/2013 08:00,New Orleans Hornets,Houston Rockets,88 - 79,,2012-2013
09/01/2013 08:00,Oklahoma City Thunder,Minnesota Timberwolves,106 - 84,,2012-2013
09/01/2013 08:00,San Antonio Spurs,Los Angeles Lakers,108 - 105,,2012-2013
09/01/2013 09:00,Denver Nuggets,Orlando Magic,108 - 105,,2012-2013
09/01/2013 10:30,Golden State Warriors,Memphis Grizzlies,87 - 94,,2012-2013
09/01/2013 10:30,Los Angeles Clippers,Dallas Mavericks,99 - 93,,2012-2013
10/01/2013 08:00,Indiana Pacers,New York Knicks,81 - 76,,2012-2013
10/01/2013 10:00,Sacramento Kings,Dallas Mavericks,112 - 117,OT,2012-2013
10/01/2013 10:30,Portland Trail Blazers,Miami Heat,92 - 90,,2012-2013
11/01/2013 07:00,Toronto Raptors,Charlotte Bobcats,99 - 78,,2012-2013
11/01/2013 07:30,Atlanta Hawks,Utah Jazz,103 - 95,,2012-2013
11/01/2013 07:30,Boston Celtics,Houston Rockets,103 - 91,,2012-2013
11/01/2013 07:30,Brooklyn Nets,Phoenix Suns,99 - 79,,2012-2013
11/01/2013 08:00,Memphis Grizzlies,San Antonio Spurs,101 - 98,OT,2012-2013
11/01/2013 08:00,New Orleans Hornets,Minnesota Timberwolves,104 - 92,,2012-2013
11/01/2013 08:00,New York Knicks,Chicago Bulls,101 - 108,,2012-2013
11/01/2013 08:30,Milwaukee Bucks,Detroit Pistons,87 - 103,,2012-2013
11/01/2013 09:00,Denver Nuggets,Cleveland Cavaliers,98 - 91,,2012-2013
11/01/2013 10:30,Golden State Warriors,Portland Trail Blazers,103 - 97,,2012-2013
11/01/2013 10:30,Los Angeles Lakers,Oklahoma City Thunder,101 - 116,,2012-2013
12/01/2013 03:30,Los Angeles Clippers,Orlando Magic,101 - 104,,2012-2013
12/01/2013 07:00,Indiana Pacers,Charlotte Bobcats,96 - 88,,2012-2013
12/01/2013 07:00,Washington Wizards,Atlanta Hawks,93 - 83,,2012-2013
12/01/2013 07:30,Detroit Pistons,Utah Jazz,87 - 90,,2012-2013
12/01/2013 07:30,Philadelphia 76ers,Houston Rockets,107 - 100,,2012-2013
12/01/2013 08:00,Chicago Bulls,Phoenix Suns,81 - 97,,2012-2013
12/01/2013 09:00,Dallas Mavericks,Memphis Grizzlies,104 - 83,,2012-2013
12/01/2013 10:00,Sacramento Kings,Miami Heat,99 - 128,,2012-2013
13/01/2013 12:00,New York Knicks,New Orleans Hornets,100 - 87,,2012-2013
13/01/2013 01:00,Toronto Raptors,Milwaukee Bucks,96 - 107,,2012-2013
13/01/2013 06:00,Brooklyn Nets,Indiana Pacers,97 - 86,,2012-2013
13/01/2013 07:00,San Antonio Spurs,Minnesota Timberwolves,106 - 88,,2012-2013
13/01/2013 08:00,Denver Nuggets,Golden State Warriors,116 - 105,,2012-2013
13/01/2013 09:00,Portland Trail Blazers,Oklahoma City Thunder,83 - 87,,2012-2013
13/01/2013 09:30,Los Angeles Lakers,Cleveland Cavaliers,113 - 93,,2012-2013
14/01/2013 07:00,Washington Wizards,Orlando Magic,120 - 91,,2012-2013
14/01/2013 07:30,Boston Celtics,Charlotte Bobcats,100 - 89,,2012-2013
14/01/2013 08:00,Chicago Bulls,Atlanta Hawks,97 - 58,,2012-2013
14/01/2013 08:00,Memphis Grizzlies,Los Angeles Clippers,73 - 99,,2012-2013
14/01/2013 08:30,Dallas Mavericks,Minnesota Timberwolves,113 - 98,,2012-2013
14/01/2013 09:00,Phoenix Suns,Oklahoma City Thunder,90 - 102,,2012-2013
14/01/2013 09:00,Utah Jazz,Miami Heat,104 - 97,,2012-2013
14/01/2013 10:00,Sacramento Kings,Cleveland Cavaliers,124 - 118,,2012-2013
15/01/2013 07:00,Charlotte Bobcats,Indiana Pacers,76 - 103,,2012-2013
15/01/2013 07:00,Philadelphia 76ers,New Orleans Hornets,99 - 111,,2012-2013
15/01/2013 07:30,Brooklyn Nets,Toronto Raptors,113 - 106,,2012-2013
15/01/2013 08:00,Houston Rockets,Los Angeles Clippers,109 - 117,,2012-2013
15/01/2013 09:00,Denver Nuggets,Portland Trail Blazers,115 - 111,OT,2012-2013
15/01/2013 10:30,Los Angeles Lakers,Milwaukee Bucks,104 - 88,,2012-2013
16/01/2013 07:00,Orlando Magic,Indiana Pacers,97 - 86,,2012-2013
16/01/2013 07:00,Toronto Raptors,Chicago Bulls,105 - 107,OT,2012-2013
16/01/2013 07:30,Atlanta Hawks,Brooklyn Nets,109 - 95,,2012-2013
16/01/2013 08:00,Boston Celtics,New Orleans Hornets,78 - 90,,2012-2013
16/01/2013 08:00,Dallas Mavericks,Houston Rockets,105 - 100,,2012-2013
16/01/2013 08:00,Oklahoma City Thunder,Denver Nuggets,117 - 97,,2012-2013
16/01/2013 08:30,San Antonio Spurs,Memphis Grizzlies,103 - 82,,2012-2013
16/01/2013 10:00,Portland Trail Blazers,Cleveland Cavaliers,88 - 93,,2012-2013
16/01/2013 10:00,Sacramento Kings,Washington Wizards,95 - 94,,2012-2013
16/01/2013 10:30,Golden State Warriors,Miami Heat,75 - 92,,2012-2013
17/01/2013 03:00,Detroit Pistons,New York Knicks,87 - 102,,2012-2013
17/01/2013 08:00,Minnesota Timberwolves,Los Angeles Clippers,77 - 90,,2012-2013
17/01/2013 09:00,Phoenix Suns,Milwaukee Bucks,94 - 98,,2012-2013
17/01/2013 10:30,Los Angeles Lakers,Miami Heat,90 - 99,,2012-2013
18/01/2013 07:00,Boston Celtics,Chicago Bulls,99 - 100,OT,2012-2013
18/01/2013 07:00,Indiana Pacers,Houston Rockets,105 - 95,,2012-2013
18/01/2013 07:00,Orlando Magic,Charlotte Bobcats,100 - 106,,2012-2013
18/01/2013 07:00,Philadelphia 76ers,Toronto Raptors,108 - 101,OT,2012-2013
18/01/2013 07:30,Brooklyn Nets,Atlanta Hawks,94 - 89,,2012-2013
18/01/2013 08:00,Memphis Grizzlies,Sacramento Kings,85 - 69,,2012-2013
18/01/2013 08:30,San Antonio Spurs,Golden State Warriors,95 - 88,,2012-2013
18/01/2013 09:00,Denver Nuggets,Washington Wizards,108 - 112,,2012-2013
18/01/2013 09:30,Dallas Mavericks,Oklahoma City Thunder,114 - 117,OT,2012-2013
19/01/2013 07:00,Atlanta Hawks,San Antonio Spurs,93 - 98,,2012-2013
19/01/2013 07:00,Charlotte Bobcats,Sacramento Kings,93 - 97,,2012-2013
19/01/2013 08:00,Chicago Bulls,Memphis Grizzlies,82 - 85,OT,2012-2013
19/01/2013 08:00,Minnesota Timberwolves,Houston Rockets,92 - 79,,2012-2013
19/01/2013 08:00,New Orleans Hornets,Golden State Warriors,112 - 116,,2012-2013
19/01/2013 09:00,Utah Jazz,Cleveland Cavaliers,109 - 98,,2012-2013
19/01/2013 10:00,Portland Trail Blazers,Milwaukee Bucks,104 - 110,,2012-2013
19/01/2013 10:30,Los Angeles Clippers,Washington Wizards,94 - 87,,2012-2013
20/01/2013 01:00,Toronto Raptors,Los Angeles Lakers,108 - 103,,2012-2013
20/01/2013 06:00,Orlando Magic,Dallas Mavericks,105 - 111,,2012-2013
20/01/2013 07:30,Detroit Pistons,Boston Celtics,103 - 88,,2012-2013
20/01/2013 08:00,Denver Nuggets,Oklahoma City Thunder,121 - 118,OT,2012-2013
21/01/2013 01:00,Memphis Grizzlies,Indiana Pacers,81 - 82,,2012-2013
21/01/2013 01:00,New Orleans Hornets,Sacramento Kings,114 - 105,,2012-2013
21/01/2013 02:00,Atlanta Hawks,Minnesota Timberwolves,104 - 96,,2012-2013
21/01/2013 02:00,Charlotte Bobcats,Houston Rockets,94 - 100,,2012-2013
21/01/2013 03:30,New York Knicks,Brooklyn Nets,85 - 88,,2012-2013
21/01/2013 04:00,Golden State Warriors,Los Angeles Clippers,106 - 99,,2012-2013
21/01/2013 07:00,Philadelphia 76ers,San Antonio Spurs,85 - 90,,2012-2013
21/01/2013 09:30,Chicago Bulls,Los Angeles Lakers,95 - 83,,2012-2013
21/01/2013 10:00,Portland Trail Blazers,Washington Wizards,95 - 98,,2012-2013
22/01/2013 07:00,Cleveland Cavaliers,Boston Celtics,95 - 90,,2012-2013
22/01/2013 07:30,Detroit Pistons,Orlando Magic,105 - 90,,2012-2013
22/01/2013 08:00,Milwaukee Bucks,Philadelphia 76ers,110 - 102,,2012-2013
22/01/2013 10:30,Los Angeles Clippers,Oklahoma City Thunder,97 - 109,,2012-2013
23/01/2013 07:00,Charlotte Bobcats,Atlanta Hawks,92 - 104,,2012-2013
23/01/2013 07:30,Miami Heat,Toronto Raptors,123 - 116,OT,2012-2013
23/01/2013 08:00,Chicago Bulls,Detroit Pistons,85 - 82,,2012-2013
23/01/2013 08:00,Houston Rockets,Denver Nuggets,95 - 105,,2012-2013
23/01/2013 08:00,Memphis Grizzlies,Los Angeles Lakers,106 - 93,,2012-2013
23/01/2013 08:00,Minnesota Timberwolves,Brooklyn Nets,83 - 91,,2012-2013
23/01/2013 08:30,San Antonio Spurs,New Orleans Hornets,106 - 102,,2012-2013
23/01/2013 09:00,Utah Jazz,Washington Wizards,92 - 88,,2012-2013
23/01/2013 10:00,Portland Trail Blazers,Indiana Pacers,100 - 80,,2012-2013
23/01/2013 10:00,Sacramento Kings,Phoenix Suns,96 - 106,,2012-2013
23/01/2013 10:30,Golden State Warriors,Oklahoma City Thunder,104 - 99,,2012-2013
24/01/2013 07:00,Orlando Magic,Toronto Raptors,95 - 97,,2012-2013
24/01/2013 08:00,Boston Celtics,New York Knicks,86 - 89,,2012-2013
24/01/2013 10:30,Phoenix Suns,Los Angeles Clippers,93 - 88,,2012-2013
25/01/2013 07:00,Washington Wizards,Minnesota Timberwolves,114 - 101,,2012-2013
25/01/2013 07:30,Atlanta Hawks,Boston Celtics,123 - 111,2OT,2012-2013
25/01/2013 07:30,Cleveland Cavaliers,Milwaukee Bucks,113 - 108,,2012-2013
25/01/2013 07:30,Miami Heat,Detroit Pistons,110 - 88,,2012-2013
25/01/2013 08:00,Chicago Bulls,Golden State Warriors,103 - 87,,2012-2013
25/01/2013 08:00,Dallas Mavericks,San Antonio Spurs,107 - 113,,2012-2013
25/01/2013 08:00,Memphis Grizzlies,Brooklyn Nets,101 - 77,,2012-2013
25/01/2013 08:00,New Orleans Hornets,Houston Rockets,82 - 100,,2012-2013
25/01/2013 10:00,Sacramento Kings,Oklahoma City Thunder,95 - 105,,2012-2013
25/01/2013 10:30,Los Angeles Lakers,Utah Jazz,102 - 84,,2012-2013
26/01/2013 07:00,Philadelphia 76ers,New York Knicks,97 - 80,,2012-2013
26/01/2013 07:00,Toronto Raptors,Cleveland Cavaliers,98 - 99,,2012-2013
