,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,0,2011-12-25,New York Knicks,Boston Celtics,106 - 104,12:00,106,104,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333555,0.03333333333333317,0.033333333333333555,0.03333333333333317,0.033333333333333555,0.03333333333333317
1,1,2011-12-25,Dallas Mavericks,Miami Heat,94 - 105,02:30,94,105,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333,0.03333333333333334,0.033333333333333,0.03333333333333334,0.033333333333333,0.03333333333333334
2,2,2011-12-25,Los Angeles Lakers,Chicago Bulls,87 - 88,05:00,87,88,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333337,0.033333333333333166,0.03333333333333337,0.033333333333333166,0.03333333333333337,0.033333333333333166
3,3,2011-12-25,Oklahoma City Thunder,Orlando Magic,97 - 89,08:00,97,89,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333555,0.03333333333333356,0.033333333333333555,0.03333333333333356,0.033333333333333555,0.03333333333333356
4,4,2011-12-25,Golden State Warriors,Los Angeles Clippers,86 - 105,10:30,86,105,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333326,0.03333333333333318,0.03333333333333326,0.03333333333333318,0.03333333333333326,0.03333333333333318
5,5,2011-12-26,Cleveland Cavaliers,Toronto Raptors,96 - 104,07:00,96,104,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333373,0.03333333333333326,0.03333333333333373,0.03333333333333326,0.03333333333333362,0.03333333333333331
6,6,2011-12-26,Washington Wizards,New Jersey Nets,84 - 90,07:00,84,90,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333194,0.03333333333333308,0.033333333333333194,0.03333333333333308,0.03333333333333321,0.033333333333333506
7,7,2011-12-26,Orlando Magic,Houston Rockets,104 - 95,07:00,104,95,0.0,0.0,0.375,0.5,,,,,,,,,,,,,0.013333333333333194,0.033333333333333486,0.013333333333333194,0.033333333333333486,0.03333333333333325,0.03333333333333358
8,8,2011-12-26,Indiana Pacers,Detroit Pistons,91 - 79,07:00,91,79,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333486,0.033333333333333694,0.033333333333333486,0.033333333333333694,0.03333333333333358,0.03333333333333352
9,9,2011-12-26,Charlotte Bobcats,Milwaukee Bucks,96 - 95,07:00,96,95,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333715,0.033333333333333146,0.033333333333333715,0.033333333333333146,0.033333333333333486,0.033333333333333486
