,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
23,23,2012-11-02,Golden State Warriors,Memphis Grizzlies,94 - 104,10:30,94,104,1.0,0.0,0.625,0.375,,,,,,,,,,,,,0.053333333333333226,0.013333333333333404,0.053333333333333253,0.013333333333333402,0.03333333333333326,0.033333333333333194
24,24,2012-11-02,Los Angeles Lakers,Los Angeles Clippers,95 - 105,10:30,95,105,0.0,1.0,0.26785714285714285,0.625,,,,,,,,,,,,,0.013333333333333268,0.05333333333333363,0.013333333333333317,0.05333333333333365,0.039900748879950085,0.033333333333333194
25,25,2012-11-03,Indiana Pacers,Sacramento Kings,106 - 98,07:00,106,98,0.5,0.0,0.5000000000000001,0.33014354066985646,,,,,,,,,,,,,0.021333333333333235,0.013333333333333365,0.02133333333333345,0.013333333333333327,0.04583333333333333,0.040306244997914874
26,26,2012-11-03,Washington Wizards,Boston Celtics,86 - 89,07:00,86,89,0.0,0.0,0.33732057416267947,0.26785714285714285,,,,,,,,,,,,,0.013333333333333235,0.013333333333333336,0.013333333333333317,0.013333333333333376,0.02317536977607245,0.04083643197896375
27,27,2012-11-03,Brooklyn Nets,Toronto Raptors,107 - 100,07:30,107,100,0.0,0.0,0.5,0.33333333333333337,,,,,,,,,,,,,0.033333333333333215,0.013333333333333296,0.03333333333333343,0.013333333333333395,0.033333333333334096,0.026928838951310846
28,28,2012-11-03,Miami Heat,Denver Nuggets,119 - 116,07:30,119,116,0.5,0.0,0.4821428571428571,0.3,,,,,,,,,,,,,0.017333333333333333,0.013333333333333326,0.01766666666666666,0.013333333333333289,0.04225715041301123,0.04583333333333309
29,29,2012-11-03,Chicago Bulls,New Orleans Hornets,82 - 89,08:00,82,89,1.0,0.5,0.7105263157894737,0.570266105664504,,,,,,,,,,,,,0.07533333333333321,0.027093333333333372,0.07199999999999991,0.026956190476190422,0.03896478486959466,0.0336111115248356
30,30,2012-11-03,Houston Rockets,Portland Trail Blazers,85 - 95,08:00,85,95,1.0,0.5,0.6666208586373963,0.44194124681658564,,,,,,,,,,,,,0.0633333333333336,0.016000000000000045,0.06833333333333379,0.016190476190476175,0.03974799610599977,0.032341846698968064
31,31,2012-11-03,Dallas Mavericks,Charlotte Bobcats,126 - 99,08:30,126,99,0.5,1.0,0.4278567397743321,0.6666666666666666,,,,,,,,,,,,,0.01599999999999997,0.06533333333333294,0.015619047619047586,0.06533333333333384,0.031211442600465898,0.02723782771535579
32,32,2012-11-03,Milwaukee Bucks,Cleveland Cavaliers,105 - 102,08:30,105,102,1.0,0.5,0.5892857142857143,0.5119617224880383,,,,,,,,,,,,,0.04333333333333325,0.02133333333333326,0.042500000000000024,0.02133333333333325,0.024409516253654933,0.03886042166875176
33,33,2012-11-03,San Antonio Spurs,Utah Jazz,110 - 100,08:30,110,100,1.0,0.5,0.7815337112983068,0.49953071135970895,,,,,,,,,,,,,0.10837333333333367,0.022933333333333274,0.10833904761904761,0.022704761904761867,0.033540703515275945,0.03308132297012923
34,34,2012-11-03,Los Angeles Clippers,Golden State Warriors,110 - 114,10:30,110,114,1.0,0.5,0.6896832520971793,0.4976637905072118,,,,,,,,,,,,,0.08135999999999986,0.023733333333333224,0.08075619047619041,0.022533333333333242,0.03181023980941933,0.03242056512398993
35,35,2012-11-04,New York Knicks,Philadelphia 76ers,100 - 84,12:00,100,84,1.0,1.0,0.6883546492968695,0.5819279959915853,4.184253968253968,38.96599062049087,-34.7817366522369,-9.815746031745995,14.218263347763063,-24.034009379509058,275.7748228846653,20.188352141768345,0.07320592913665483,289.24581488729774,2.4170607643907826e-299,8.356424328326308e-302,0.06513333333333367,0.040000000000000306,0.06217333333333367,0.0405333333333336,0.02242789525599489,0.021691820547208435
36,36,2012-11-04,Orlando Magic,Phoenix Suns,115 - 94,06:00,115,94,1.0,0.5,0.5819279959915853,0.46771585651043474,-5.815746031746004,32.21826334776308,-38.03400937950908,2.2861587301587227,24.54876118326118,-22.26260245310246,295.97786033812565,2.9350023567602356e-299,9.91629020294722e-302,239.47450877029829,30621.21457713361,127.86836784580356,0.04000000000000045,0.01733333333333313,0.04373333333333384,0.015333333333333157,0.023482924950181658,0.028413316912913603
37,37,2012-11-04,Toronto Raptors,Minnesota Timberwolves,105 - 86,06:00,105,86,0.0,1.0,0.27363809289626295,0.5760720164424408,-5.988126984126989,43.93661832611838,-49.92474531024537,6.848063492063485,33.64675901875893,-26.798695526695447,195.3245711860962,128871286.77404846,659780.2109150204,240.24933271565365,7.918253520621003e-05,3.295848288574698e-07,0.013333333333333348,0.040000000000000355,0.013333333333333357,0.04256410256410265,0.03586174464650024,0.021241333691042783
38,38,2012-11-04,Oklahoma City Thunder,Atlanta Hawks,95 - 104,07:00,95,104,0.5,0.0,0.610533283312352,0.34487747935884155,27.373777777777775,44.633479797979824,-17.25970202020205,-1.8681269841269934,77.87843650793648,-79.74656349206347,304.15383999672054,5113.031032251032,16.810673941536173,235.77332749945023,0.0013942981233328055,5.913722888506363e-06,0.03205333333333335,0.013333333333333254,0.03288761904761906,0.013333333333333247,0.028282391263237946,0.02231355829595204
39,39,2012-11-04,Los Angeles Lakers,Detroit Pistons,108 - 79,09:30,108,79,0.0,0.0,0.24332246549633293,0.2505870736467398,2.158539682539678,43.430406204906205,-41.27186652236653,-2.290984126984135,69.307917027417,-71.59890115440115,232.78342525990962,5182.819163434702,22.264554092061882,231.89327859832102,0.6980334842888957,0.0030101497055376476,0.013333333333333327,0.013333333333333221,0.013333333333333332,0.013333333333333358,0.03524682987860556,0.030406168422998172
40,40,2012-11-05,Philadelphia 76ers,New York Knicks,88 - 110,07:00,88,110,0.5,1.0,0.5053709700493229,0.7721710036401681,-0.9172626733671677,55.77547236726341,-56.69273504063058,13.668203540793085,34.53397398321592,-20.865770442422836,265.70865586917193,6.455448892993573e-31,2.4295214891953195e-33,290.51490751506964,6.770432601992696e+34,2.3304940389819752e+32,0.01600000000000011,0.08913333333333374,0.01621333333333345,0.08649333333333405,0.0288222796674924,0.030855331557855956
41,41,2012-11-05,Brooklyn Nets,Minnesota Timberwolves,96 - 107,07:30,96,107,1.0,0.5,0.6378149722318286,0.4025035244249521,11.566234384344586,59.142705364002225,-47.57647097965764,-6.064927292233454,37.75193330861117,-43.81686060084463,343.2139844043172,3.9388374259991795e-33,1.1476331399594433e-35,269.50985412131917,4.4915850240404244e-32,1.6665754351299339e-34,0.05053333333333317,0.016000000000000035,0.060806837606837666,0.017025641025641094,0.02325756194955513,0.027995310436855915
42,42,2012-11-05,Miami Heat,Phoenix Suns,124 - 99,07:30,124,99,0.6666666666666666,0.3333333333333333,0.5833130445113492,0.38220859634266674,-7.746330245046662,70.4929867478909,-78.23931699293756,-9.186458600809424,28.266883744750842,-37.453342345560266,249.16580519959285,8.16114198110318e-31,3.275386032431594e-33,214.18042974138177,2.555836890506529e+34,1.1933101887939279e+32,0.021200000000000073,0.016000000000000035,0.01922666666666682,0.013918699186991927,0.04003692502949744,0.03396652815905578
43,43,2012-11-05,Memphis Grizzlies,Utah Jazz,103 - 94,08:00,103,94,0.5,0.3333333333333333,0.5496925069575108,0.51779345649953,3.309114145111943,43.18329647043272,-39.87418232532078,18.213338762372832,55.92096291917704,-37.707624156804215,268.36791024532477,213.8125587993227,0.7967143262540926,301.90108095619627,1.601958322959508e+34,5.306235797121711e+31,0.03847619047619004,0.03299541333333341,0.03575782683926429,0.03217667819530069,0.027368428055853773,0.03554760224395382
44,44,2012-11-05,Dallas Mavericks,Portland Trail Blazers,114 - 91,08:30,114,91,0.6666666666666666,0.6666666666666666,0.5711592587930894,0.5680508166401169,9.246689473546976,62.65965386252161,-53.412964388974636,8.939053775885371,69.89435196549466,-60.955298189609294,285.0656135495093,3.706033640237467e-30,1.3000633763194363e-32,292.7487077391198,3.199777756954279e-30,1.0930117443270594e-32,0.03277013333333329,0.03461648132306799,0.03140557476994544,0.03760001028023838,0.03588745531210773,0.03398484077577984
45,45,2012-11-05,San Antonio Spurs,Indiana Pacers,101 - 79,08:30,101,79,1.0,0.6666666666666666,0.8363017280412103,0.5269060868206485,21.796844338366352,67.29100476320733,-45.49416042484097,-1.8026039390773683,42.53347741939328,-44.33608135847064,339.9474921146332,3.971360847999172e-30,1.1682277234332398e-32,235.2402763698592,5.144246388831788e-31,2.186805111869401e-33,0.13758524592871443,0.022879999999999904,0.1313678523211432,0.01893470085470078,0.03533487399938883,0.03620189764829358
46,46,2012-11-05,Sacramento Kings,Golden State Warriors,94 - 92,10:00,94,92,0.0,0.6666666666666666,0.19656918100432252,0.6051118551883701,-9.696088968811495,44.94274977796836,-54.638838746779854,-1.0647790413684008,54.55192365567639,-55.61670269704479,218.04406548382934,5.174396717492933e+35,2.3730967894086887e+33,261.90402016344837,245.3766137717882,0.936895178694295,0.013333333333333355,0.04190476190476147,0.013333333333333365,0.037374155843218536,0.03524418185744543,0.035542159852895744
47,47,2012-11-05,Los Angeles Clippers,Cleveland Cavaliers,101 - 108,10:30,101,108,0.6666666666666666,0.3333333333333333,0.5936581726416728,0.38910599221238634,6.683007331592278,60.69971169368202,-54.01670436208974,-20.562600531764655,42.074355197834464,-62.63695572959912,272.86451734611467,244.1797377282299,0.8948753766269302,212.66632074119048,4.411176133344769e+35,2.0742241263077374e+33,0.03961904761904718,0.017333333333333416,0.03885771584804155,0.019487179487179457,0.03608510413401508,0.03716570658728413
48,48,2012-11-06,Chicago Bulls,Orlando Magic,99 - 93,08:00,99,93,0.6666666666666666,1.0,0.6097334795060868,0.6393182651952081,10.188691578760903,51.22256771037891,-41.03387613161801,8.900774314850112,70.39485167472716,-61.49407735987705,315.9342075806275,125.55434481559416,0.3974066175900002,327.72458168729145,0.6930879837940876,0.0021148489387818304,0.02583974844919481,0.048000000000000244,0.033871656860723916,0.05286747967479696,0.031364850722096584,0.026127148963680104
49,49,2012-11-06,Oklahoma City Thunder,Toronto Raptors,108 - 88,08:00,108,88,0.3333333333333333,0.3333333333333333,0.46723147636752965,0.4144182871490566,4.831207104214612,39.52022394865617,-34.689016844441554,1.6309759468252643,49.29637306989215,-47.66539712306688,306.3741698893072,771.9147017002908,2.519516256801881,314.7230179957166,303.50368489808704,0.964351723718593,0.023370538790133597,0.03216738585005908,0.02128337273527101,0.034509754872886614,0.03220558249806987,0.03410438182566892
50,50,2012-11-06,Denver Nuggets,Detroit Pistons,109 - 97,09:00,109,97,0.0,0.0,0.2496747255204741,0.12235726801388669,-1.348435260482004,30.57627072940992,-31.924705989891923,-22.54832035521672,42.58604297854592,-65.13436333376264,294.79766038305814,105088.97438525781,356.47831888728655,245.2839042358887,51.19561730263993,0.2087198402281027,0.013333333333333393,0.013333333333333341,0.013333333333333322,0.013333333333333298,0.0330176207920027,0.02880303696723644
51,51,2012-11-07,Charlotte Bobcats,Phoenix Suns,110 - 117,07:00,110,117,0.5,0.25,0.5368566916431705,0.2829908375026135,-10.604137838086366,49.27828134583228,-59.88241918391865,-15.264774087117598,33.86524619455476,-49.13002028167236,306.5822471516604,109.06653465865818,0.3557496745879909,275.33735782622045,691.1364163318203,2.5101439985780356,0.020464433694207224,0.015333333333333313,0.01378857551719063,0.01378616352201258,0.02418932239458757,0.03389517222915708
52,52,2012-11-07,Atlanta Hawks,Indiana Pacers,89 - 86,07:30,89,86,0.5,0.5,0.5123353078360919,0.5195291664540926,4.22228963189523,63.522168398875586,-59.299878766980356,-4.083503800328729,39.2231950600687,-43.306698860397425,342.07795879834157,111.38137638440432,0.32560231818403934,312.0001522991426,533.2499199524227,1.7091335245283727,0.022211698513357685,0.02377033453624651,0.030132185959608114,0.017450950381197348,0.026268649408395642,0.03531622985098452
53,53,2012-11-07,Boston Celtics,Washington Wizards,100 - 94,07:30,100,94,0.3333333333333333,0.0,0.42156576431181597,0.23595127043728648,-11.08170309034363,42.06610934136655,-53.14781243171018,-14.518823586460913,30.32224557746155,-44.84106916392246,299.2101728033797,232423.29630293278,776.7894190404594,290.17382012181235,0.2172296331720306,0.0007486189935426964,0.017333333333333353,0.013333333333333313,0.015179487179487172,0.01333333333333334,0.03369166548054245,0.024064243563602414
54,54,2012-11-07,Miami Heat,Brooklyn Nets,103 - 73,07:30,103,73,0.75,0.5,0.6359262806845067,0.46988002242326926,3.2925379018909116,67.9120715499464,-64.6195336480555,-5.687135314536829,52.66192337348407,-58.349058688020904,332.57753528310036,122.66336611222879,0.3688263730976715,315.69693391994434,176.63117533715592,0.5594960113928339,0.024666666666666726,0.019515687160638864,0.023665257861635192,0.017720220495225092,0.04021135900123844,0.02607212374203693
55,55,2012-11-07,Houston Rockets,Denver Nuggets,87 - 93,08:00,87,93,0.6666666666666666,0.25,0.5128831487869152,0.28919092716183864,-3.5838206281375857,39.83761819901802,-43.421438827155605,-4.756352825792627,39.9730214719214,-44.729374297714024,330.41896786598153,623.2864906730063,1.8863520296625715,307.7306010010588,944.8360822366776,3.0703351540701234,0.028660352441347754,0.015333333333333378,0.03277113547513575,0.01514465408805031,0.03132204375289881,0.03578130433262053
56,56,2012-11-07,Milwaukee Bucks,Memphis Grizzlies,90 - 108,08:00,90,108,1.0,0.6666666666666666,0.7359512704372865,0.5766610100710388,-1.0188235864608932,47.322245577461565,-48.341069163922455,5.046524890225688,48.840937043135305,-43.794412152909615,336.04605231793266,0.2605834314590465,0.0007754396448392403,355.6080110677744,289.8163590333193,0.8149882736417994,0.06688309219509511,0.028590806383420722,0.04851133407775542,0.03358700865066694,0.026183602288544352,0.0297073857082227
57,57,2012-11-07,Minnesota Timberwolves,Orlando Magic,90 - 75,08:00,90,75,0.6666666666666666,0.6666666666666666,0.535893323817664,0.5526313099202392,-3.9509686586714237,40.44949369267189,-44.400462351343315,6.271317453936057,59.560023627562984,-53.28870617362693,328.9791274581509,367.4476683503332,1.1169330747193857,333.980408424832,151.22472508630725,0.452795197776827,0.029297393005324288,0.019466666666666726,0.028261796704310685,0.021677333333333344,0.03146625003483854,0.030255683062672588
58,58,2012-11-07,New Orleans Hornets,Philadelphia 76ers,62 - 77,08:00,62,77,0.6666666666666666,0.3333333333333333,0.705018251473256,0.4865622474846766,14.767412418590888,49.061785248750006,-34.29437283015912,4.263203465280802,51.527204041350174,-47.26400057606937,370.806216008214,250.19086766786984,0.6747213419483984,341.5365191284527,97.69625677108334,0.28604922548367234,0.04314363339090359,0.016400000000000074,0.04350501846352658,0.01660457861635227,0.02990319809558739,0.03111406297280746
59,59,2012-11-07,Dallas Mavericks,Toronto Raptors,109 - 104,08:30,109,104,0.75,0.25,0.6278976001185895,0.343626765875413,8.875228124155997,56.01196657209398,-47.13673844793799,-3.4233019704022345,49.85238893128629,-53.27569090168853,380.1581702100549,667.2012352135426,1.7550622017274633,315.87665918619996,372.71977148729854,1.1799535060537387,0.03875752365596695,0.030911769136527906,0.03836470663544201,0.030290411355919797,0.03845433990082278,0.038300758539819166
60,60,2012-11-07,Utah Jazz,Los Angeles Lakers,95 - 86,09:00,95,86,0.25,0.25,0.4633847620132031,0.2750894358382896,11.031264682805366,56.46303405678753,-45.43176937398216,-2.8049329560653016,44.58141927625507,-47.38635223232037,359.21528286101994,418.2696062669317,1.164398137338605,334.77871094284615,494.6467755786835,1.4775335450261957,0.036587847526913575,0.01533333333333339,0.0363521573145986,0.017710691823899408,0.037771997424218544,0.03463136212362495
61,61,2012-11-07,Sacramento Kings,Detroit Pistons,105 - 103,10:00,105,103,0.25,0.0,0.3659598307896377,0.06002572488160949,-6.742468691075208,45.284300641199685,-52.026769332274895,-19.85247012427828,44.0832035902844,-63.93567371456268,307.98387200538906,274.2405747294326,0.8904381029557092,269.81667408020405,171.40846251715237,0.6352775012940843,0.021273236878037973,0.01333333333333336,0.015514528877763618,0.013333333333333296,0.03463829184030539,0.0331466720421607
62,62,2012-11-07,Golden State Warriors,Cleveland Cavaliers,106 - 96,10:30,106,96,0.5,0.5,0.44936170952932564,0.5222393174373302,-5.770481580019083,46.92462010551675,-52.69510168553583,-4.955944082578155,51.251752330788584,-56.20769641336674,327.72277750914077,396.243422574231,1.2090811190661872,325.2721400464538,257043.42361280666,790.2411303227414,0.026466345149015674,0.027399678482349015,0.021811955444302485,0.03372162352728756,0.03455479499553917,0.04042722228608047
63,63,2012-11-07,Los Angeles Clippers,San Antonio Spurs,106 - 84,10:30,106,84,0.5,1.0,0.4705585788126641,0.8707317104163341,-0.12120843210921335,54.22910937896686,-54.350317811076074,17.435893298248896,59.358233640092024,-41.922340341843125,358.6902409028451,286.0987744159867,0.797620737313228,386.222168001737,347.68077310764323,0.9002092627321163,0.03355448383005238,0.15636637103539164,0.03728068677171184,0.15892770369754694,0.03688294834644107,0.03726054141281974
64,64,2012-11-08,Chicago Bulls,Oklahoma City Thunder,91 - 97,08:00,91,97,0.75,0.5,0.6568135018124238,0.509605140271811,7.2670320764234075,48.20586612969129,-40.93883405326788,5.447556068723501,43.54948389895,-38.1019278302265,430.1588661902656,346.5830588007338,0.8057094390969383,424.27633483692637,447.0403777630083,1.053653812520162,0.03336396717614233,0.025553300021516893,0.03866017876106103,0.031119395764878884,0.03184533804725133,0.032563870003803896
65,65,2012-11-08,Portland Trail Blazers,Los Angeles Clippers,90 - 103,10:30,90,103,0.5,0.6,0.4663114804059751,0.6023391264533309,-3.25061467438901,53.66424626066551,-56.91486093505452,7.803149381218431,55.802269602182925,-47.99912022096449,401.46844589570054,332.6221180264748,0.8285137261145757,450.76608039512087,432.6589314346712,0.9598302761721162,0.024695079352552662,0.07281909652968298,0.02838261775245997,0.07265908592289115,0.03195729455796644,0.03736124625421559
66,66,2012-11-09,Orlando Magic,Brooklyn Nets,68 - 107,07:00,68,107,0.5,0.3333333333333333,0.49395908910877495,0.42688917406199794,1.6393237737587794,48.39001469438781,-46.750690920629026,-9.099985892298314,43.53213571953206,-52.63212161183037,426.37152624117016,329.24914064720656,0.7722118396362427,389.8630287095902,243.5390867594161,0.6246785892099271,0.022304252335123457,0.018156489678185842,0.024577580214155518,0.017311904717667036,0.030914814590359063,0.026672286438287774
67,67,2012-11-09,Washington Wizards,Milwaukee Bucks,91 - 101,07:00,91,101,0.0,0.6666666666666666,0.16686843734377338,0.6222594279227387,-14.248390196521104,29.05799675976792,-43.306386956289025,-2.985026685989387,43.786900275095384,-46.77192696108477,355.568528038644,123.56445640045712,0.34751235460025826,404.68646574408234,177.02963869279927,0.43744887382705344,0.013333333333333393,0.02678239673513488,0.013333333333333412,0.020053530891578644,0.0261829408408098,0.02755342775464936
68,68,2012-11-09,Atlanta Hawks,Miami Heat,89 - 95,07:30,89,95,0.6666666666666666,0.8,0.5835213649221754,0.7228562133598675,-0.07578067635913133,55.668949466084634,-55.744730142443764,10.609271949486269,58.70267489098557,-48.0934029414993,418.45636072092503,238.292242177976,0.5694554188815324,485.041432837972,601.5883535820251,1.2402824023963033,0.02813737826627876,0.03335119923857927,0.03446448603266245,0.03298994827034323,0.02706123323563299,0.041203421480222116
69,69,2012-11-09,Boston Celtics,Philadelphia 76ers,100 - 106,07:30,100,106,0.5,0.5,0.4464754193283588,0.6271095463682039,-8.968133782386332,50.630474046209464,-59.598607828595796,13.984970626566541,42.682337151291065,-28.697366524724522,375.2301379238914,831.2960775901455,2.2154299283890646,506.376777245865,580.4352316493454,1.146251680036113,0.01866666666666682,0.027313771327094297,0.017122807017543908,0.0316193242098521,0.03400808469154616,0.03339178142676032
70,70,2012-11-09,New York Knicks,Dallas Mavericks,104 - 94,07:30,104,94,1.0,0.8,0.8954150612192552,0.6230258648950834,32.19307106753979,69.50395466968388,-37.31088360214408,5.381740582287767,54.366517575121655,-48.984776992833886,612.5719771077461,267.05670851105594,0.43595972145503975,451.015528962099,618.9451164872123,1.3723365976146362,0.12433078918184419,0.030863302216791667,0.13024724205362637,0.03312066565166121,0.030610794942737007,0.03702191053902863
71,71,2012-11-09,Memphis Grizzlies,Houston Rockets,93 - 85,08:00,93,85,0.75,0.5,0.7234303722231856,0.4106122961661579,9.821956749208818,55.23385403182221,-45.411897282613396,-4.998106944592905,41.82642461000714,-46.82453155460004,473.82768095010675,536.7594339506383,1.1328156955168647,410.0550844141601,450.28594736767445,1.0981108745694292,0.050771940445599774,0.03181576029310047,0.05317211367399013,0.03532111586202167,0.032297272031549966,0.030855646618270973
72,72,2012-11-09,Minnesota Timberwolves,Indiana Pacers,96 - 94,08:00,96,94,0.75,0.4,0.6030272539061321,0.41591390773255527,-0.09977795623516957,41.222524493915536,-41.32230245015071,-7.234272297126261,34.05985157017809,-41.29412386730435,431.1749675331813,445.0791209579309,1.0322471258113555,387.9036772228516,563.7174429107829,1.453240781182195,0.0313684038316937,0.024053337572553304,0.031456915502913525,0.017672427406841294,0.030997462935169362,0.034402333533795675
