,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,0,2016-10-25,Cleveland Cavaliers,New York Knicks,117 - 88,07:30,117,88,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333,0.033333333333333555,0.033333333333333,0.033333333333333555,0.033333333333333,0.033333333333333555
1,1,2016-10-25,Portland Trail Blazers,Utah Jazz,113 - 104,10:00,113,104,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333341,0.03333333333333343,0.03333333333333341,0.03333333333333343,0.03333333333333341,0.03333333333333343
2,2,2016-10-25,Golden State Warriors,San Antonio Spurs,100 - 129,10:30,100,129,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333284,0.033333333333333416,0.033333333333333284,0.033333333333333416,0.033333333333333284,0.033333333333333416
3,3,2016-10-26,Indiana Pacers,Dallas Mavericks,130 - 121,07:00,130,121,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333325,0.03333333333333336,0.03333333333333325,0.03333333333333336,0.033333333333333375,0.03333333333333334
4,4,2016-10-26,Orlando Magic,Miami Heat,96 - 108,07:00,96,108,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333305,0.033333333333333194,0.033333333333333305,0.033333333333333194,0.03333333333333324,0.03333333333333328
5,5,2016-10-26,Toronto Raptors,Detroit Pistons,109 - 91,07:30,109,91,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333335,0.03333333333333332,0.03333333333333335,0.03333333333333332,0.03333333333333321,0.033333333333333416
6,6,2016-10-26,Boston Celtics,Brooklyn Nets,122 - 117,07:30,122,117,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333383,0.03333333333333362,0.03333333333333383,0.03333333333333362,0.033333333333333666,0.03333333333333366
7,7,2016-10-26,Milwaukee Bucks,Charlotte Hornets,96 - 107,08:00,96,107,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333284,0.03333333333333363,0.033333333333333284,0.03333333333333363,0.03333333333333326,0.0333333333333338
8,8,2016-10-26,New Orleans Pelicans,Denver Nuggets,102 - 107,08:00,102,107,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333284,0.03333333333333339,0.033333333333333284,0.03333333333333339,0.033333333333333236,0.03333333333333332
9,9,2016-10-26,Memphis Grizzlies,Minnesota Timberwolves,102 - 98,08:00,102,98,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333321,0.03333333333333328,0.03333333333333321,0.03333333333333328,0.03333333333333328,0.033333333333333236
10,10,2016-10-26,Philadelphia 76ers,Oklahoma City Thunder,97 - 103,08:00,97,103,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.03333333333333339,0.033333333333333236
