,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,0,2009-10-27,Cleveland Cavaliers,Boston Celtics,89 - 95,07:30,89,95,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333308,0.03333333333333317,0.03333333333333308,0.03333333333333317,0.03333333333333308,0.03333333333333317
1,1,2009-10-27,Dallas Mavericks,Washington Wizards,91 - 102,08:30,91,102,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333,0.03333333333333345,0.033333333333333,0.03333333333333345,0.033333333333333,0.03333333333333345
2,2,2009-10-27,Portland Trail Blazers,Houston Rockets,96 - 87,10:00,96,87,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333341,0.033333333333333284,0.03333333333333341,0.033333333333333284,0.03333333333333341,0.033333333333333284
3,3,2009-10-27,Los Angeles Lakers,Los Angeles Clippers,99 - 92,10:30,99,92,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333337,0.03333333333333318,0.03333333333333337,0.03333333333333318,0.03333333333333337,0.03333333333333318
4,4,2009-10-28,Atlanta Hawks,Indiana Pacers,120 - 109,07:00,120,109,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333444,0.033333333333333284,0.033333333333333444,0.033333333333333284,0.03333333333333293,0.033333333333333375
5,5,2009-10-28,Toronto Raptors,Cleveland Cavaliers,101 - 91,07:00,101,91,0.0,0.0,0.5,0.375,,,,,,,,,,,,,0.03333333333333331,0.01333333333333348,0.03333333333333331,0.01333333333333348,0.03333333333333345,0.03333333333333292
6,6,2009-10-28,Orlando Magic,Philadelphia 76ers,120 - 106,07:00,120,106,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333331,0.03333333333333334,0.03333333333333331,0.03333333333333334,0.03333333333333347,0.03333333333333336
7,7,2009-10-28,Boston Celtics,Charlotte Bobcats,92 - 59,07:30,92,59,1.0,0.0,0.625,0.5,,,,,,,,,,,,,0.0533333333333339,0.03333333333333351,0.0533333333333339,0.03333333333333351,0.033333333333332875,0.03333333333333345
8,8,2009-10-28,Miami Heat,New York Knicks,115 - 93,07:30,115,93,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333125,0.033333333333333326,0.033333333333333125,0.033333333333333326,0.03333333333333335,0.033333333333333465
9,9,2009-10-28,Oklahoma City Thunder,Sacramento Kings,102 - 89,08:00,102,89,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333331,0.03333333333333335,0.03333333333333331,0.03333333333333335,0.03333333333333346,0.033333333333333354
10,10,2009-10-28,San Antonio Spurs,New Orleans Hornets,113 - 96,08:00,113,96,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333334,0.03333333333333331,0.03333333333333334,0.03333333333333331,0.033333333333333354,0.03333333333333354
11,11,2009-10-28,Minnesota Timberwolves,New Jersey Nets,95 - 93,08:00,95,93,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333331,0.03333333333333334,0.03333333333333331,0.03333333333333334,0.033333333333333534,0.03333333333333356
12,12,2009-10-28,Memphis Grizzlies,Detroit Pistons,74 - 96,08:00,74,96,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333316,0.03333333333333315,0.03333333333333316,0.03333333333333315,0.03333333333333334,0.0333333333333336
13,13,2009-10-28,Los Angeles Clippers,Phoenix Suns,107 - 109,10:30,107,109,0.0,0.0,0.375,0.5,,,,,,,,,,,,,0.01333333333333331,0.033333333333333354,0.01333333333333331,0.033333333333333354,0.03333333333333304,0.03333333333333335
14,14,2009-10-28,Golden State Warriors,Houston Rockets,107 - 108,10:30,107,108,0.0,0.0,0.5,0.375,,,,,,,,,,,,,0.03333333333333332,0.01333333333333332,0.03333333333333332,0.01333333333333332,0.03333333333333345,0.033333333333333125
15,15,2009-10-28,Denver Nuggets,Utah Jazz,114 - 105,10:30,114,105,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333317,0.03333333333333317,0.03333333333333317,0.03333333333333317,0.033333333333333534,0.033333333333333694
16,16,2009-10-29,Chicago Bulls,San Antonio Spurs,92 - 85,08:00,92,85,0.0,1.0,0.5,0.6250000000000001,,,,,,,,,,,,,0.033333333333333375,0.05333333333333331,0.03333333333333342,0.05333333333333334,0.03333333333333385,0.033333333333333486
17,17,2009-10-29,Portland Trail Blazers,Denver Nuggets,94 - 97,10:30,94,97,1.0,1.0,0.6666666666666667,0.625,,,,,,,,,,,,,0.0653333333333333,0.05333333333333365,0.0653333333333333,0.05333333333333303,0.026338259441707697,0.03333333333333342
18,18,2009-10-30,Charlotte Bobcats,New York Knicks,102 - 100,07:00,102,100,0.0,0.0,0.39285714285714285,0.375,,,,,,,,,,,,,0.013333333333333372,0.013333333333333336,0.013333333333333313,0.013333333333333345,0.022849674915508468,0.03333333333333358
19,19,2009-10-30,Philadelphia 76ers,Milwaukee Bucks,99 - 86,07:00,99,86,0.0,0.0,0.375,0.5,,,,,,,,,,,,,0.013333333333333329,0.03333333333333336,0.013333333333333336,0.03333333333333339,0.033333333333333735,0.033333333333333916
20,20,2009-10-30,Atlanta Hawks,Washington Wizards,100 - 89,07:30,100,89,1.0,1.0,0.625,0.6250000000000001,,,,,,,,,,,,,0.05333333333333333,0.053333333333333295,0.05333333333333287,0.05333333333333332,0.03333333333333253,0.033333333333333125
21,21,2009-10-30,Boston Celtics,Chicago Bulls,118 - 90,08:00,118,90,1.0,1.0,0.6785714285714285,0.6666666666666666,,,,,,,,,,,,,0.06333333333333366,0.06533333333333327,0.0608333333333334,0.06533333333333331,0.03978583486333191,0.026790780141844068
