,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
10,10,2017-10-18,San Antonio Spurs,Minnesota Timberwolves,107 - 99,09:30,107,99,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333337,0.03333333333333355,0.03333333333333337,0.03333333333333355,0.0333333333333333,0.03333333333333349
11,11,2017-10-18,Phoenix Suns,Portland Trail Blazers,76 - 124,10:00,76,124,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.033333333333333354,0.03333333333333337,0.033333333333333354,0.03333333333333337,0.0333333333333333,0.033333333333333284
12,12,2017-10-18,Sacramento Kings,Houston Rockets,100 - 105,10:00,100,105,0.0,1.0,0.5,0.6250000000000001,,,,,,,,,,,,,0.03333333333333337,0.05333333333333317,0.03333333333333337,0.05333333333333317,0.03333333333333329,0.03333333333333289
13,13,2017-10-19,Toronto Raptors,Chicago Bulls,117 - 100,07:30,117,100,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333343,0.0333333333333331,0.03333333333333325,0.033333333333333236,0.03333333333333373,0.03333333333333413
14,14,2017-10-19,Oklahoma City Thunder,New York Knicks,105 - 84,08:00,105,84,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333309,0.033333333333333104,0.033333333333333263,0.033333333333333263,0.03333333333333396,0.03333333333333395
15,15,2017-10-19,Los Angeles Lakers,Los Angeles Clippers,92 - 108,10:30,92,108,0.0,0.0,0.5,0.5,,,,,,,,,,,,,0.03333333333333316,0.03333333333333312,0.03333333333333339,0.033333333333333395,0.033333333333333624,0.033333333333333576
16,16,2017-10-20,Charlotte Hornets,Atlanta Hawks,109 - 91,07:00,109,91,0.0,1.0,0.375,0.625,,,,,,,90.0,90.0,1.0,117.0,117.0,1.0,0.013333333333333235,0.05333333333333291,0.013333333333333476,0.05333333333333358,0.033333333333332806,0.03333333333333267
17,17,2017-10-20,Indiana Pacers,Portland Trail Blazers,96 - 114,07:00,96,114,1.0,1.0,0.6250000000000001,0.6250000000000001,,,,,,,140.0,140.0,1.0,124.0,124.0,1.0,0.05333333333333328,0.05333333333333354,0.05333333333333381,0.05333333333333326,0.03333333333333269,0.033333333333333985
18,18,2017-10-20,Milwaukee Bucks,Cleveland Cavaliers,97 - 116,07:00,97,116,1.0,1.0,0.6,0.6,,,,,,,214.92000000000002,4.0316988319339056e-299,1.8759067708607413e-301,205.03030303030303,3.807715563493133e-299,1.857147703152134e-301,0.04333333333333329,0.04333333333333337,0.04787878787878791,0.03878787878787955,0.0274761904761901,0.02669047619047573
19,19,2017-10-20,Philadelphia 76ers,Boston Celtics,92 - 102,07:00,92,102,0.0,0.0,0.375,0.3,,,,,,,115.0,115.0,1.0,99.5,5.33075532075168e+302,5.357543035931337e+300,0.013333333333333417,0.01333333333333331,0.013333333333333326,0.013333333333333383,0.033333333333333826,0.04583333333333258
20,20,2017-10-20,Washington Wizards,Detroit Pistons,115 - 111,07:00,115,111,1.0,1.0,0.6250000000000001,0.6250000000000001,,,,,,,120.0,120.0,1.0,102.0,102.0,1.0,0.05333333333333371,0.05333333333333292,0.05333333333333331,0.05333333333333394,0.0333333333333338,0.0333333333333328
21,21,2017-10-20,Brooklyn Nets,Orlando Magic,126 - 121,07:30,126,121,0.0,1.0,0.375,0.6250000000000001,,,,,,,131.0,131.0,1.0,116.0,116.0,1.0,0.013333333333333301,0.05333333333333331,0.013333333333333466,0.053333333333332775,0.033333333333332674,0.03333333333333358
22,22,2017-10-20,Minnesota Timberwolves,Utah Jazz,100 - 97,08:00,100,97,0.0,1.0,0.375,0.6250000000000001,,,,,,,99.00000000000003,99.0,0.9999999999999998,106.0,106.0,1.0,0.013333333333333376,0.05333333333333325,0.013333333333333265,0.05333333333333312,0.033333333333333735,0.03333333333333349
23,23,2017-10-20,Dallas Mavericks,Sacramento Kings,88 - 93,08:30,88,93,0.0,0.0,0.375,0.4000000000000001,,,,,,,111.0,111.0,1.0,216.19047619047618,3.7330544740128755e-299,1.7267432589046342e-301,0.013333333333333242,0.01333333333333335,0.013333333333333306,0.013333333333333345,0.0333333333333326,0.025776772247360528
24,24,2017-10-20,New Orleans Pelicans,Golden State Warriors,120 - 128,09:30,120,128,0.0,0.0,0.375,0.39999999999999997,,,,,,,91.00000000000001,91.0,0.9999999999999998,225.13934426229505,4.5169959135555794e-299,2.0063112151082417e-301,0.013333333333333364,0.013333333333333353,0.013333333333333202,0.013333333333333332,0.03333333333333346,0.028389894419306082
25,25,2017-10-20,Phoenix Suns,Los Angeles Lakers,130 - 132,10:00,130,132,0.0,0.0,0.375,0.375,,,,,,,76.0,76.0,1.0,92.0,92.0,1.0,0.01333333333333339,0.013333333333333381,0.013333333333333319,0.01333333333333326,0.033333333333333985,0.03333333333333329
26,26,2017-10-21,Toronto Raptors,Philadelphia 76ers,128 - 94,07:30,128,94,1.0,0.0,0.6250000000000001,0.27956630495297696,,,,,,,117.0,117.0,1.0,239.33230821221628,1.6924824925776831,0.0070716841584001966,0.053333333333333344,0.013333333333333287,0.05333333333333355,0.013333333333333254,0.03333333333333307,0.031335611022358836
27,27,2017-10-21,Chicago Bulls,San Antonio Spurs,77 - 87,08:00,77,87,0.0,1.0,0.375,0.6785714285714286,,,,,,,100.0,100.0,1.0,174.04970873247632,3.08485016482857,0.017723960512741502,0.013333333333333345,0.0725333333333337,0.013333333333333404,0.07253333333333342,0.03333333333333307,0.026392930842901886
28,28,2017-10-21,Cleveland Cavaliers,Orlando Magic,93 - 114,08:00,93,114,1.0,0.5,0.7368897157656137,0.4551730486008837,,,,,,,305.7415350844241,178.06283504581356,0.5823966148290753,208.09881863217626,2285156.261284811,10981.111167785744,0.07413333333333305,0.02133333333333318,0.07318787878787882,0.021333333333333176,0.031593471703666685,0.03807606397266968
29,29,2017-10-21,Houston Rockets,Dallas Mavericks,107 - 91,08:00,107,91,1.0,0.0,0.7504492280377818,0.23186607828227698,,,,,,,186.35476859163958,220580629172.02545,1183659698.3218884,168.02530779403105,2142047594.288255,12748362.865158515,0.08533333333333341,0.013333333333333223,0.08358787878787903,0.013333333333333194,0.03495750293898242,0.031908014331224685
30,30,2017-10-21,Memphis Grizzlies,Golden State Warriors,111 - 101,08:00,111,101,1.0,0.5,0.5914743714155556,0.5062180855711121,,,,,,,197.24957531275902,5.19912970715726e-10,2.6358128776264878e-12,185.79114943139993,1.0340420729192279e-07,5.565615348652706e-10,0.043333333333333474,0.017333333333333343,0.04533333333333341,0.016533333333333393,0.023707463121514755,0.03770923277212424
31,31,2017-10-21,Miami Heat,Indiana Pacers,112 - 108,08:00,112,108,0.0,0.5,0.3183910162002946,0.5540316642120767,,,,,,,195.8364889745281,0.00994112879977529,5.0762392911712714e-05,231.72508882828313,3998.0615599188905,17.253468668995104,0.013333333333333272,0.029013333333333263,0.013333333333333253,0.02901333333333327,0.023929820924025264,0.03662980011544957
32,32,2017-10-21,New York Knicks,Detroit Pistons,107 - 111,08:00,107,111,0.0,0.5,0.375,0.5508179851072906,,,,,,,84.0,84.0,1.0,241.17773009289368,0.03468541566946093,0.00014381682610621326,0.013333333333333364,0.02757333333333322,0.013333333333333426,0.02770424242424228,0.03333333333333326,0.033773765337845166
33,33,2017-10-21,Milwaukee Bucks,Portland Trail Blazers,113 - 110,08:30,113,110,0.5,1.0,0.5368897157656137,0.7138254786450664,,,,,,,255.980429680904,168.4976024948699,0.6582440802404815,275.2007147462485,3283.770177950251,11.932273435329131,0.01853333333333329,0.08685333333333348,0.021478787878787795,0.09605333333333346,0.03135226811242632,0.03368617504368996
34,34,2017-10-21,Denver Nuggets,Sacramento Kings,96 - 79,09:00,96,79,0.0,0.5,0.32142857142857145,0.4955788265800147,,,,,,,141.47645230928745,2.683813564720877,0.018970037210529443,178.3138035743047,7.4104013344179745e-06,4.1558203492249573e-08,0.013333333333333372,0.017333333333333333,0.01333333333333335,0.01696969696969698,0.025168880187664448,0.03130247334973013
35,35,2017-10-21,Utah Jazz,Oklahoma City Thunder,96 - 87,09:00,96,87,0.5,1.0,0.46428571428571436,0.6250000000000001,,,,,,,156.13543650293354,5587.75920276867,35.78789881350019,105.0,105.0,1.0,0.02133333333333342,0.053333333333333455,0.0213333333333333,0.053333333333333705,0.04027373582376523,0.03333333333333326
36,36,2017-10-21,Los Angeles Clippers,Phoenix Suns,130 - 88,10:30,130,88,1.0,0.0,0.6637518409425626,0.3012702503681886,,,,,,,201.2741058718618,0.008009375940867775,3.979337484160445e-05,168.75635489604085,6.382123712300787,0.03781856817322449,0.0593333333333335,0.0133333333333334,0.05381333333333338,0.013333333333333409,0.02378394389235069,0.03484352535286352
37,37,2017-10-22,Brooklyn Nets,Atlanta Hawks,116 - 104,03:30,116,104,0.5,0.5,0.5115389882576213,0.42701718363681984,15.182878602084607,79.32089171708802,-64.13801311500342,-27.087737584304104,50.28026905704036,-77.36800664134446,275.9684379467802,0.28064974346127525,0.0010169631916943987,205.56719402682472,339.8502712151663,1.6532320384293362,0.044534905483809846,0.01599999999999994,0.04236171849604837,0.015111111111111065,0.0305600281148704,0.029237839168867994
38,38,2017-10-22,Oklahoma City Thunder,Minnesota Timberwolves,113 - 115,07:00,113,115,0.5,0.5,0.46928799475635613,0.5858617432259028,6.899386879215209,43.60948418068033,-36.710097301465126,15.427283874923361,59.648299647144874,-44.22101577222151,299.85018659834054,201.43713070334798,0.6717925807836158,323.5395598107533,166.68019752686791,0.515177178408611,0.01733333333333343,0.03410133333333363,0.020053333333333517,0.0358252606060609,0.029883444271973668,0.03302530711245935
39,39,2017-10-22,Los Angeles Lakers,New Orleans Pelicans,112 - 119,09:30,112,119,0.5,0.0,0.4811697614298531,0.2771387218840745,-19.584978540772536,53.17677889634578,-72.76175743711832,-21.847394236664627,46.62632079020041,-68.47371502686504,184.93890163665125,175.3258702872195,0.9480205015583014,222.97787450950983,197.03309181523764,0.8836441384539,0.016000000000000073,0.01333333333333343,0.01350724637681162,0.01333333333333341,0.029857058557355636,0.029932468165341418
40,40,2017-10-23,Detroit Pistons,Philadelphia 76ers,86 - 97,07:00,86,97,0.6666666666666666,0.0,0.5885949819499218,0.2522657549988174,2.0893623803234282,55.31926679509128,-53.22990441476785,-5.290827354234129,48.936146932803574,-54.226974287037706,298.3119453492028,2763.613471990079,9.264173007738606,288.9197295319052,1835.836619897133,6.354140725770002,0.02821333333333345,0.013333333333333437,0.025877333333333252,0.013333333333333277,0.039132904561019186,0.037806015231390155
41,41,2017-10-23,Miami Heat,Atlanta Hawks,104 - 93,07:30,104,93,0.5,0.3333333333333333,0.5198244100360929,0.3517030349865418,5.019676081132657,48.69064849414715,-43.67097241301449,-15.794771267591877,49.02409096371094,-64.81886223130282,280.37166228293563,46.28808475180247,0.16509544643313878,235.0218505391326,1502.7177073878036,6.393948919815827,0.026297117724124717,0.0160000000000001,0.017813647106521644,0.015111111111111264,0.027553269231164555,0.034375500790941524
42,42,2017-10-23,Houston Rockets,Memphis Grizzlies,90 - 98,08:00,90,98,1.0,1.0,0.7063540803769964,0.7183903477814712,-7.583059959222034,51.231449897950704,-58.81450985717274,-2.4827122025035107,38.78020361632748,-41.262915818831,263.43565986044905,311.4792116784092,1.1823730008435853,275.77167245293407,149.64731585330537,0.5426493392966084,0.06608000000000017,0.06101333333333343,0.05257095883854336,0.0709059059403107,0.034877876882619306,0.026965456692797943
43,43,2017-10-23,Milwaukee Bucks,Charlotte Hornets,103 - 94,08:00,103,94,0.6666666666666666,0.5,0.6169796710324613,0.48507450423411597,2.724421330164091,64.41314087779259,-61.68871954762849,-3.8527044436342237,40.47561667696466,-44.328321120598886,298.021680586491,533.7999532629625,1.7911446986423007,274.58356017064847,26.762327808481693,0.09746514974111857,0.03551160396780791,0.018133333333333425,0.04246514059192649,0.018773333333333465,0.03478366657083204,0.026797281735482726
44,44,2017-10-23,Dallas Mavericks,Golden State Warriors,103 - 133,08:30,103,133,0.0,0.3333333333333333,0.18724053567241022,0.46638430321405877,-21.279802990699217,39.54698504346306,-60.82678803416228,-10.007799141683138,61.745390349167224,-71.75318949085036,228.14789562174633,156.58766189162463,0.6863427842053661,254.87331327182065,382.5194408363669,1.5008218629323995,0.013333333333333378,0.01877333333333334,0.013333333333333504,0.0171253030875867,0.032233105808833325,0.037993080757263
45,45,2017-10-23,San Antonio Spurs,Toronto Raptors,101 - 97,08:30,101,97,1.0,1.0,0.7507521728832286,0.6506543461919,24.493565193995313,51.457886387883164,-26.964321193887848,29.637303495175683,76.33464593793592,-46.69734244276024,381.678872677591,101.4676628830708,0.26584563659823485,394.15419138794846,63.46048369052575,0.16100420870081378,0.09760533333333411,0.050000000000000384,0.09579121346801316,0.05980347694633388,0.02931529582521779,0.032303350536782564
46,46,2017-10-23,Denver Nuggets,Washington Wizards,104 - 109,09:00,104,109,0.5,1.0,0.49713319894315844,0.7102151842371847,5.478129714070032,55.04454671518035,-49.566417001110324,2.899267513044663,63.771560649097225,-60.87229313605256,309.3576673525219,186.6764487972919,0.6034324295074567,304.44412455384355,31.298848972289893,0.10280654625264224,0.018133333333333407,0.0823200000000006,0.020202020202020225,0.07419014965986369,0.027438838363787292,0.029764963107202932
47,47,2017-10-23,Phoenix Suns,Sacramento Kings,117 - 115,10:00,117,115,0.0,0.3333333333333333,0.20847932621222606,0.378145562998513,-36.332190567425705,47.88683128705251,-84.21902185447821,-13.461577745283742,34.264095035851554,-47.725672781135295,188.71017947336355,437.54982103340296,2.3186339086448866,248.34274693860215,350.99408954882574,1.4133454424404919,0.013333333333333395,0.016000000000000045,0.013333333333333332,0.014814814814814826,0.03441140145052808,0.03274473276828868
48,48,2017-10-24,Cleveland Cavaliers,Chicago Bulls,119 - 112,07:00,119,112,0.6666666666666666,0.0,0.6563736736943193,0.35995146518279153,5.658290772395465,48.60739045554612,-42.94909968315065,14.60205118871448,52.14483061796324,-37.54277942924876,357.79443936759884,207.36329127673702,0.5795598490665516,389.0064578135524,177.90331421572023,0.4573274058627269,0.04330683367022236,0.013333333333333365,0.044536580821990114,0.01333333333333346,0.03184369261282517,0.026737801623586847
49,49,2017-10-24,Orlando Magic,Brooklyn Nets,125 - 121,07:00,125,121,0.6666666666666666,0.6666666666666666,0.6618976106994591,0.5765571899014881,9.817530797528402,68.07283851905031,-58.25530772152191,0.397150810094868,60.313343189944085,-59.916192379849214,361.89051455298795,816.0725492248876,2.2550260822196773,339.34450165033854,139.11460228923048,0.40995095430358414,0.05702377409694891,0.05061426445816917,0.05214732947456639,0.04711107633257868,0.034102874911442524,0.034272762801111634
50,50,2017-10-24,Boston Celtics,New York Knicks,110 - 89,07:30,110,89,0.3333333333333333,0.0,0.4420816269830062,0.2117235592031923,2.2212362785938766,50.10052647793467,-47.879290199340794,-9.095438633545939,48.50389003283001,-57.599328666375946,351.8141854020433,290.68199701993666,0.8262372840019327,321.12532070212393,88.29516117144166,0.27495546280308525,0.017335199999999922,0.013333333333333332,0.016068590295050533,0.013333333333333404,0.03044505758026588,0.02525535178051108
51,51,2017-10-24,Minnesota Timberwolves,Indiana Pacers,107 - 130,08:00,107,130,0.6666666666666666,0.3333333333333333,0.6631751821275016,0.448259756328577,16.134789555106906,69.88947833748209,-53.75468878237518,0.3950697431605477,69.07606919697378,-68.68099945381323,409.0590919504797,316.6215454625118,0.7740239776918141,337.33835745574083,936.4416589752211,2.775971478719503,0.032605333333333306,0.04370189200823488,0.034059166826156576,0.04159997913288033,0.036140580225440914,0.03410657814187528
52,52,2017-10-24,Portland Trail Blazers,New Orleans Pelicans,103 - 93,10:00,103,93,0.6666666666666666,0.3333333333333333,0.5881844018399086,0.43694413473461063,13.390907609291908,46.330315258672165,-32.93940764938026,-11.413500883610562,50.41426781837815,-61.82776870198871,383.0034120630564,125.45406543266876,0.32755338851136506,300.5123162411997,272.6835469662709,0.9073955782478058,0.029723900935803755,0.018317333333333394,0.03814873394863822,0.015801545451530657,0.031850259715864686,0.03196881970543648
53,53,2017-10-24,Los Angeles Clippers,Utah Jazz,102 - 84,10:30,102,84,1.0,0.6666666666666666,0.6750306772224014,0.5947839536370495,6.590538098198742,43.53723350933732,-36.94669541113858,13.867011933365859,52.02968530401191,-38.162673370646054,346.61585031213065,115.25677240243019,0.3325202015390826,398.24895648877356,276.94382651035687,0.6954037719322028,0.053993333333333636,0.02345333333333334,0.05704838656186848,0.030896995215311203,0.0254873295203708,0.03344178418364979
54,54,2017-10-25,Charlotte Hornets,Denver Nuggets,110 - 93,07:00,110,93,0.3333333333333333,0.3333333333333333,0.3857370062046164,0.3974226279466855,-5.811912538720368,41.386090168761534,-47.198002707481905,-5.5370150820992015,43.561753440706745,-49.09876852280595,360.362264870856,175.6368143034181,0.48738958382993164,368.667678812106,291.49542273733533,0.7906725744892271,0.01639999999999992,0.01640000000000013,0.01706735130509198,0.019298245614035193,0.02783515645224839,0.029302065914561116
55,55,2017-10-25,Detroit Pistons,Minnesota Timberwolves,122 - 101,07:00,122,101,0.5,0.5,0.44409406112057603,0.5318669158704483,-7.896618848623472,45.75864065729101,-53.655259505914486,-0.7594484190613044,59.59349360825518,-60.35294202731649,365.68626867901156,554.791823431598,1.517125117756548,393.5661676340655,431.25056091629233,1.0957510995133746,0.02092000000000004,0.025049333333333434,0.01988064881184936,0.01770552388877346,0.0356628918518885,0.0376801364429522
56,56,2017-10-25,Philadelphia 76ers,Houston Rockets,104 - 105,07:00,104,105,0.25,0.75,0.37973636496833146,0.6027031151233844,-6.671758955214481,45.787518233158146,-52.459277188372624,-3.4511410302754557,51.79886886738195,-55.25000989765741,361.92398174533736,402.7573102272096,1.1128229422238287,365.42826615559073,462.8503500417863,1.2665970120787415,0.019609333333333333,0.024099040000000165,0.02208081881054706,0.018428175529044515,0.03623222107724652,0.034432666411130276
57,57,2017-10-25,Brooklyn Nets,Cleveland Cavaliers,112 - 107,07:30,112,107,0.5,0.75,0.5521298506585187,0.7098439876358039,7.642839299810105,68.84082150753383,-61.19798220772373,8.135459175451542,56.82429023916874,-48.688831063717195,399.61608946029685,265.89358673055557,0.665372575687979,415.73166949006327,358.0266881237662,0.8611965707662396,0.06332901897063596,0.04811760261464815,0.05501620339300684,0.04929796242246346,0.03704900526791409,0.036106528675257495
58,58,2017-10-25,Miami Heat,San Antonio Spurs,100 - 117,08:00,100,117,0.6666666666666666,1.0,0.6149216430565753,0.7898360008936628,6.758791617068457,52.303631605100364,-45.54483998803191,14.23620084552861,44.46680913187082,-30.230608286342203,397.8507279532717,173.45543237585306,0.4359811863816062,450.49014532400395,314.0001152876109,0.6970188328132552,0.028354051707357115,0.0886698000000002,0.020422654842762237,0.08585868348997,0.028820968971886227,0.030514741153670276
59,59,2017-10-25,Oklahoma City Thunder,Indiana Pacers,114 - 96,08:00,114,96,0.3333333333333333,0.5,0.3378485871240586,0.5609812721985147,-2.5429907453707714,45.261302626721175,-47.80429337209195,10.070847102067965,68.14294917012644,-58.07210206805848,386.4991605739748,304.9453827273403,0.7889936481995921,406.69123548957003,726.9287590163067,1.7874217479539203,0.016000000000000104,0.03984683902452416,0.016985507246376912,0.044068031679822824,0.02948585856456686,0.03746253650304193
60,60,2017-10-25,Dallas Mavericks,Memphis Grizzlies,103 - 94,08:30,103,94,0.0,1.0,0.09994782657704152,0.7947430742405249,-21.947536773748787,39.591879392706,-61.539416166454785,9.392524118469023,44.744554282442294,-35.35203016397327,304.9365552013793,284.2781510749471,0.9322534351029531,414.2229206293907,233.01960688518488,0.5625463857266116,0.013333333333333397,0.09288816000000068,0.013333333333333437,0.09782757879059356,0.0322100790608539,0.028761074249125034
61,61,2017-10-25,Phoenix Suns,Utah Jazz,97 - 88,10:00,97,88,0.25,0.5,0.34188779387201873,0.5025356350064539,-21.160560737266636,55.72074384142478,-76.88130457869141,1.1981491215289761,47.71717096201555,-46.51902184048657,310.1050926365077,513.4549216052475,1.6557448871279838,394.42134600559956,471.8033025455259,1.1961910969667138,0.016400000000000095,0.02305333333333351,0.014035087719298272,0.02939097149989617,0.03584559702243055,0.036108158984485834
62,62,2017-10-25,Golden State Warriors,Toronto Raptors,117 - 112,10:30,117,112,0.5,0.6666666666666666,0.4812008960028845,0.5978142424099765,2.5245119400254623,68.60590152562445,-66.08138958559898,19.008123211490318,69.52768036836187,-50.51955715687155,382.68387018673656,507.05548938450744,1.3249983312259328,458.90066633368474,381.94756852221826,0.8323099017783713,0.018996800000000112,0.019921866666666704,0.02007210692136795,0.026526164021806013,0.037544181699710036,0.03294705044193121
63,63,2017-10-25,Los Angeles Lakers,Washington Wizards,102 - 99,10:30,102,99,0.3333333333333333,1.0,0.395954966609181,0.7442506108071185,-9.141436186320794,55.936148507389454,-65.07758469371025,-2.0351309619790627,62.92889826096898,-64.96402922294804,352.43496318838214,297.56509837367963,0.8443120843678222,381.6443390202665,321.4924970393025,0.8423877001938977,0.016613333333333428,0.0711280000000005,0.013516399694889592,0.05431443282997004,0.03076609647130912,0.031851328646657656
64,64,2017-10-26,Chicago Bulls,Atlanta Hawks,91 - 86,08:00,91,86,0.0,0.25,0.2810499558890428,0.3216779630050007,-1.409481066855485,51.58938706618376,-52.998868133039245,-10.223099617727621,45.65856560383673,-55.88166522156435,444.04698486172475,272.3774672670582,0.6133978532741888,410.01894015857926,362.9186344639526,0.8851265122620675,0.013333333333333376,0.019718506124465157,0.013333333333333376,0.01625425266309949,0.02706405980846016,0.03039715473961773
65,65,2017-10-26,Memphis Grizzlies,Dallas Mavericks,96 - 91,08:00,96,91,0.75,0.2,0.6532202004939686,0.28379717115977277,3.489727904146391,43.549798247263645,-40.06007034311725,-12.633251800147253,46.86734991767929,-59.50060171782654,465.37965975054277,343.0580004201516,0.7371572719874366,402.3667777236032,538.2772355870768,1.3377775338023414,0.048724142123686906,0.04256781860754543,0.054857593424386376,0.04624788938796504,0.030157635104842984,0.03463476506255898
66,66,2017-10-26,Milwaukee Bucks,Boston Celtics,89 - 96,08:00,89,96,0.75,0.5,0.7045780379386244,0.4696067176453924,6.55259670710554,61.385680527990374,-54.83308382088483,2.908882506095614,48.256752530709996,-45.34787002461438,495.20612179443253,464.33448676826686,0.9376590198152256,469.88984971879484,427.6472909116482,0.9101011464018075,0.0433303643476436,0.019226335053757457,0.04846377605418346,0.01999335910015174,0.033551279467963185,0.03179530942904414
67,67,2017-10-26,Portland Trail Blazers,Los Angeles Clippers,103 - 104,10:00,103,104,0.75,1.0,0.6706260761388794,0.7821482310427527,16.83607219084291,52.2822056100928,-35.4461334192499,17.74651398664589,56.19854754855287,-38.45203356190697,523.060138245115,387.4089572050249,0.7406585378591368,537.8916709102951,260.34345413364076,0.48400722341182817,0.030015663428702787,0.08227269728215533,0.03372399774199462,0.10167497216368349,0.03243507340381907,0.027605751331496845
68,68,2017-10-26,Sacramento Kings,New Orleans Pelicans,106 - 114,10:30,106,114,0.25,0.25,0.2823321083399651,0.406174105524564,-13.991466388668556,36.584475890656236,-50.57594227932479,0.03358431521930346,57.18821704074089,-57.15463272552159,389.82864565267056,299.4469161833716,0.7681501078044757,445.6527930333608,450.2572206661521,1.010331872042024,0.01971850612446523,0.023730432976351527,0.01576743277480522,0.018113754653256545,0.029077971464349553,0.032699027171543424
69,69,2017-10-27,Charlotte Hornets,Houston Rockets,93 - 109,07:00,93,109,0.5,0.8,0.44069730024176074,0.6519577877891978,-0.14042998405965126,48.04234385025261,-48.18277383431226,-1.2536850820245056,52.32093352777918,-53.574618609803686,487.52775732941126,369.0397042621155,0.7569614216094036,471.62840329066273,492.0480440079809,1.0432960368265471,0.01937906550256676,0.03378986248675897,0.02294944138014564,0.024615041991641273,0.030025182234569774,0.03329514973474119
70,70,2017-10-27,Orlando Magic,San Antonio Spurs,114 - 87,07:00,114,87,0.75,1.0,0.7309540825364995,0.810203769547134,11.48947781653303,60.9410307712964,-49.451552954763365,10.764477572388046,47.909754305715204,-37.14527673332716,538.3188333633425,432.5091030945034,0.8034441232387239,544.0102119286673,444.1374412710892,0.8164137943229017,0.048166958978717554,0.08608775990561586,0.04452915431917408,0.08141962609196865,0.03231548849752194,0.03110812075264038
