,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
40,40,2013-11-03,Detroit Pistons,Boston Celtics,87 - 77,06:00,87,77,0.5,0.0,0.43152122630075196,0.212847808147912,-7.332145422058388,56.81964097752051,-64.1517863995789,-21.860550162022324,37.774804102352036,-59.635354264374364,247.41605921445196,182.0438305957436,0.7357801719651273,212.5473411015552,72.0127133996503,0.33880787699547177,0.01733333333333331,0.013333333333333232,0.018222222222222178,0.013333333333333324,0.02957710641798124,0.027856268994732977
41,41,2013-11-03,Miami Heat,Washington Wizards,103 - 93,06:00,103,93,0.3333333333333333,0.0,0.4211873731917007,0.2892445944573201,-5.0803283493625075,49.74996358699208,-54.83029193635459,-15.945407456920218,38.92808054175235,-54.873487998672566,250.3851486605559,339.1966211628707,1.3546994419493923,227.2299542152677,241.07532932214224,1.060931117795139,0.0206693333333334,0.013333333333333431,0.025097517948718076,0.013333333333333353,0.037301906826027416,0.029167959065565276
42,42,2013-11-03,Orlando Magic,Brooklyn Nets,107 - 86,06:00,107,86,0.3333333333333333,0.5,0.49277685307158997,0.4636259244363523,24.944179418623275,66.58919509314282,-41.64501567451954,-3.0320428872419827,48.729942845295476,-51.76198573253746,342.6379756091182,319.7781296813041,0.93328280122139,254.17104196969615,151.2992108277695,0.5952653365044172,0.019209786293333354,0.019534133333333335,0.022810742735564743,0.01634503548717934,0.039393943205428,0.027497118716128508
43,43,2013-11-03,Oklahoma City Thunder,Phoenix Suns,103 - 96,07:00,103,96,0.5,1.0,0.513982416912342,0.7301408649341502,10.947326848114356,43.73924204102605,-32.791915192911695,13.983694260213458,38.95444769842108,-24.970753438207616,292.4348622104572,96.34288332535397,0.3294507453629748,301.5634041311279,48.19023919383698,0.1598013503418424,0.01599999999999998,0.0938293452914798,0.014745098039215802,0.08750140829058829,0.028780196945633735,0.02785505955427253
44,44,2013-11-03,New York Knicks,Minnesota Timberwolves,100 - 109,07:30,100,109,0.5,1.0,0.4376244252478824,0.751689817495983,-12.311820166045852,27.828440419163893,-40.140260585209745,29.945753133368818,72.78153456628439,-42.83578143291557,237.94006054646852,79.8403601129246,0.3355482045753795,359.9818650604653,432.1119519415631,1.2003714461254384,0.01853333333333334,0.07174067305333322,0.01862564102564104,0.06685635175993969,0.026228664620499113,0.03129357552849588
45,45,2013-11-03,Los Angeles Lakers,Atlanta Hawks,105 - 103,09:30,105,103,0.3333333333333333,0.5,0.45407654832052535,0.5422448888228856,-8.560635824020842,42.61933641222435,-51.17997223624519,-4.409280157998802,53.541484518992995,-57.950764676991795,243.50933925530083,366.1384008280903,1.503590794290737,253.1792976555381,91.329832156718,0.36073183314133517,0.03489387144992497,0.0268533333333332,0.03680173509741754,0.02672410256410239,0.0331412113130136,0.029237300985653965
46,46,2013-11-04,Cleveland Cavaliers,Minnesota Timberwolves,93 - 92,07:00,93,92,0.3333333333333333,1.0,0.42330210909622457,0.827697020324161,-0.6272676770712082,45.62184433369629,-46.2491120107675,19.368448189033053,67.85339567616825,-48.484947487135194,297.6876167509798,366.56453951877995,1.2313731539105865,363.8465646658376,264.37502962054134,0.7266113117306673,0.0192802133333334,0.12438409487306416,0.014879568743778177,0.12685705141236295,0.030511123662997786,0.03546340286544709
47,47,2013-11-04,Philadelphia 76ers,Golden State Warriors,90 - 110,07:00,90,110,1.0,0.6666666666666666,0.7216159867545475,0.6093162293667013,-1.511274715418094,57.45068120321014,-58.961955918628234,4.727933132181803,59.94921932750346,-55.22128619532165,296.1831143236306,321.2757316792221,1.0847199456758143,309.1764116083266,259.8209777514586,0.8403648143785534,0.07030399999999953,0.03160597907324357,0.07039133641407865,0.03824657430501797,0.033230267204934175,0.033867152322553655
48,48,2013-11-04,Memphis Grizzlies,Boston Celtics,95 - 88,08:00,95,88,0.3333333333333333,0.0,0.4418821468904397,0.1498729651675599,-6.4769593584513405,49.87207922186597,-56.349038580317306,-15.474797151976858,34.26962772434958,-49.74442487632644,284.24181927189153,350.77942413425916,1.2340880206607496,256.8155713424145,256.4475533206985,0.9985669949069196,0.02453333333333332,0.013333333333333287,0.025306004140786677,0.013333333333333287,0.03350222551281076,0.03112875255031407
49,49,2013-11-04,Los Angeles Clippers,Houston Rockets,137 - 118,10:30,137,118,0.6666666666666666,1.0,0.6093162293667014,0.7733960519764675,-1.272066867818197,63.44921932750346,-64.72128619532165,12.677424296248027,57.43329998635252,-44.755875690104496,306.58582350881227,277.4242129741396,0.9048827170124046,341.1499532176723,326.0587332165411,0.9557636755954582,0.037496920777279445,0.0969940480000006,0.04013539556340253,0.10849012167479428,0.03458635323190404,0.034096582212181946
50,50,2013-11-05,Toronto Raptors,Miami Heat,95 - 104,07:00,95,104,0.6666666666666666,0.5,0.46815920401989586,0.43875922996981176,-8.021803162077441,39.846039054540825,-47.867842216618264,-3.0886509995724025,51.23277884519769,-54.321429844770094,302.29220320466953,269.15928836932756,0.8903944114863291,319.5963917289758,550.5223493321228,1.7225549586272453,0.019933333333333393,0.021614000000000032,0.019493333333333182,0.023105804190476288,0.03043789233905717,0.03710053466474293
51,51,2013-11-05,Brooklyn Nets,Utah Jazz,104 - 88,07:30,104,88,0.3333333333333333,0.0,0.41216734812327893,0.2778297091410635,-3.3151096411311585,46.277661734563964,-49.59277137569512,-2.145149715307841,44.94989688936362,-47.09504660467146,316.356930195619,161.85238989195554,0.5116132268443567,322.0770775504529,257.6913380122021,0.8000921393477161,0.01981753333333334,0.013333333333333437,0.016106029836190708,0.013333333333333329,0.02965124487925035,0.03075277543074215
52,52,2013-11-05,Detroit Pistons,Indiana Pacers,91 - 99,07:30,91,99,0.6666666666666666,1.0,0.45793069498762723,0.8172481514023019,-6.170603274160559,48.462944799475466,-54.63354807363603,18.594112732822953,48.7494966657302,-30.155383932907245,311.2518413265407,265.77799832065455,0.8539001638927539,408.62396614870346,188.09449670250615,0.46031195496266164,0.018000000000000058,0.10643560651312463,0.01914285714285715,0.12016718404109128,0.030410026363562066,0.030737805408909684
53,53,2013-11-05,New York Knicks,Charlotte Bobcats,97 - 102,07:30,97,102,0.3333333333333333,0.3333333333333333,0.3726713600851875,0.4405626049839588,-3.6590061662556685,37.4245724397917,-41.083578606047375,-4.089831336375853,38.7913656719638,-42.881197008339655,317.20991970608634,334.5258554643199,1.0545882542837177,317.13286012673154,169.64958074952412,0.5349479731672376,0.0179333333333334,0.02828170510765431,0.01789333333333345,0.021152342470542596,0.030091212499147618,0.028739825860817084
54,54,2013-11-05,New Orleans Pelicans,Phoenix Suns,98 - 104,08:00,98,104,0.3333333333333333,0.6666666666666666,0.46416324636492656,0.5975950326520859,8.639016122289933,55.544941173561256,-46.905925051271325,3.7557373303373587,45.08629479593225,-41.330557465594886,380.25846440102345,447.2559862046385,1.1761894292324258,336.05317547426245,257.8959602931172,0.7674260477650772,0.021817844865629717,0.041263898881138655,0.02117214260182873,0.03625968075757534,0.03183457189090264,0.03228272364663154
55,55,2013-11-05,Dallas Mavericks,Los Angeles Lakers,123 - 104,08:30,123,104,0.6666666666666666,0.5,0.6169890180331513,0.5906185516838204,2.7854965603304307,56.12980421804329,-53.34430765771286,0.43857018691922206,47.04641139304541,-46.60784120612619,340.4874503833264,239.93840857776036,0.7046909021393702,323.96770929858144,462.3561823827969,1.4271674895743116,0.028761333333333347,0.0670509155660985,0.03573294180906768,0.0672528543819343,0.03244390106839577,0.036664615948018134
56,56,2013-11-05,Denver Nuggets,San Antonio Spurs,94 - 102,09:00,94,102,0.0,0.6666666666666666,0.2614529437782019,0.6318004456336673,-6.639350779260789,45.0653984162283,-51.704749195489086,-0.22293771485536407,45.76038980608097,-45.983327520936335,306.18309948834116,124.31351470294993,0.40601037389290506,329.88033809485904,183.74702932853927,0.557011158621105,0.013333333333333355,0.04128860800316294,0.013333333333333471,0.025775801668645435,0.025578812489614248,0.03092797906187708
57,57,2013-11-05,Portland Trail Blazers,Houston Rockets,101 - 116,10:00,101,116,0.6666666666666666,0.75,0.598169684412791,0.6795777433466569,2.964482945407068,59.99378860599324,-57.02930566058617,5.36093476282627,56.563923282194885,-51.20298851936862,342.22650822293394,603.3558113532608,1.76303061526789,353.4719068923309,585.0632108150719,1.655190128004387,0.042106498135231124,0.04174131153229622,0.03585763786393255,0.0448021652208393,0.035475431851830955,0.038920137612644325
58,58,2013-11-05,Sacramento Kings,Atlanta Hawks,100 - 105,10:00,100,105,0.3333333333333333,0.3333333333333333,0.44764209070001665,0.4351533547473735,0.7568154960713533,39.596713003028604,-38.83989750695725,-2.932578804942596,55.39333630651423,-58.32591511145682,321.35815539113435,411.47647423681013,1.280429537367708,318.5221929216001,341.4052642698785,1.0718413719885156,0.017333333333333298,0.025293333333333418,0.014274509803921429,0.02502933333333308,0.030557717993955177,0.03198946605111211
59,59,2013-11-06,Charlotte Bobcats,Toronto Raptors,92 - 90,07:00,92,90,0.5,0.5,0.511088607641273,0.3958482743262684,-3.674287578947195,43.60195533884547,-47.276242917792665,-6.8082768486426,41.5725723712184,-48.380849219861,374.989155411106,298.5107374636318,0.7960516541774927,366.2833980057756,374.86579380574835,1.023431025939749,0.031094787592828865,0.01993333333333332,0.02406120475314123,0.019493333333333304,0.03175436437203229,0.032867553170439205
60,60,2013-11-06,Indiana Pacers,Chicago Bulls,97 - 80,07:00,97,80,1.0,0.3333333333333333,0.8370210104402557,0.39347702816396474,14.175196495387306,47.705316934056206,-33.5301204386689,-7.103161548880276,41.36466231127841,-48.46782386015869,459.9872709571522,340.4520381642343,0.7401336072970319,364.15922763946617,178.02020695065232,0.48885265960334323,0.1122767325626743,0.01692000000000002,0.13668822153362692,0.014049066666666684,0.033542429531637774,0.02753666420242705
61,61,2013-11-06,Orlando Magic,Los Angeles Clippers,98 - 90,07:00,98,90,0.5,0.75,0.5716984789925028,0.7255321586684074,13.86051482449328,59.7519477257615,-45.89143290126822,10.633318735677305,72.6199096637911,-61.9865909281138,453.32879754831157,474.6292316549798,1.0469867218272146,433.8812171360358,424.9384183627706,0.9793888317353426,0.024900727255569858,0.08120854457244696,0.03240614497895127,0.08619662020153139,0.03603200999173064,0.035837515700659336
62,62,2013-11-06,Philadelphia 76ers,Washington Wizards,102 - 116,07:00,102,116,0.75,0.0,0.6405048720557815,0.2197008630747893,-2.509099313655099,54.35608388762533,-56.86518320128043,-10.497486982252257,44.46664574573402,-54.964132727986275,375.92099060482536,590.3089034459005,1.57030045727466,353.06373443230626,194.18057828146345,0.5499873233757293,0.029192799999999852,0.013333333333333386,0.0311854748647618,0.013333333333333435,0.03526503111100703,0.028346681013692063
63,63,2013-11-06,Boston Celtics,Utah Jazz,97 - 87,07:30,97,87,0.0,0.0,0.0954121526981024,0.24740914668861305,-13.073986524790412,34.951733971497845,-48.02572049628826,-5.655453946903176,43.75926889476503,-49.4147228416682,336.94531836948835,375.80760254761265,1.1153370652727355,364.3990020454702,394.5252772367113,1.0826738685400734,0.013333333333333423,0.013333333333333383,0.013333333333333332,0.013333333333333407,0.03195349384660234,0.03226590372577518
64,64,2013-11-06,Memphis Grizzlies,New Orleans Pelicans,84 - 99,08:00,84,99,0.5,0.25,0.4784746551047224,0.42613546779600625,-4.091860916646179,48.9456434889088,-53.03750440555498,4.360483612499808,53.13933915479933,-48.778855542299524,373.02713051442186,360.33992883975765,0.9659885283486808,415.7292112238729,435.9490495451317,1.0486370401101555,0.020733333333333385,0.022661769611182166,0.018332467532467513,0.022250132741850517,0.03358641263409724,0.03408498470636827
65,65,2013-11-06,Milwaukee Bucks,Cleveland Cavaliers,109 - 104,08:00,109,104,0.3333333333333333,0.5,0.25971520653797864,0.5858573356333805,-10.523773851797488,45.01827167184439,-55.542045523641875,1.3518220266315255,42.62760088188823,-41.2757788552567,348.5880016761279,240.9780024189505,0.6912974665227936,393.510224359115,423.3802518119254,1.0759066108166766,0.015333333333333385,0.04724929197609614,0.015200000000000147,0.041703694393323165,0.027711723240074582,0.03204302613676114
66,66,2013-11-06,Minnesota Timberwolves,Golden State Warriors,93 - 106,08:00,93,106,0.75,0.75,0.6796127916499188,0.710286677997415,10.544990251787157,59.86064960476147,-49.315659352974315,13.675578427538419,59.31707169232533,-45.64149326478691,441.101405154574,415.2182821182117,0.9413216037539209,438.59235822302463,362.41281458251854,0.8263090037657046,0.04480153107127135,0.04781150534869336,0.04396334556478621,0.05806918655079396,0.03640721763069538,0.03426905854535788
67,67,2013-11-06,San Antonio Spurs,Phoenix Suns,99 - 96,08:30,99,96,0.75,0.75,0.6261465675590946,0.6370047097020064,-1.5555257524051773,46.12714327857928,-47.68266903098446,3.0805107090658446,46.825357832138735,-43.74484712307289,383.7624160649727,406.6053718751588,1.0595236918831539,399.30443222448304,405.55374201417,1.0156504894144869,0.035982492015360364,0.031142535818334652,0.024268794485741027,0.02575227666471889,0.03277442460603717,0.033683581192695135
68,68,2013-11-06,Oklahoma City Thunder,Dallas Mavericks,107 - 93,09:30,107,93,0.6666666666666666,0.75,0.6128053296081079,0.7108544301514916,-0.3433176620167239,47.50825689409485,-47.85157455611157,8.134103092686264,62.410474644827644,-54.27637155214138,386.73176718596585,280.7480683302273,0.7259503670284869,419.5981722077775,403.6063576831782,0.9618877879270636,0.03401885482433409,0.040069825348693536,0.029511972059437487,0.043850532765262226,0.028355847504981276,0.034480159095004626
69,69,2013-11-07,Miami Heat,Los Angeles Clippers,102 - 97,07:00,102,97,0.6,0.6,0.5161480905153211,0.6396019637170327,1.0405611190548274,53.54454793797192,-52.50398681891709,8.932223787410257,66.76301692350755,-57.83079313609729,460.393139539514,577.8446735202275,1.2551113904481477,497.090822297961,562.3736840271356,1.1313298471844315,0.02568540950710102,0.07300023060674767,0.027079164914446115,0.08362034232370154,0.03609005135674351,0.03780205590355775
