,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
19,19,2008-10-31,Toronto Raptors,Golden State Warriors,112 - 108,07:00,112,108,1.0,0.0,0.6250000000000001,0.41071428571428575,,,,,,,95.0,95.0,1.0,165.96394706274992,2.9621137583415353,0.01784793511341098,0.053333333333333316,0.01333333333333334,0.053333333333333316,0.01333333333333334,0.0333333333333339,0.026391661122199993
20,20,2008-10-31,Miami Heat,Sacramento Kings,103 - 77,07:30,103,77,0.0,0.0,0.375,0.375,,,,,,,115.0,115.0,1.0,96.00000000000003,96.0,0.9999999999999998,0.01333333333333334,0.013333333333333346,0.01333333333333334,0.013333333333333346,0.033333333333333666,0.03333333333333386
21,21,2008-10-31,Boston Celtics,Chicago Bulls,96 - 80,08:00,96,80,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,191.64705882352942,3.359749026611588e-299,1.753091880061295e-301,219.41052631578947,4.0316988319339056e-299,1.8375138602654052e-301,0.06533333333333358,0.06533333333333338,0.06533333333333358,0.06533333333333338,0.027978303747534225,0.028564102564102457
22,22,2008-10-31,Memphis Grizzlies,Orlando Magic,86 - 84,08:00,86,84,0.0,0.0,0.4000000000000001,0.375,,,,,,,167.97560975609755,2.6504686765491416e-299,1.577889004479669e-301,85.0,85.0,1.0,0.013333333333333334,0.013333333333333287,0.013333333333333334,0.013333333333333287,0.024619460500963166,0.033333333333332694
23,23,2008-10-31,Los Angeles Clippers,Denver Nuggets,103 - 113,10:30,103,113,0.0,0.0,0.39999999999999997,0.375,,,,,,,143.82051282051282,2.9491130344701717e-299,2.050551049105664e-301,94.00000000000001,94.0,0.9999999999999998,0.01333333333333334,0.013333333333333324,0.01333333333333334,0.013333333333333324,0.027349462365591427,0.03333333333333327
24,24,2008-10-31,Portland Trail Blazers,San Antonio Spurs,100 - 99,10:30,100,99,0.0,0.0,0.4000000000000001,0.3392857142857143,,,,,,,168.625,2.8371214002497854e-299,1.6825034249072115e-301,145.64892733946976,2.7481637924710545,0.01886841079210834,0.013333333333333348,0.013333333333333336,0.013333333333333348,0.013333333333333336,0.026817204301075374,0.024829305789715254
25,25,2008-11-01,Atlanta Hawks,Philadelphia 76ers,95 - 88,07:00,95,88,1.0,0.5,0.5909090909090909,0.5570838932813765,,,,,,,193.99315651712766,1.6418615082664985e-174,8.46350220669531e-177,224.15541201132933,4.700890343727044e-56,2.0971567456463866e-58,0.04333333333333291,0.0275733333333334,0.05083333333333304,0.028807619047619082,0.025936212611289075,0.03316077963154585
26,26,2008-11-01,Charlotte Bobcats,Miami Heat,100 - 87,07:00,100,87,0.0,0.5,0.342948717948718,0.43874459363460877,,,,,,,144.24864451315793,0.1077333885131223,0.0007468589315117978,161.11170238314293,1.5534551423235917e-56,9.642099979983385e-59,0.013333333333333253,0.017333333333333336,0.013333333333333246,0.02076190476190474,0.024390875986081407,0.03499308699930792
27,27,2008-11-01,Indiana Pacers,Boston Celtics,95 - 79,07:00,95,79,0.0,1.0,0.375,0.7724358974358976,,,,,,,94.0,94.0,1.0,185.56547699953836,122.27549682750555,0.6589345109047937,0.013333333333333386,0.1045333333333328,0.013333333333333353,0.10453333333333262,0.033333333333333076,0.03706583611301226
28,28,2008-11-01,Orlando Magic,Sacramento Kings,121 - 103,07:00,121,103,0.0,0.0,0.27272727272727276,0.25602125280943877,,,,,,,111.03985389869258,1.0043123747608664e+178,9.04461181727736e+175,105.38738784528402,5.5900685651356286e+60,5.304305078082242e+58,0.013333333333333244,0.013333333333333358,0.013333333333333317,0.013333333333333327,0.0392513916906032,0.035828545871299626
29,29,2008-11-01,Detroit Pistons,Washington Wizards,117 - 109,07:30,117,109,1.0,0.0,0.625,0.375,,,,,,,100.0,100.0,1.0,85.0,85.0,1.0,0.053333333333333593,0.01333333333333339,0.05333333333333342,0.013333333333333369,0.03333333333333305,0.033333333333333506
30,30,2008-11-01,New Jersey Nets,Golden State Warriors,97 - 105,07:30,97,105,1.0,0.0,0.625,0.3604299123046628,,,,,,,95.0,95.0,1.0,244.45520059909006,1.0073336450843667e-55,4.1207290440771104e-58,0.053333333333333434,0.013333333333333338,0.05333333333333346,0.013333333333333369,0.03333333333333349,0.03572979589984967
31,31,2008-11-01,Minnesota Timberwolves,Dallas Mavericks,85 - 95,08:00,85,95,1.0,0.0,0.5853404176031463,0.4090909090909091,,,,,,,122.95195248616471,2.1114924264592512e-57,1.7173313507948146e-59,179.36056308553373,2.048998314200274e-174,1.1423906565364341e-176,0.0433333333333334,0.013333333333333412,0.03476190476190481,0.013333333333333355,0.023814519886728513,0.02745365026128147
32,32,2008-11-01,New Orleans Hornets,Cleveland Cavaliers,104 - 92,08:00,104,92,1.0,0.5,0.7123411978221416,0.528846153846154,,,,,,,224.28171317100984,4.5865670365213e+59,2.0450026761763428e+57,175.1137213678561,128538.33026496187,734.0277464319616,0.06933333333333332,0.021333333333333277,0.07444444444444465,0.021333333333333194,0.03430696915961839,0.03942457190536775
33,33,2008-11-01,Chicago Bulls,Memphis Grizzlies,96 - 86,08:30,96,86,0.5,0.5,0.5608974358974359,0.5000000000000001,,,,,,,154.63794596453118,121.53008265818794,0.7859007819857029,170.52548991584936,2.8525270648670477e-174,1.6727863184997786e-176,0.026133333333333106,0.01733333333333343,0.026133333333333106,0.01433333333333335,0.03692435307705597,0.03411013712742877
34,34,2008-11-01,Houston Rockets,Oklahoma City Thunder,89 - 77,08:30,89,77,1.0,0.0,0.7272727272727273,0.32371794871794873,,,,,,,131.29662134365864,9.804001753617984e+177,7.467063244496425e+175,120.85440337667238,0.09829720610780972,0.0008133522930185868,0.07933333333333391,0.013333333333333235,0.07483333333333345,0.013333333333333286,0.039915274976062905,0.02365107501757589
35,35,2008-11-01,Milwaukee Bucks,Toronto Raptors,87 - 91,08:30,87,91,0.5,1.0,0.47115384615384615,0.7293784513965098,,,,,,,135.99829403848858,120488.99454908218,885.9596026622427,221.82045980287802,6.341919852967723e+59,2.8590328676640133e+57,0.021333333333333156,0.0846933333333335,0.0213333333333332,0.08543365079365098,0.03854328790090599,0.03463268079469972
36,36,2008-11-01,Denver Nuggets,Los Angeles Lakers,97 - 104,09:00,97,104,0.5,1.0,0.4898952626170585,0.6952352557664665,,,,,,,177.41382531923247,7.795584465730335e+60,4.394011826137688e+58,239.49972095015923,1.3452557263870932e+60,5.6169406838976894e+57,0.01733333333333334,0.06933333333333327,0.01500000000000003,0.07116666666666692,0.03859761345511424,0.03395385680178159
37,37,2008-11-01,Utah Jazz,Los Angeles Clippers,101 - 79,09:00,101,79,1.0,0.0,0.6632984208723528,0.29628262959588125,,,,,,,211.3866854867451,2.5489234993353986e-57,1.205810807556859e-59,184.81541348046474,1.8752794316539007e-56,1.0146769667845482e-58,0.05933333333333339,0.01333333333333332,0.055833333333333485,0.013333333333333374,0.024624575478411515,0.03558396772844906
38,38,2008-11-01,Phoenix Suns,Portland Trail Blazers,107 - 96,10:00,107,96,0.5,0.5,0.48893487898390336,0.48465839346998457,,,,,,,225.46838890207337,9.290941386700468e-56,4.12072904407711e-58,216.69022371681075,5.412198866039107e-56,2.4976663797773497e-58,0.01733333333333336,0.01733333333333333,0.020000000000000063,0.014666666666666722,0.033219365610221936,0.033040575432153246
39,39,2008-11-02,New York Knicks,Milwaukee Bucks,86 - 94,06:00,86,94,0.5,0.3333333333333333,0.44762478141393924,0.43785064059678647,-19.662549842263015,55.73342652998092,-75.39597637224394,-2.052535109365001,46.37157124644679,-48.424106355811794,201.0895147143154,0.0011089837826224382,5.514876219170121e-06,262.3514527820536,15567365.877629861,59337.8298940175,0.018133333333333345,0.01733333333333333,0.016309178743961386,0.017159420289855034,0.02921617656812323,0.03580359280067616
40,40,2008-11-02,Oklahoma City Thunder,Minnesota Timberwolves,88 - 85,07:00,88,85,0.0,0.5,0.29866398729795923,0.4141256168993638,-13.844983134974786,35.135000992276844,-48.97998412725163,-29.987910434489145,22.055508821582784,-52.04341925607193,226.03953647847567,0.002201705445514948,9.740355513977098e-06,184.87257550665439,17432141.51972924,94292.73904988564,0.013333333333333395,0.016000000000000004,0.013333333333333336,0.013681159420289826,0.026827852554382563,0.02771849453540876
41,41,2008-11-03,Charlotte Bobcats,Detroit Pistons,83 - 101,07:00,83,101,0.5,1.0,0.43890595361562823,0.7207748402510441,-5.371367095312404,35.6564188662678,-41.02778596158021,22.035304575298174,61.69650216930829,-39.66119759401012,238.7688522042527,0.002820260950314306,1.1811678635125066e-05,319.6583881011528,0.00789130022754367,2.4686667146199037e-05,0.018133333333333203,0.09593109333333313,0.021070531400966135,0.09270581620168346,0.026485739697343913,0.034267292892442076
42,42,2008-11-03,Orlando Magic,Chicago Bulls,96 - 93,07:00,96,93,0.3333333333333333,0.6666666666666666,0.34844465388115864,0.6248846854645752,-12.030413251920562,50.15269542292847,-62.18310867484903,0.8723918215438192,57.527137631014604,-56.65474580947078,224.0665586489509,33521488.41498912,149605.0486833595,237.91833846874383,8471857.701761892,35608.258515452224,0.016000000000000063,0.026037333333333176,0.016463768115942006,0.02658898004153362,0.03511959756260529,0.03379096764878004
43,43,2008-11-03,Philadelphia 76ers,Sacramento Kings,125 - 91,07:00,125,91,0.3333333333333333,0.0,0.4734361823935493,0.08624582104259002,3.756802626242945,49.612559348186906,-45.85575672194396,-33.136441476456305,32.88783858857375,-66.02428006503006,267.9931732062826,34143104.645947784,127402.88954923034,183.1388569942668,0.0018720699917270061,1.022213429990781e-05,0.018773333333333392,0.013333333333333324,0.021003055229142212,0.013333333333333338,0.035333106553668406,0.03296913007918841
44,44,2008-11-03,Memphis Grizzlies,Golden State Warriors,90 - 79,08:00,90,79,0.3333333333333333,0.3333333333333333,0.450507239294526,0.5150072461687147,-11.31799296646657,25.582268085275672,-36.90026105174224,13.61379296404735,71.38027802581351,-57.76648506176616,216.53242468249618,0.0035109342255153202,1.6214357875793616e-05,302.082440385563,15603465.666287066,51653.00454528763,0.018133333333333314,0.02373333333333335,0.014568115942028934,0.024000000000000035,0.03193636691864383,0.03898914604509335
45,45,2008-11-03,Dallas Mavericks,Cleveland Cavaliers,81 - 100,08:30,81,100,0.5,0.3333333333333333,0.5213903576508516,0.4791939366072311,-14.765698887354588,47.4689204906965,-62.234619378051086,8.90073668113735,56.0813411479258,-47.18060446678845,224.21489836106122,0.001290335291712744,5.754904340187382e-06,281.8469485121314,11073693.648693848,39289.74114196311,0.018133333333333383,0.02421333333333311,0.01964771460423638,0.02597565217391301,0.02865567008971175,0.03573415540555086
46,46,2008-11-03,Los Angeles Clippers,Utah Jazz,73 - 89,10:30,73,89,0.0,1.0,0.26599191779671233,0.6746626255650228,-13.034401844074276,46.24429146924856,-59.27869331332283,8.590598155925724,42.40880668667718,-33.818208530751455,237.40710841090012,1046.9748723748335,4.410040117934242,311.5466233326184,46.74243283684068,0.15003350810493865,0.013333333333333395,0.0520000000000004,0.013333333333333381,0.0475151515151515,0.03484280725646305,0.02690658014485785
47,47,2008-11-04,New Jersey Nets,Phoenix Suns,86 - 114,07:30,86,114,0.5,0.6666666666666666,0.43174222025440534,0.5961520921221961,3.3282542865797278,39.791008337778706,-36.46275405119898,1.636162882725158,52.862898513084595,-51.226735630359435,325.2692218594199,130.92067541375746,0.402499426983414,310.1260387737229,602.3316805834334,1.9422157615823814,0.017333333333333346,0.022533333333333436,0.0177777777777778,0.023122580645161456,0.02730630997694085,0.03557743111724841
48,48,2008-11-04,Houston Rockets,Boston Celtics,99 - 103,08:30,99,103,1.0,0.6666666666666666,0.7743929367081926,0.6351095333520912,3.8872485196785442,48.41087126414376,-44.523622744465214,11.860499321096347,45.804213453022356,-33.94371413192601,297.91416847460385,702.9934610151904,2.3597181181905356,323.03645719059773,342.69982531567604,1.060870430217344,0.07914175059952036,0.02899874340527566,0.07311387631629443,0.03266730084331296,0.03150395277552163,0.03252335635060182
49,49,2008-11-04,San Antonio Spurs,Dallas Mavericks,81 - 98,08:30,81,98,0.0,0.3333333333333333,0.25248619568089536,0.4215078017049103,-5.697170450608171,47.41027726473237,-53.10744771534054,-8.782508057660575,47.06730897249882,-55.8498170301594,291.2995000657987,117.46645317410373,0.4032497589167521,267.5096435131616,104.2297154792262,0.38962974983030113,0.0133333333333334,0.017933333333333266,0.01333333333333342,0.019579487179487178,0.026961267468365108,0.03241232368593564
50,50,2008-11-05,Indiana Pacers,Phoenix Suns,103 - 113,07:00,103,113,0.5,0.75,0.6261551045320853,0.6338245476781426,17.5519806569559,51.615432346757245,-34.06345168980134,5.67706941335932,57.74693052470634,-52.06986111134702,384.0509510365161,90.35325341809414,0.23526371481242142,340.43843569941055,561.1433559253624,1.648296129585153,0.04238783627269583,0.026000000000000127,0.04360063941822765,0.02628152303776449,0.026859769341297714,0.03961844493740809
51,51,2008-11-05,Toronto Raptors,Detroit Pistons,93 - 100,07:00,93,100,1.0,1.0,0.7852764656492248,0.7664712954146519,8.402801487062316,48.61061833226867,-40.20781684520635,13.226932660762683,62.050365403165195,-48.82343274240251,347.1505576118306,94.32134128346281,0.27170154048529294,370.75554465211025,984.4469083687816,2.655245275677574,0.07620500000000019,0.1203650877423772,0.06725397033448974,0.12323518134956392,0.031117741327251258,0.03801478398528309
52,52,2008-11-05,Miami Heat,Philadelphia 76ers,106 - 83,07:30,106,83,0.3333333333333333,0.5,0.27403887829854384,0.49623890821982025,-10.936568840915529,46.45274386088228,-57.389312701797806,7.437844894560774,53.723967952205435,-46.28612305764466,281.87224596922584,801.0030474577284,2.841723720274255,337.6779563115184,1584.5642065104412,4.692530788265703,0.015333333333333372,0.020713333333333375,0.0159333333333333,0.024252432432432514,0.03065682042948463,0.039362512440578194
53,53,2008-11-05,New York Knicks,Charlotte Bobcats,101 - 98,07:30,101,98,0.3333333333333333,0.3333333333333333,0.35681072043348255,0.4229093394291395,-12.59593086982988,47.34065475135142,-59.9365856211813,-3.1546817997495604,38.13113292877409,-41.285814728523654,282.75709076027704,89.04876858476476,0.3149302758255523,306.78064382858963,110.92543364741232,0.3615789844596281,0.01793333333333338,0.01793333333333335,0.015988888888888952,0.020237777777777737,0.03137272962998554,0.03110334761484226
54,54,2008-11-05,Cleveland Cavaliers,Chicago Bulls,107 - 93,08:00,107,93,0.5,0.5,0.5740365234325018,0.5427600575084385,10.24559078090416,51.63944655038158,-41.39385576947742,3.4980509395955317,52.45622772297758,-48.95817678338205,359.42726690865004,638.4274023574296,1.7762353086019171,325.29347739176825,236.04771144672807,0.7256453874801899,0.02489333333333326,0.02780404248030138,0.02925240170683893,0.028076343207234705,0.037023319531686326,0.03566508608293859
55,55,2008-11-05,Milwaukee Bucks,Washington Wizards,112 - 104,08:00,112,104,0.5,0.0,0.5137758156490487,0.28329203311203455,-2.2890686631348913,45.01353132336841,-47.3025999865033,-6.7165008749182915,49.7831364972612,-56.499637372179485,314.9206097828631,957.6783849006611,3.041015275440301,301.06428848207906,125.77398766295583,0.4177645522060733,0.02409333333333333,0.013333333333333393,0.01977136689867116,0.013333333333333414,0.03621919611774989,0.027304316333498762
56,56,2008-11-05,Minnesota Timberwolves,San Antonio Spurs,125 - 129,08:00,125,129,0.3333333333333333,0.0,0.2893193850575689,0.20059070082842198,-16.307012200108588,36.95049918280991,-53.257511382918494,-8.75405696710084,42.3606154345953,-51.11467240169614,265.90377103227394,461.79867129263755,1.736713509176171,286.6633806935506,255.91759999335153,0.8927460472076585,0.015333333333333352,0.013333333333333362,0.013533333333333354,0.013333333333333376,0.028301005389287464,0.030131383293556087
57,57,2008-11-05,New Orleans Hornets,Atlanta Hawks,79 - 87,08:00,79,87,1.0,1.0,0.8248457350975799,0.7448719316061174,15.660762808008181,55.98562038670984,-40.32485757870166,14.003602814177796,47.54396047132023,-33.54035765714244,382.8110027543624,166.64832824884263,0.4353279478640679,360.29138072474626,47.31196019155121,0.13131582580849022,0.10027000000000026,0.06662424289140127,0.10961763799787519,0.07083415720806382,0.03262006841234257,0.02518648643325933
58,58,2008-11-05,Oklahoma City Thunder,Boston Celtics,83 - 96,08:00,83,96,0.3333333333333333,0.75,0.39780765030314624,0.7381491227136898,-10.461196209367529,34.38209924738915,-44.84329545675668,11.877028653149122,48.82273121723212,-36.94570256408299,282.91966674175154,133.24536836909925,0.4709653800445246,341.82610529668125,590.9465480257951,1.7287929121530805,0.017933333333333305,0.04842417156560431,0.015207179487179414,0.05044551014149066,0.028538248880708248,0.03797725128581286
59,59,2008-11-05,Utah Jazz,Portland Trail Blazers,103 - 96,09:00,103,96,1.0,0.3333333333333333,0.6884647089023053,0.41081401310936655,2.2307369923600096,36.30205324342769,-34.071316251067685,-6.538493776870758,44.42395988083091,-50.962453657701666,341.5268770768019,200.67357651541653,0.5875776988125284,294.79873385552344,276.9033689806421,0.9392963306156816,0.0548333333333335,0.016000000000000056,0.04995066948555347,0.013681159420289947,0.0299806658080222,0.031085701340049142
60,60,2008-11-05,Sacramento Kings,Memphis Grizzlies,100 - 95,10:00,100,95,0.0,0.5,0.09047433163009704,0.5213865884832426,-25.05909385316714,39.36027421448105,-64.4193680676482,0.8348830345730794,31.135713592361594,-30.300830557788515,246.2771704996365,129.92688032742996,0.5275636392274603,304.99237054139496,227.26730051167763,0.7451573300284633,0.013333333333333374,0.024142363823227056,0.013333333333333345,0.019850045362554213,0.035773976781130465,0.032782680786661
61,61,2008-11-05,Golden State Warriors,Denver Nuggets,111 - 101,10:30,111,101,0.25,0.3333333333333333,0.4163676043772557,0.4325965996724248,1.059628229761069,59.63905018880707,-58.579421959046,-0.8461860845630641,58.104507924756504,-58.95069400931957,333.0167223296493,844.770155897957,2.536719928021299,328.80111311292615,362.589156903111,1.102761342473255,0.01853333333333338,0.015333333333333376,0.01570370370370374,0.014263565891472945,0.03858901333278582,0.03372590084444011
62,62,2008-11-05,Los Angeles Lakers,Los Angeles Clippers,106 - 88,10:30,106,88,1.0,0.0,0.7196548170402683,0.25486347241955065,13.461506223129247,49.00509306759337,-35.54358684446412,-17.23080146917845,42.84077166102023,-60.07157313019867,372.3688439472741,265.3612706469972,0.71263016484959,272.42335822828073,462.94728927819074,1.6993670891108317,0.06183333333333347,0.01333333333333338,0.06902559632002901,0.0133333333333334,0.03240969290216019,0.03737786720602136
63,63,2008-11-06,Orlando Magic,Philadelphia 76ers,98 - 88,08:00,98,88,0.5,0.4,0.4852125357585755,0.44840532850161435,0.09140082847763026,51.35320004189465,-51.26179921341702,5.114400737816725,50.79617773797787,-45.68177700016115,401.0673708117535,433.055372454102,1.0797571778965847,421.657706900599,617.1007410325645,1.4635111156121687,0.021255838199543638,0.023083506042374524,0.016977422578159658,0.02613906214155109,0.0318410135799873,0.03796215219737072
64,64,2008-11-06,Portland Trail Blazers,Houston Rockets,101 - 99,10:30,101,99,0.25,0.75,0.40082299444759606,0.6592342970323823,-7.190831699271973,43.890497998339335,-51.08132969761131,5.662780067547552,54.996081946869374,-49.33330187932182,376.79072099044174,373.5064166453626,0.9912834787002027,427.2363746019263,393.3941439607973,0.9207880399400421,0.01664205423508522,0.02738456881687758,0.013731135082480913,0.026781626378670608,0.03229304519735716,0.03203537630541206
65,65,2008-11-07,Charlotte Bobcats,New Orleans Hornets,92 - 89,07:00,92,89,0.25,0.75,0.38001636741934725,0.7687176373922,-2.6338101925490447,40.82528918406652,-43.45909937661556,14.328208372726447,54.04967058397747,-39.72146221125102,409.96071401618224,343.45253072962436,0.8377693739602263,481.7577919750021,388.1512459324276,0.8056979096096663,0.01919289127315693,0.04850157389003822,0.02349289529330203,0.05614958990176201,0.03126251812713773,0.03374371200508685
66,66,2008-11-07,Washington Wizards,New York Knicks,108 - 114,07:00,108,114,0.0,0.5,0.24407847900507426,0.4510171052814804,-8.518857980518183,53.39859888157895,-61.91745686209713,-7.513334295590442,52.286725778332,-59.80006007392244,383.45060549575084,276.98365303401016,0.7223450662593347,399.9869573365972,351.99611090226745,0.8800189717337596,0.013333333333333378,0.023031469527788298,0.01333333333333337,0.018353678520089033,0.028808787204768392,0.03194487051279651
67,67,2008-11-07,Atlanta Hawks,Toronto Raptors,110 - 92,07:30,110,92,1.0,0.75,0.8408255914756749,0.6957101001913789,15.865061551209905,48.85913040987799,-32.994068858668086,5.799134597620676,48.74338421577575,-42.94424961815507,500.05266744565813,241.1922115003714,0.4823336164416767,447.6376549917666,241.36130554843984,0.5391890133837807,0.13328628766752362,0.028872026827973653,0.1492120366161549,0.021991234926320654,0.026615293844866213,0.03199549246605762
68,68,2008-11-07,Boston Celtics,Milwaukee Bucks,101 - 89,07:30,101,89,0.8,0.6,0.7179974717072609,0.5282463887709585,6.936590807421946,46.53775799193031,-39.60116718450837,-1.846781431383072,45.314023361176694,-47.160804792559766,434.9400928226645,605.554156316896,1.3922702604558346,413.34526160208986,672.9480056411388,1.628053030129949,0.03867319155701313,0.02621942730485227,0.04180705193607873,0.02088375509792493,0.036030412986420075,0.03680889563233095
69,69,2008-11-07,Cleveland Cavaliers,Indiana Pacers,111 - 107,07:30,111,107,0.6,0.3333333333333333,0.6124670142309897,0.5493610537287436,9.968159194721874,52.59203187180235,-42.62387267708048,8.90002384881921,52.04368312790563,-43.14365927908642,467.0080286558821,524.7845598259585,1.123716355233476,463.5526514490877,193.3120319778725,0.41702281579788153,0.028369267713842915,0.03653724826754115,0.03650535515433042,0.03841756449498054,0.03673775446153073,0.028341161717769747
70,70,2008-11-07,New Jersey Nets,Detroit Pistons,103 - 96,07:30,103,96,0.3333333333333333,1.0,0.380618339530322,0.8115276667240907,-8.346415078514722,36.299722336520446,-44.64613741503517,10.636622568343164,56.63388371601143,-45.99726114766827,402.7654791426907,243.20965566333962,0.6038493074953326,469.74067395758743,707.7881627140348,1.5067636292826976,0.016000000000000007,0.1203074220791949,0.0164102564102564,0.1107762322450648,0.02708642882300722,0.035384814629542696
