Date,Home Team,Away Team,Result,Overtime,Season
10/12/2008 10:30,Los Angeles Lakers,Phoenix Suns,115 - 110,,2008-2009
11/12/2008 08:00,Washington Wizards,Boston Celtics,88 - 122,,2008-2009
11/12/2008 08:30,Dallas Mavericks,Charlotte Bobcats,95 - 90,,2008-2009
11/12/2008 10:30,Utah Jazz,Portland Trail Blazers,97 - 88,,2008-2009
12/12/2008 07:30,Cleveland Cavaliers,Philadelphia 76ers,88 - 72,,2008-2009
12/12/2008 07:30,Miami Heat,Atlanta Hawks,73 - 87,,2008-2009
12/12/2008 07:30,New Jersey Nets,Toronto Raptors,79 - 101,,2008-2009
12/12/2008 08:00,Boston Celtics,New Orleans Hornets,94 - 82,,2008-2009
12/12/2008 08:00,Detroit Pistons,Indiana Pacers,114 - 110,,2008-2009
12/12/2008 08:00,Memphis Grizzlies,Chicago Bulls,103 - 96,,2008-2009
12/12/2008 08:00,Minnesota Timberwolves,San Antonio Spurs,86 - 98,,2008-2009
12/12/2008 09:00,Phoenix Suns,Orlando Magic,113 - 112,,2008-2009
12/12/2008 10:00,Portland Trail Blazers,Los Angeles Clippers,112 - 120,2OT,2008-2009
12/12/2008 10:30,Golden State Warriors,Houston Rockets,108 - 119,,2008-2009
12/12/2008 10:30,Los Angeles Lakers,Sacramento Kings,112 - 103,,2008-2009
13/12/2008 07:00,Atlanta Hawks,Cleveland Cavaliers,97 - 92,,2008-2009
13/12/2008 07:00,Charlotte Bobcats,Detroit Pistons,86 - 90,,2008-2009
13/12/2008 07:30,Philadelphia 76ers,Washington Wizards,104 - 89,,2008-2009
13/12/2008 08:30,Chicago Bulls,New Jersey Nets,113 - 104,,2008-2009
13/12/2008 08:30,Dallas Mavericks,Oklahoma City Thunder,103 - 99,,2008-2009
13/12/2008 08:30,Milwaukee Bucks,Indiana Pacers,121 - 103,,2008-2009
13/12/2008 09:00,Denver Nuggets,Golden State Warriors,123 - 105,,2008-2009
13/12/2008 09:00,Utah Jazz,Orlando Magic,94 - 103,,2008-2009
13/12/2008 10:00,Sacramento Kings,New York Knicks,90 - 114,,2008-2009
13/12/2008 10:30,Los Angeles Clippers,Houston Rockets,95 - 82,,2008-2009
14/12/2008 12:30,Toronto Raptors,New Orleans Hornets,91 - 99,,2008-2009
14/12/2008 04:00,Memphis Grizzlies,Miami Heat,102 - 86,,2008-2009
14/12/2008 07:00,San Antonio Spurs,Oklahoma City Thunder,109 - 104,,2008-2009
14/12/2008 09:30,Los Angeles Lakers,Minnesota Timberwolves,98 - 86,,2008-2009
15/12/2008 07:00,Atlanta Hawks,Charlotte Bobcats,83 - 79,,2008-2009
15/12/2008 07:00,Toronto Raptors,New Jersey Nets,87 - 94,,2008-2009
15/12/2008 07:00,Washington Wizards,Indiana Pacers,98 - 118,,2008-2009
15/12/2008 07:30,Boston Celtics,Utah Jazz,100 - 91,,2008-2009
15/12/2008 07:30,Miami Heat,Milwaukee Bucks,83 - 98,,2008-2009
15/12/2008 08:30,Dallas Mavericks,Denver Nuggets,88 - 98,,2008-2009
15/12/2008 09:00,Phoenix Suns,New York Knicks,111 - 103,,2008-2009
15/12/2008 10:00,Sacramento Kings,Minnesota Timberwolves,118 - 103,,2008-2009
15/12/2008 10:30,Golden State Warriors,Orlando Magic,98 - 109,,2008-2009
16/12/2008 07:00,Charlotte Bobcats,Chicago Bulls,110 - 101,OT,2008-2009
16/12/2008 08:00,Memphis Grizzlies,New Orleans Hornets,84 - 91,,2008-2009
16/12/2008 08:00,Oklahoma City Thunder,Los Angeles Clippers,88 - 98,,2008-2009
16/12/2008 08:30,Houston Rockets,Denver Nuggets,108 - 96,,2008-2009
16/12/2008 10:00,Portland Trail Blazers,Sacramento Kings,109 - 77,,2008-2009
16/12/2008 10:30,Los Angeles Lakers,New York Knicks,116 - 114,,2008-2009
17/12/2008 07:00,Atlanta Hawks,Boston Celtics,85 - 88,,2008-2009
17/12/2008 07:00,Indiana Pacers,Golden State Warriors,127 - 120,,2008-2009
17/12/2008 07:00,Philadelphia 76ers,Milwaukee Bucks,93 - 88,,2008-2009
17/12/2008 07:00,Toronto Raptors,Dallas Mavericks,86 - 96,,2008-2009
17/12/2008 07:30,Detroit Pistons,Washington Wizards,88 - 74,,2008-2009
17/12/2008 07:30,New Jersey Nets,Utah Jazz,92 - 103,,2008-2009
17/12/2008 08:00,Minnesota Timberwolves,Cleveland Cavaliers,70 - 93,,2008-2009
17/12/2008 08:30,Chicago Bulls,Los Angeles Clippers,115 - 109,OT,2008-2009
17/12/2008 09:30,New Orleans Hornets,San Antonio Spurs,90 - 83,,2008-2009
18/12/2008 08:00,Orlando Magic,San Antonio Spurs,90 - 78,,2008-2009
18/12/2008 10:30,Portland Trail Blazers,Phoenix Suns,124 - 119,,2008-2009
19/12/2008 07:00,Indiana Pacers,Los Angeles Clippers,109 - 117,2OT,2008-2009
19/12/2008 07:00,Washington Wizards,Philadelphia 76ers,103 - 109,,2008-2009
19/12/2008 07:30,Atlanta Hawks,Golden State Warriors,115 - 99,,2008-2009
19/12/2008 07:30,Boston Celtics,Chicago Bulls,126 - 108,,2008-2009
19/12/2008 07:30,New Jersey Nets,Dallas Mavericks,121 - 97,,2008-2009
19/12/2008 07:30,New York Knicks,Milwaukee Bucks,81 - 105,,2008-2009
19/12/2008 08:00,Detroit Pistons,Utah Jazz,114 - 120,2OT,2008-2009
19/12/2008 08:00,Memphis Grizzlies,Charlotte Bobcats,83 - 112,,2008-2009
19/12/2008 08:00,Miami Heat,Los Angeles Lakers,89 - 87,,2008-2009
19/12/2008 08:00,Oklahoma City Thunder,Toronto Raptors,91 - 83,,2008-2009
19/12/2008 08:30,Houston Rockets,Sacramento Kings,107 - 96,,2008-2009
19/12/2008 10:30,Denver Nuggets,Cleveland Cavaliers,88 - 105,,2008-2009
20/12/2008 07:00,Charlotte Bobcats,Golden State Warriors,103 - 110,,2008-2009
20/12/2008 07:00,Orlando Magic,Los Angeles Lakers,106 - 103,,2008-2009
20/12/2008 07:30,Philadelphia 76ers,Indiana Pacers,94 - 95,,2008-2009
20/12/2008 08:00,Minnesota Timberwolves,Houston Rockets,102 - 109,,2008-2009
20/12/2008 08:00,New Jersey Nets,Miami Heat,103 - 106,,2008-2009
20/12/2008 08:00,New Orleans Hornets,Sacramento Kings,99 - 90,,2008-2009
20/12/2008 08:30,Chicago Bulls,Utah Jazz,106 - 98,,2008-2009
20/12/2008 08:30,Milwaukee Bucks,Los Angeles Clippers,119 - 85,,2008-2009
20/12/2008 08:30,San Antonio Spurs,Toronto Raptors,107 - 97,,2008-2009
20/12/2008 09:00,Phoenix Suns,Denver Nuggets,108 - 101,,2008-2009
21/12/2008 02:00,Atlanta Hawks,Detroit Pistons,85 - 78,,2008-2009
21/12/2008 06:00,Boston Celtics,New York Knicks,124 - 105,,2008-2009
21/12/2008 06:00,Washington Wizards,Dallas Mavericks,86 - 97,,2008-2009
21/12/2008 07:00,Oklahoma City Thunder,Cleveland Cavaliers,91 - 102,,2008-2009
22/12/2008 07:00,Orlando Magic,Golden State Warriors,113 - 81,,2008-2009
22/12/2008 07:30,New Jersey Nets,Houston Rockets,91 - 114,,2008-2009
22/12/2008 08:00,Memphis Grizzlies,Los Angeles Lakers,96 - 105,,2008-2009
22/12/2008 08:30,San Antonio Spurs,Sacramento Kings,101 - 85,,2008-2009
22/12/2008 09:00,Denver Nuggets,Portland Trail Blazers,97 - 89,,2008-2009
22/12/2008 10:30,Los Angeles Clippers,Toronto Raptors,75 - 97,,2008-2009
23/12/2008 07:00,Atlanta Hawks,Oklahoma City Thunder,99 - 88,,2008-2009
23/12/2008 07:00,Charlotte Bobcats,Washington Wizards,80 - 72,,2008-2009
23/12/2008 07:00,Cleveland Cavaliers,Houston Rockets,99 - 90,,2008-2009
23/12/2008 07:00,Indiana Pacers,New Jersey Nets,107 - 108,,2008-2009
23/12/2008 07:30,Boston Celtics,Philadelphia 76ers,110 - 91,,2008-2009
23/12/2008 07:30,Miami Heat,Golden State Warriors,96 - 88,,2008-2009
23/12/2008 08:00,Detroit Pistons,Chicago Bulls,104 - 98,,2008-2009
23/12/2008 08:00,Milwaukee Bucks,Utah Jazz,94 - 86,,2008-2009
23/12/2008 08:00,New Orleans Hornets,Los Angeles Lakers,87 - 100,,2008-2009
23/12/2008 08:30,Dallas Mavericks,Memphis Grizzlies,100 - 82,,2008-2009
23/12/2008 08:30,San Antonio Spurs,Minnesota Timberwolves,99 - 93,,2008-2009
23/12/2008 10:00,Portland Trail Blazers,Denver Nuggets,101 - 92,,2008-2009
25/12/2008 12:00,Orlando Magic,New Orleans Hornets,88 - 68,,2008-2009
25/12/2008 02:30,Phoenix Suns,San Antonio Spurs,90 - 91,,2008-2009
25/12/2008 05:00,Los Angeles Lakers,Boston Celtics,92 - 83,,2008-2009
25/12/2008 08:00,Cleveland Cavaliers,Washington Wizards,93 - 89,,2008-2009
25/12/2008 10:30,Portland Trail Blazers,Dallas Mavericks,94 - 102,,2008-2009
26/12/2008 05:00,Miami Heat,Chicago Bulls,90 - 77,,2008-2009
26/12/2008 07:30,New Jersey Nets,Charlotte Bobcats,87 - 95,,2008-2009
26/12/2008 07:30,New York Knicks,Minnesota Timberwolves,107 - 120,,2008-2009
26/12/2008 08:00,Detroit Pistons,Oklahoma City Thunder,90 - 88,,2008-2009
26/12/2008 08:00,Memphis Grizzlies,Indiana Pacers,108 - 105,,2008-2009
26/12/2008 08:00,New Orleans Hornets,Houston Rockets,88 - 79,,2008-2009
26/12/2008 09:00,Denver Nuggets,Philadelphia 76ers,105 - 101,,2008-2009
26/12/2008 09:00,Utah Jazz,Dallas Mavericks,97 - 88,,2008-2009
26/12/2008 10:00,Sacramento Kings,Toronto Raptors,101 - 107,,2008-2009
26/12/2008 10:30,Golden State Warriors,Boston Celtics,99 - 89,,2008-2009
27/12/2008 07:00,Atlanta Hawks,Chicago Bulls,129 - 117,,2008-2009
27/12/2008 07:00,Charlotte Bobcats,New Jersey Nets,103 - 114,OT,2008-2009
27/12/2008 07:00,Washington Wizards,Oklahoma City Thunder,104 - 95,,2008-2009
27/12/2008 08:00,Minnesota Timberwolves,Orlando Magic,94 - 118,,2008-2009
27/12/2008 08:30,Houston Rockets,Utah Jazz,120 - 115,2OT,2008-2009
27/12/2008 08:30,Milwaukee Bucks,Detroit Pistons,76 - 87,,2008-2009
27/12/2008 08:30,San Antonio Spurs,Memphis Grizzlies,106 - 103,2OT,2008-2009
27/12/2008 10:00,Portland Trail Blazers,Toronto Raptors,102 - 89,,2008-2009
28/12/2008 01:00,New York Knicks,Denver Nuggets,110 - 117,,2008-2009
28/12/2008 03:30,Los Angeles Clippers,Dallas Mavericks,76 - 98,,2008-2009
28/12/2008 07:00,Cleveland Cavaliers,Miami Heat,93 - 86,,2008-2009
28/12/2008 07:00,Indiana Pacers,New Orleans Hornets,103 - 105,,2008-2009
28/12/2008 09:00,Sacramento Kings,Boston Celtics,63 - 108,,2008-2009
28/12/2008 09:30,Los Angeles Lakers,Golden State Warriors,130 - 113,,2008-2009
29/12/2008 07:00,Atlanta Hawks,Denver Nuggets,109 - 91,,2008-2009
29/12/2008 07:30,Detroit Pistons,Orlando Magic,88 - 82,,2008-2009
29/12/2008 07:30,New Jersey Nets,Chicago Bulls,87 - 100,,2008-2009
29/12/2008 08:00,Minnesota Timberwolves,Memphis Grizzlies,108 - 98,OT,2008-2009
29/12/2008 08:00,Oklahoma City Thunder,Phoenix Suns,102 - 110,,2008-2009
29/12/2008 08:30,Houston Rockets,Washington Wizards,87 - 89,,2008-2009
29/12/2008 09:00,Utah Jazz,Philadelphia 76ers,112 - 95,,2008-2009
29/12/2008 10:30,Golden State Warriors,Toronto Raptors,117 - 111,,2008-2009
30/12/2008 07:00,Charlotte Bobcats,New York Knicks,89 - 93,,2008-2009
30/12/2008 07:00,Indiana Pacers,Atlanta Hawks,104 - 110,,2008-2009
30/12/2008 07:30,Miami Heat,Cleveland Cavaliers,104 - 95,,2008-2009
30/12/2008 08:00,Memphis Grizzlies,Phoenix Suns,89 - 101,,2008-2009
30/12/2008 08:00,New Orleans Hornets,Washington Wizards,97 - 85,,2008-2009
30/12/2008 08:30,Dallas Mavericks,Minnesota Timberwolves,107 - 100,,2008-2009
30/12/2008 08:30,San Antonio Spurs,Milwaukee Bucks,98 - 100,,2008-2009
30/12/2008 10:00,Portland Trail Blazers,Boston Celtics,91 - 86,,2008-2009
30/12/2008 10:00,Sacramento Kings,Los Angeles Clippers,92 - 90,,2008-2009
31/12/2008 02:00,Chicago Bulls,Orlando Magic,94 - 113,,2008-2009
31/12/2008 03:00,Detroit Pistons,New Jersey Nets,83 - 75,,2008-2009
31/12/2008 07:00,Houston Rockets,Milwaukee Bucks,85 - 81,,2008-2009
31/12/2008 07:00,Toronto Raptors,Denver Nuggets,107 - 114,,2008-2009
31/12/2008 08:00,Oklahoma City Thunder,Golden State Warriors,107 - 100,,2008-2009
31/12/2008 09:30,Los Angeles Clippers,Philadelphia 76ers,92 - 100,,2008-2009
02/01/2009 07:00,Orlando Magic,Miami Heat,86 - 76,,2008-2009
02/01/2009 07:00,Toronto Raptors,Houston Rockets,94 - 73,,2008-2009
02/01/2009 07:30,Boston Celtics,Washington Wizards,108 - 83,,2008-2009
02/01/2009 07:30,Cleveland Cavaliers,Chicago Bulls,117 - 92,,2008-2009
02/01/2009 07:30,New Jersey Nets,Atlanta Hawks,93 - 91,OT,2008-2009
02/01/2009 07:30,New York Knicks,Indiana Pacers,103 - 105,,2008-2009
02/01/2009 08:00,Detroit Pistons,Sacramento Kings,98 - 92,,2008-2009
02/01/2009 08:00,Memphis Grizzlies,San Antonio Spurs,80 - 91,,2008-2009
02/01/2009 08:00,Minnesota Timberwolves,Golden State Warriors,115 - 108,,2008-2009
02/01/2009 08:00,Oklahoma City Thunder,Denver Nuggets,120 - 122,,2008-2009
02/01/2009 08:30,Dallas Mavericks,Philadelphia 76ers,96 - 86,,2008-2009
02/01/2009 08:30,Milwaukee Bucks,Charlotte Bobcats,103 - 75,,2008-2009
02/01/2009 09:00,Phoenix Suns,Los Angeles Clippers,106 - 98,,2008-2009
02/01/2009 10:00,Portland Trail Blazers,New Orleans Hornets,77 - 92,,2008-2009
02/01/2009 10:30,Los Angeles Lakers,Utah Jazz,113 - 100,,2008-2009
03/01/2009 06:00,Indiana Pacers,Sacramento Kings,122 - 117,,2008-2009
03/01/2009 07:00,Atlanta Hawks,Houston Rockets,103 - 100,,2008-2009
03/01/2009 07:00,Charlotte Bobcats,Milwaukee Bucks,102 - 92,,2008-2009
03/01/2009 07:30,Miami Heat,New Jersey Nets,101 - 96,OT,2008-2009
03/01/2009 08:30,Chicago Bulls,Minnesota Timberwolves,92 - 102,,2008-2009
03/01/2009 08:30,San Antonio Spurs,Philadelphia 76ers,108 - 106,,2008-2009
03/01/2009 09:00,Denver Nuggets,New Orleans Hornets,105 - 100,,2008-2009
04/01/2009 12:30,Toronto Raptors,Orlando Magic,108 - 102,,2008-2009
04/01/2009 01:00,Washington Wizards,Cleveland Cavaliers,80 - 77,,2008-2009
04/01/2009 03:30,Los Angeles Clippers,Detroit Pistons,87 - 88,,2008-2009
04/01/2009 04:00,Memphis Grizzlies,Dallas Mavericks,102 - 82,,2008-2009
04/01/2009 06:00,New York Knicks,Boston Celtics,100 - 88,,2008-2009
04/01/2009 09:30,Los Angeles Lakers,Portland Trail Blazers,100 - 86,,2008-2009
05/01/2009 07:30,Miami Heat,San Antonio Spurs,84 - 91,,2008-2009
05/01/2009 07:30,New Jersey Nets,Sacramento Kings,98 - 90,,2008-2009
05/01/2009 08:00,Milwaukee Bucks,Toronto Raptors,107 - 97,,2008-2009
05/01/2009 09:00,Denver Nuggets,Indiana Pacers,135 - 115,,2008-2009
05/01/2009 09:00,Utah Jazz,Golden State Warriors,119 - 114,,2008-2009
06/01/2009 07:00,Charlotte Bobcats,Boston Celtics,114 - 106,OT,2008-2009
06/01/2009 07:00,Orlando Magic,Washington Wizards,89 - 80,,2008-2009
06/01/2009 07:00,Philadelphia 76ers,Houston Rockets,104 - 96,,2008-2009
06/01/2009 08:00,Memphis Grizzlies,Minnesota Timberwolves,87 - 94,,2008-2009
06/01/2009 08:00,Oklahoma City Thunder,New York Knicks,107 - 99,,2008-2009
06/01/2009 08:30,Chicago Bulls,Sacramento Kings,99 - 94,,2008-2009
06/01/2009 08:30,Dallas Mavericks,Los Angeles Clippers,107 - 102,,2008-2009
06/01/2009 10:30,Los Angeles Lakers,New Orleans Hornets,105 - 116,,2008-2009
07/01/2009 07:00,Atlanta Hawks,Orlando Magic,102 - 106,,2008-2009
07/01/2009 07:00,Cleveland Cavaliers,Charlotte Bobcats,111 - 81,,2008-2009
07/01/2009 07:00,Washington Wizards,Toronto Raptors,93 - 99,,2008-2009
07/01/2009 07:30,Boston Celtics,Houston Rockets,85 - 89,,2008-2009
07/01/2009 07:30,New Jersey Nets,Memphis Grizzlies,100 - 89,,2008-2009
07/01/2009 08:00,Milwaukee Bucks,Philadelphia 76ers,105 - 110,,2008-2009
07/01/2009 08:00,Minnesota Timberwolves,Oklahoma City Thunder,129 - 87,,2008-2009
07/01/2009 09:00,Denver Nuggets,Miami Heat,108 - 97,,2008-2009
07/01/2009 09:00,Phoenix Suns,Indiana Pacers,110 - 113,,2008-2009
07/01/2009 09:00,Utah Jazz,New Orleans Hornets,116 - 90,,2008-2009
07/01/2009 10:00,Portland Trail Blazers,Detroit Pistons,84 - 83,,2008-2009
07/01/2009 10:30,Golden State Warriors,Los Angeles Lakers,106 - 114,,2008-2009
08/01/2009 08:30,Dallas Mavericks,New York Knicks,99 - 94,,2008-2009
08/01/2009 08:30,San Antonio Spurs,Los Angeles Clippers,106 - 84,,2008-2009
09/01/2009 07:00,Orlando Magic,Atlanta Hawks,121 - 87,,2008-2009
09/01/2009 07:00,Philadelphia 76ers,Charlotte Bobcats,93 - 87,,2008-2009
09/01/2009 07:00,Toronto Raptors,Memphis Grizzlies,103 - 82,,2008-2009
09/01/2009 08:00,Cleveland Cavaliers,Boston Celtics,98 - 83,,2008-2009
09/01/2009 08:00,New Orleans Hornets,Los Angeles Clippers,107 - 80,,2008-2009
09/01/2009 08:00,Oklahoma City Thunder,Houston Rockets,96 - 98,,2008-2009
09/01/2009 08:30,Chicago Bulls,Washington Wizards,98 - 86,,2008-2009
09/01/2009 08:30,Milwaukee Bucks,New Jersey Nets,104 - 102,,2008-2009
09/01/2009 09:00,Denver Nuggets,Detroit Pistons,90 - 93,,2008-2009
09/01/2009 10:00,Sacramento Kings,Miami Heat,115 - 119,OT,2008-2009
09/01/2009 10:30,Los Angeles Lakers,Indiana Pacers,121 - 119,,2008-2009
09/01/2009 10:30,Phoenix Suns,Dallas Mavericks,128 - 100,,2008-2009
10/01/2009 07:00,Washington Wizards,Charlotte Bobcats,89 - 92,,2008-2009
10/01/2009 08:00,Minnesota Timberwolves,Milwaukee Bucks,106 - 104,,2008-2009
10/01/2009 08:30,Chicago Bulls,Oklahoma City Thunder,98 - 109,OT,2008-2009
10/01/2009 08:30,Houston Rockets,New York Knicks,96 - 76,,2008-2009
10/01/2009 09:00,Utah Jazz,Detroit Pistons,99 - 82,,2008-2009
10/01/2009 10:00,Portland Trail Blazers,Golden State Warriors,113 - 100,,2008-2009
11/01/2009 12:30,Toronto Raptors,Boston Celtics,88 - 94,,2008-2009
11/01/2009 02:00,Atlanta Hawks,Philadelphia 76ers,94 - 109,,2008-2009
11/01/2009 03:30,Los Angeles Clippers,Phoenix Suns,103 - 109,,2008-2009
11/01/2009 08:30,San Antonio Spurs,Orlando Magic,98 - 105,,2008-2009
11/01/2009 09:00,Golden State Warriors,Indiana Pacers,120 - 117,,2008-2009
11/01/2009 09:00,Sacramento Kings,Dallas Mavericks,102 - 95,,2008-2009
11/01/2009 09:30,Los Angeles Lakers,Miami Heat,108 - 105,,2008-2009
12/01/2009 07:00,Washington Wizards,Milwaukee Bucks,91 - 97,,2008-2009
12/01/2009 07:30,Boston Celtics,Toronto Raptors,115 - 109,OT,2008-2009
12/01/2009 07:30,New Jersey Nets,Oklahoma City Thunder,103 - 99,OT,2008-2009
12/01/2009 08:00,New Orleans Hornets,New York Knicks,95 - 101,,2008-2009
12/01/2009 08:30,Chicago Bulls,Portland Trail Blazers,95 - 109,,2008-2009
12/01/2009 09:00,Utah Jazz,Indiana Pacers,120 - 113,,2008-2009
13/01/2009 07:30,Detroit Pistons,Charlotte Bobcats,78 - 80,,2008-2009
13/01/2009 08:00,Memphis Grizzlies,Cleveland Cavaliers,87 - 102,,2008-2009
13/01/2009 08:00,Minnesota Timberwolves,Miami Heat,96 - 99,,2008-2009
13/01/2009 08:30,Houston Rockets,Los Angeles Lakers,100 - 105,,2008-2009
13/01/2009 09:00,Denver Nuggets,Dallas Mavericks,99 - 97,,2008-2009
13/01/2009 09:00,Phoenix Suns,Atlanta Hawks,107 - 102,,2008-2009
13/01/2009 10:00,Sacramento Kings,Orlando Magic,107 - 139,,2008-2009
14/01/2009 07:00,Indiana Pacers,Detroit Pistons,110 - 106,OT,2008-2009
14/01/2009 07:00,Philadelphia 76ers,Portland Trail Blazers,100 - 79,,2008-2009
14/01/2009 07:00,Toronto Raptors,Chicago Bulls,98 - 102,,2008-2009
14/01/2009 07:30,Boston Celtics,New Jersey Nets,118 - 86,,2008-2009
14/01/2009 07:30,New York Knicks,Washington Wizards,128 - 122,,2008-2009
14/01/2009 08:00,Milwaukee Bucks,Miami Heat,99 - 102,,2008-2009
14/01/2009 08:00,Oklahoma City Thunder,Utah Jazz,114 - 93,,2008-2009
14/01/2009 08:30,Dallas Mavericks,New Orleans Hornets,97 - 104,,2008-2009
14/01/2009 09:00,San Antonio Spurs,Los Angeles Lakers,112 - 111,,2008-2009
14/01/2009 10:30,Golden State Warriors,Sacramento Kings,133 - 135,3OT,2008-2009
14/01/2009 10:30,Los Angeles Clippers,Atlanta Hawks,80 - 97,,2008-2009
15/01/2009 07:30,New Jersey Nets,Portland Trail Blazers,99 - 105,,2008-2009
15/01/2009 08:00,Chicago Bulls,Cleveland Cavaliers,102 - 93,OT,2008-2009
15/01/2009 10:30,Denver Nuggets,Phoenix Suns,119 - 113,OT,2008-2009
16/01/2009 07:00,Indiana Pacers,Toronto Raptors,111 - 104,,2008-2009
16/01/2009 07:00,Philadelphia 76ers,San Antonio Spurs,109 - 87,,2008-2009
16/01/2009 07:00,Washington Wizards,New York Knicks,96 - 89,,2008-2009
16/01/2009 08:00,Cleveland Cavaliers,New Orleans Hornets,92 - 78,,2008-2009
16/01/2009 08:00,Memphis Grizzlies,Utah Jazz,91 - 101,,2008-2009
16/01/2009 08:00,Oklahoma City Thunder,Detroit Pistons,89 - 79,,2008-2009
16/01/2009 09:00,Phoenix Suns,Minnesota Timberwolves,103 - 105,,2008-2009
16/01/2009 10:00,Sacramento Kings,Milwaukee Bucks,122 - 129,,2008-2009
16/01/2009 10:30,Golden State Warriors,Atlanta Hawks,119 - 114,,2008-2009
16/01/2009 10:30,Los Angeles Lakers,Orlando Magic,103 - 109,,2008-2009
17/01/2009 01:00,New Jersey Nets,Boston Celtics,85 - 105,,2008-2009
17/01/2009 07:00,Charlotte Bobcats,Portland Trail Blazers,102 - 97,OT,2008-2009
17/01/2009 07:30,Detroit Pistons,New Orleans Hornets,85 - 91,,2008-2009
17/01/2009 07:30,New York Knicks,Philadelphia 76ers,97 - 107,,2008-2009
17/01/2009 08:30,Chicago Bulls,San Antonio Spurs,87 - 92,,2008-2009
17/01/2009 08:30,Houston Rockets,Miami Heat,93 - 86,,2008-2009
17/01/2009 09:00,Dallas Mavericks,Utah Jazz,115 - 108,,2008-2009
17/01/2009 09:00,Denver Nuggets,Orlando Magic,88 - 106,,2008-2009
17/01/2009 10:30,Los Angeles Clippers,Milwaukee Bucks,101 - 92,,2008-2009
18/01/2009 12:30,Toronto Raptors,Phoenix Suns,113 - 117,,2008-2009
18/01/2009 07:00,Oklahoma City Thunder,Miami Heat,94 - 104,,2008-2009
19/01/2009 01:00,New York Knicks,Chicago Bulls,102 - 98,,2008-2009
19/01/2009 01:00,Philadelphia 76ers,Dallas Mavericks,93 - 95,,2008-2009
19/01/2009 02:00,Atlanta Hawks,Toronto Raptors,87 - 84,,2008-2009
19/01/2009 02:00,Charlotte Bobcats,San Antonio Spurs,84 - 86,,2008-2009
19/01/2009 02:00,Houston Rockets,Denver Nuggets,115 - 113,,2008-2009
19/01/2009 03:30,Los Angeles Clippers,Minnesota Timberwolves,86 - 94,,2008-2009
19/01/2009 03:30,New Orleans Hornets,Indiana Pacers,103 - 100,,2008-2009
19/01/2009 04:00,Golden State Warriors,Washington Wizards,119 - 98,,2008-2009
19/01/2009 05:30,Memphis Grizzlies,Detroit Pistons,79 - 87,,2008-2009
19/01/2009 08:00,Boston Celtics,Phoenix Suns,104 - 87,,2008-2009
19/01/2009 10:00,Portland Trail Blazers,Milwaukee Bucks,102 - 85,,2008-2009
19/01/2009 10:30,Los Angeles Lakers,Cleveland Cavaliers,105 - 88,,2008-2009
20/01/2009 08:30,Chicago Bulls,Atlanta Hawks,102 - 105,,2008-2009
20/01/2009 08:30,San Antonio Spurs,Indiana Pacers,99 - 81,,2008-2009
20/01/2009 09:00,Denver Nuggets,Sacramento Kings,118 - 99,,2008-2009
20/01/2009 09:00,Utah Jazz,Minnesota Timberwolves,112 - 107,,2008-2009
21/01/2009 07:00,Charlotte Bobcats,Memphis Grizzlies,101 - 86,,2008-2009
21/01/2009 07:30,Detroit Pistons,Toronto Raptors,95 - 76,,2008-2009
21/01/2009 07:30,Miami Heat,Boston Celtics,83 - 98,,2008-2009
21/01/2009 07:30,New York Knicks,Phoenix Suns,114 - 109,,2008-2009
21/01/2009 08:00,Milwaukee Bucks,Dallas Mavericks,133 - 99,,2008-2009
21/01/2009 08:00,New Orleans Hornets,New Jersey Nets,102 - 92,,2008-2009
21/01/2009 08:30,Houston Rockets,Utah Jazz,108 - 99,,2008-2009
21/01/2009 10:00,Portland Trail Blazers,Cleveland Cavaliers,98 - 104,,2008-2009
21/01/2009 10:00,Sacramento Kings,Washington Wizards,107 - 110,,2008-2009
21/01/2009 10:30,Golden State Warriors,Oklahoma City Thunder,121 - 122,,2008-2009
21/01/2009 10:30,Los Angeles Clippers,Los Angeles Lakers,97 - 108,,2008-2009
22/01/2009 08:00,Orlando Magic,Boston Celtics,80 - 90,,2008-2009
22/01/2009 10:30,Los Angeles Lakers,Washington Wizards,117 - 97,,2008-2009
23/01/2009 07:00,Charlotte Bobcats,Phoenix Suns,98 - 76,,2008-2009
23/01/2009 07:00,Detroit Pistons,Dallas Mavericks,91 - 112,,2008-2009
23/01/2009 07:00,Indiana Pacers,Houston Rockets,107 - 102,,2008-2009
23/01/2009 07:30,Atlanta Hawks,Milwaukee Bucks,117 - 87,,2008-2009
23/01/2009 07:30,New York Knicks,Memphis Grizzlies,108 - 88,,2008-2009
23/01/2009 08:00,Minnesota Timberwolves,New Orleans Hornets,116 - 108,,2008-2009
23/01/2009 08:30,Chicago Bulls,Toronto Raptors,94 - 114,,2008-2009
23/01/2009 08:30,San Antonio Spurs,New Jersey Nets,94 - 91,,2008-2009
23/01/2009 10:30,Golden State Warriors,Cleveland Cavaliers,105 - 106,,2008-2009
23/01/2009 10:30,Los Angeles Clippers,Oklahoma City Thunder,107 - 104,,2008-2009
24/01/2009 07:00,Philadelphia 76ers,New York Knicks,116 - 110,,2008-2009
24/01/2009 07:30,Miami Heat,Orlando Magic,103 - 97,,2008-2009
24/01/2009 08:00,Memphis Grizzlies,New Jersey Nets,88 - 99,,2008-2009
24/01/2009 08:30,Milwaukee Bucks,Sacramento Kings,106 - 104,,2008-2009
