index,Date,Home Team,Away Team,Result,Overtime,Season,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,2017-10-17,Cleveland Cavaliers,Boston Celtics,102 - 99,,2017-2018,08:01,102,99,0.6219512195121951,0.6463414634146342,0.6111965220063625,0.6300791934534241,2.875371015023833,57.744583474154695,-54.869212459130864,2.2486926895392436,55.132793451749734,-52.884100762210494,8884.324553351837,9056.503965238551,1.0193801352992846,8845.389132762237,8855.28805430258,1.0011191052639707,0.037681853450691354,0.03806243254809807,0.037365464189689813,0.03385169765313058,0.03420133408936671,0.03375078183791429
1,2017-10-17,Golden State Warriors,Houston Rockets,121 - 122,,2017-2018,10:30,121,122,0.8170731707317073,0.6707317073170732,0.8002157534301837,0.6658833790665306,11.351390883645358,62.91358960764975,-51.56219872400439,5.844508860140699,62.80384877190667,-56.95933991176597,9599.301906904699,9488.700994652516,0.9884782338002487,9116.371425948128,9477.734273764263,1.039638890401896,0.04641699328732352,0.03973150154962423,0.06428150710434424,0.04115425291969854,0.035228413684348994,0.03518778409343542
2,2017-10-18,Detroit Pistons,Charlotte Hornets,102 - 90,,2017-2018,07:00,102,90,0.45121951219512196,0.43902439024390244,0.45032305434224823,0.43864125192043385,-1.291871006366467,48.44343728159657,-49.73530828796304,-0.06305458481280866,51.99460702334919,-52.057661608162,8561.281250731205,8299.182339304896,0.9693855506260908,8671.824744412752,8593.264236716515,0.9909407177829725,0.030807517936788154,0.029128314651576066,0.03233063023458048,0.02972331843293751,0.03247480252255507,0.03313915430690932
3,2017-10-18,Indiana Pacers,Brooklyn Nets,140 - 131,,2017-2018,07:00,140,131,0.5121951219512195,0.24390243902439024,0.5009528369078772,0.2545778203473838,-0.6390039771210119,52.13887535887409,-52.7778793359951,-6.736150413673063,53.22268668547251,-59.958837099145576,8626.233924160473,8608.157023198482,0.9979044272250303,8151.109080439679,8689.511913542812,1.0660527086301845,0.032702396117508116,0.021521033142148007,0.03257604451122099,0.02021864902279183,0.033156762558493945,0.033349969579425244
4,2017-10-18,Orlando Magic,Miami Heat,116 - 109,,2017-2018,07:00,116,109,0.35365853658536583,0.5,0.3559178315437134,0.49652751490613894,-6.610196809061352,48.404842233310504,-55.01503904237185,0.775318862911245,50.22119449487443,-49.44587563196319,8141.773592522825,8299.451901402706,1.0193665799089142,8730.834515602724,8445.408690919368,0.9673082997766964,0.02708744105000875,0.03435143845636418,0.024774423402654403,0.03198165349506225,0.03245699538864983,0.03280246615278175
5,2017-10-18,Washington Wizards,Philadelphia 76ers,120 - 115,,2017-2018,07:00,120,115,0.5975609756097561,0.34146341463414637,0.5830320002882167,0.3435638668728519,1.360889269659179,56.41336624281608,-55.0524769731569,-5.830716839614884,49.71021860355909,-55.54093544317398,8777.127500569248,8954.305375078076,1.0201863165935936,8200.957018577827,8404.17921333662,1.0247803023840303,0.035869160610308,0.025533028959290743,0.031256501498414344,0.02174942812890225,0.03393610494163537,0.03270165008618608
6,2017-10-18,Boston Celtics,Milwaukee Bucks,100 - 108,,2017-2018,07:30,100,108,0.6385542168674698,0.5121951219512195,0.6243116620432553,0.5059579331244578,2.22171251145994,55.00258110231511,-52.78086859085517,-0.4443210469106027,50.724143375193556,-51.16846442210416,8857.368958823903,8956.074933428617,1.0111439384611365,8632.205762189,8485.704049493437,0.9830284730540979,0.03794994567343108,0.033033246479737675,0.03383494278254694,0.03143105926451014,0.03394957138077818,0.03289577218641883
7,2017-10-18,Memphis Grizzlies,New Orleans Pelicans,103 - 91,,2017-2018,08:00,103,91,0.524390243902439,0.4146341463414634,0.5344902546080911,0.4276614507916459,0.9591676286368268,47.72562061824603,-46.766452989609206,-1.6856055774376635,51.53396835583694,-53.2195739332746,8754.980495178073,8238.803303739123,0.9410418799078717,8539.197640299017,8555.55774209784,1.0019158827899257,0.03781130842344715,0.02899290787016743,0.04030010434365972,0.02973874590086565,0.03238241719195167,0.0331063342406652
8,2017-10-18,Dallas Mavericks,Atlanta Hawks,111 - 117,,2017-2018,08:30,111,117,0.4024390243902439,0.524390243902439,0.414820516787571,0.5129781755350484,-2.5228206801798394,44.93655377810707,-47.45937445828691,-1.2264488021883329,50.15218886686399,-51.37863766905232,8457.865749318746,8018.577089111153,0.9480615236482117,8568.81277659251,8443.03481420926,0.9853214248388252,0.02934864138084335,0.03502756163689261,0.026151193002939308,0.03046231763132035,0.03187139772310809,0.03279961066084444
9,2017-10-18,Utah Jazz,Denver Nuggets,106 - 96,,2017-2018,09:00,106,96,0.6219512195121951,0.4878048780487805,0.6190040888140211,0.49184843642276693,4.001880632116254,47.6768086984978,-43.67492806638155,0.7029700737272816,59.16756195927604,-58.464591885548764,9032.104318229525,8245.743553183174,0.91293714760809,8721.634466621252,9177.48898603134,1.0522670975440094,0.03810563219938395,0.032630445398700296,0.04039275667120513,0.03728180074162861,0.032357761474417365,0.03448034058513578
