index,Date,Home Team,Away Team,Result,Overtime,Season,Time,Home Score,Away Score,home_win_percentage,away_win_percentage,colley_home_rating,colley_away_rating,massey_home_overall_rating,massey_home_offensive_rating,massey_home_defensive_rating,massey_away_overall_rating,massey_away_offensive_rating,massey_away_defensive_rating,od_home_overall_rating,od_home_offensive_rating,od_home_defensive_rating,od_away_overall_rating,od_away_offensive_rating,od_away_defensive_rating,markov_home_rating1,markov_away_rating1,markov_home_rating2,markov_away_rating2,markov_home_rating3,markov_away_rating3
0,2019-10-22,Toronto Raptors,New Orleans Pelicans,130 - 122,OT,2019-2020,08:00,130,122,0.7073170731707317,0.4024390243902439,0.6846031948227805,0.41290896913181274,5.491034765371227,58.703676712402185,-53.21264194703096,-1.096551721873485,60.08099054601783,-61.17754226789131,9580.660771357143,9375.72350266038,0.9786092761671037,9031.859363315034,9481.258307593102,1.0497570794894575,0.04027839635525884,0.029606532903104832,0.04145027519343515,0.02824297984072625,0.03385416283021597,0.034116868931059384
1,2019-10-22,Los Angeles Clippers,Los Angeles Lakers,112 - 102,,2019-2020,10:30,112,102,0.5853658536585366,0.45121951219512196,0.5880464243293246,0.4633450878372234,1.0906542528845182,59.70739684616722,-58.6167425932827,-1.3242087064736683,56.105651002220775,-57.429859708694444,9206.40355035573,9452.80857098616,1.0267645252875006,9013.19201860607,9161.745992368471,1.0164818383382643,0.036586489712340395,0.03160925502758261,0.03519958703351842,0.029473453741938962,0.03406207294874477,0.03346721534141904
2,2019-10-23,Charlotte Hornets,Chicago Bulls,126 - 125,,2019-2020,07:00,126,125,0.47560975609756095,0.2682926829268293,0.47022793252328465,0.2771440607165747,-1.3130357377608508,55.11976614761147,-56.43280188537232,-8.315130069077776,49.36639650557145,-57.681526574649226,9029.879655477413,9081.308801459585,1.005695440907784,8466.975543819053,8606.215301244856,1.016445040700212,0.031260362739031294,0.022194938673284346,0.02851738614210305,0.01868808889872303,0.03320165997979823,0.03219451497497931
3,2019-10-23,Indiana Pacers,Detroit Pistons,110 - 119,,2019-2020,07:00,110,119,0.5853658536585366,0.5,0.5682399824986638,0.49100318478732224,2.7647300239970516,52.02344439153578,-49.25871436753873,-0.5539559992399368,51.42973010146865,-51.98368610070859,9380.90183345485,8833.687646825168,0.9416672089374003,9088.124773599497,8781.454416083552,0.9662559257101305,0.03407407511220129,0.03223860381781039,0.041031318840797755,0.02777969873547572,0.03265269209312027,0.03252574494413909
4,2019-10-23,Orlando Magic,Cleveland Cavaliers,94 - 85,,2019-2020,07:00,94,85,0.5121951219512195,0.23170731707317074,0.5011601299358485,0.24375873795520878,0.27853860264382446,51.492569569192824,-51.214030966549,-9.388858554115012,49.105358222313484,-58.494216776428495,9154.074509538457,8786.675212545817,0.959864943571323,8379.85426233041,8585.860427970481,1.024583502193603,0.03409165286559899,0.022430335094276662,0.0375700944678306,0.021908259169398873,0.03255795895250764,0.03214369879572305
5,2019-10-23,Brooklyn Nets,Minnesota Timberwolves,126 - 127,OT,2019-2020,07:30,126,127,0.5121951219512195,0.43902439024390244,0.5025130080160308,0.4539627290802097,-0.3990458669160215,56.6290021993322,-57.02804806624822,-1.0207266176786116,57.05210302835288,-58.072829646031494,9106.760543105664,9207.822550623909,1.011097470614263,9057.858258508477,9237.124163552748,1.0197912022829323,0.03262932993900087,0.030511747091214923,0.028934315063425246,0.02901822968620479,0.0334744360466421,0.033580973077309104
6,2019-10-23,Miami Heat,Memphis Grizzlies,120 - 101,,2019-2020,07:30,120,101,0.47560975609756095,0.4024390243902439,0.4711502708028172,0.41917889897033267,-0.4496703964369155,49.83335788312693,-50.283028279563844,-2.0796549676233163,47.6741990046641,-49.75385397228742,9100.49875585822,8648.657706250902,0.9503498586474224,8953.217276536061,8473.180424336719,0.9463838710295362,0.031838720247637106,0.031509119063139426,0.03071171781876897,0.027550908736298407,0.03228473347493532,0.031954337042286056
7,2019-10-23,Philadelphia 76ers,Boston Celtics,107 - 93,,2019-2020,07:30,107,93,0.6219512195121951,0.5975609756097561,0.6060513666780588,0.5826036941565317,2.2581615687238776,59.691409864843905,-57.43324829612003,3.899999504955063,56.672832438437254,-52.77283293348219,9314.020738060895,9454.37950785549,1.0150696217822484,9462.698524931606,9209.173103465866,0.9732079151842606,0.03771239590894453,0.035843176934511375,0.03766033399234825,0.03787723076882163,0.033979860480391214,0.03345324130574093
8,2019-10-23,Dallas Mavericks,Washington Wizards,108 - 100,,2019-2020,08:30,108,100,0.4024390243902439,0.3902439024390244,0.41826282183212726,0.3835375980552332,-0.8612651371163509,53.23522837046115,-54.0964935075775,-3.2969510484086824,58.64893659686411,-61.94588764527279,9061.219001485422,8924.872067636948,0.9849526941324205,8880.381392125779,9370.267977993755,1.0551650390041083,0.03092831755580137,0.028302235963146873,0.03358571598370874,0.02618538501894205,0.032920914652195085,0.03379483255966651
9,2019-10-23,San Antonio Spurs,New York Knicks,120 - 111,,2019-2020,08:30,120,111,0.5853658536585366,0.2073170731707317,0.5850337524868935,0.22356756596026806,1.8073170141838797,55.976943492868074,-54.169626478684194,-8.923496444853424,49.082174771017975,-58.0056712158714,9286.510095911042,9145.152603650542,0.9847781899981198,8416.253888492145,8585.369675728285,1.0200939502867634,0.03843974184170955,0.02091925915500151,0.040901248691575486,0.018208310895560048,0.033381938426650916,0.03216428031626114
