2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,Type
1230.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2220.0,2219.0,2459.0,2460.0,2460.0,2460.0,2460.0,2460.0,2201.0,DataPoints
0.6252032520325204,0.6292682926829268,0.6109756097560975,0.6178861788617886,0.6552845528455284,0.6589430894308943,0.6434959349593496,0.6378378378378379,0.637223974763407,0.6177307848718991,0.6272357723577235,0.6430894308943089,0.6414634146341464,0.6105691056910569,0.6223577235772357,0.6083598364379827,WinPercentage
0.6642276422764227,0.6504065040650406,0.6272357723577235,0.6195121951219512,0.6634146341463415,0.667479674796748,0.65,0.6545045045045045,0.6489409643983777,0.634810898739325,0.6357723577235772,0.6548780487804878,0.6398373983739838,0.6211382113821138,0.6361788617886179,0.6324398000908678,Colley
0.6260162601626016,0.6373983739837399,0.6077235772357723,0.6174796747967479,0.6532520325203252,0.6536585365853659,0.6207317073170732,0.6360360360360361,0.6115367282559712,0.612850752338349,0.6056910569105691,0.6321138211382114,0.6260162601626016,0.6085365853658536,0.6130081300813008,0.615174920490686,MasseyOverall
0.45284552845528453,0.4691056910569106,0.4585365853658537,0.4678861788617886,0.45691056910569106,0.47764227642276424,0.44227642276422763,0.4594594594594595,0.4502027940513745,0.46888979259861735,0.4491869918699187,0.4682926829268293,0.4589430894308943,0.46178861788617886,0.4426829268292683,0.4502498864152658,MasseyOffensive
0.49105691056910566,0.5008130081300813,0.509349593495935,0.5,0.5089430894308943,0.4760162601626016,0.501219512195122,0.4963963963963964,0.4772420009013069,0.4819032126880846,0.49308943089430896,0.4788617886178862,0.4841463414634146,0.49552845528455286,0.5065040650406504,0.5047705588368924,MasseyDefensive
0.6252032520325204,0.6410569105691057,0.6146341463414634,0.6195121951219512,0.6658536585365854,0.6654471544715447,0.6475609756097561,0.6486486486486487,0.6304641730509238,0.6335908906059373,0.625609756097561,0.6532520325203252,0.6386178861788618,0.6227642276422765,0.6288617886178862,0.6260790549750114,ODOverall
0.5333333333333333,0.5459349593495935,0.5369918699186992,0.5402439024390244,0.558130081300813,0.5304878048780488,0.5345528455284553,0.5603603603603604,0.5529517800811177,0.5477836518910126,0.5573170731707318,0.5695121951219512,0.5560975609756098,0.5593495934959349,0.5601626016260163,0.5243071331213085,ODOffensive
0.46504065040650405,0.4524390243902439,0.4475609756097561,0.4483739837398374,0.42073170731707316,0.41544715447154473,0.41341463414634144,0.4283783783783784,0.4380351509689049,0.43554290361935744,0.41585365853658535,0.4268292682926829,0.43414634146341463,0.4654471544715447,0.44146341463414634,0.42889595638346206,ODDeffensive
0.6308943089430894,0.6186991869918699,0.5951219512195122,0.5878048780487805,0.6430894308943089,0.6304878048780488,0.6215447154471545,0.6189189189189189,0.6173952230734565,0.604310695404636,0.6195121951219512,0.6300813008130082,0.615040650406504,0.5841463414634146,0.609349593495935,0.6219900045433894,Markov1
0.634959349593496,0.6341463414634146,0.6016260162601627,0.5934959349593496,0.6414634146341464,0.6264227642276423,0.6329268292682927,0.6243243243243243,0.6173952230734565,0.6156974379829199,0.6227642276422765,0.6410569105691057,0.6247967479674796,0.5967479674796748,0.5963414634146341,0.6306224443434802,Markov2
0.540650406504065,0.5365853658536586,0.5170731707317073,0.53130081300813,0.5365853658536586,0.5032520325203252,0.515040650406504,0.5468468468468468,0.5534024335286165,0.5278568523790158,0.532520325203252,0.5491869918699187,0.5361788617886178,0.5487804878048781,0.5544715447154471,0.5238527941844616,Markov3
