2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,Type
1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,990.0,1229.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,971.0,DataPoints
0.6227642276422765,0.6308943089430894,0.6105691056910569,0.6430894308943089,0.6544715447154471,0.6341463414634146,0.6308943089430894,0.6505050505050505,0.6558177379983726,0.6268292682926829,0.6382113821138211,0.656910569105691,0.6333333333333333,0.6170731707317073,0.6365853658536585,0.6240988671472708,WinPercentage
0.6252032520325204,0.6341463414634146,0.6121951219512195,0.6471544715447154,0.6520325203252032,0.6390243902439025,0.6325203252032521,0.6454545454545455,0.6558177379983726,0.6308943089430894,0.6414634146341464,0.6626016260162602,0.6365853658536585,0.6195121951219512,0.6357723577235772,0.6210092687950567,Colley
0.6276422764227643,0.6430894308943089,0.5967479674796748,0.6544715447154471,0.6504065040650406,0.6439024390243903,0.6308943089430894,0.6585858585858586,0.6582587469487388,0.6325203252032521,0.6357723577235772,0.6747967479674797,0.6390243902439025,0.6227642276422765,0.6447154471544716,0.6261585993820803,MasseyOverall
0.573170731707317,0.524390243902439,0.5203252032520326,0.5658536585365853,0.5333333333333333,0.5536585365853659,0.5536585365853659,0.597979797979798,0.611879576891782,0.5780487804878048,0.5869918699186992,0.6113821138211382,0.5813008130081301,0.6065040650406504,0.5804878048780487,0.5499485066941298,MasseyOffensive
0.5284552845528455,0.5707317073170731,0.5439024390243903,0.5536585365853659,0.6178861788617886,0.5959349593495935,0.6048780487804878,0.5686868686868687,0.5589910496338486,0.5886178861788618,0.5902439024390244,0.6016260162601627,0.5707317073170731,0.526829268292683,0.5861788617886179,0.5952626158599382,MasseyDefensive
0.6292682926829268,0.6430894308943089,0.5959349593495935,0.6504065040650406,0.6504065040650406,0.6471544715447154,0.6284552845528455,0.6636363636363637,0.6566314076484947,0.6317073170731707,0.6325203252032521,0.6772357723577236,0.640650406504065,0.6235772357723577,0.6463414634146342,0.6251287332646756,ODOverall
0.5739837398373984,0.5317073170731708,0.5203252032520326,0.5723577235772358,0.5300813008130081,0.5536585365853659,0.556910569105691,0.604040404040404,0.5947925142392189,0.5617886178861788,0.5666666666666667,0.5959349593495935,0.5658536585365853,0.5959349593495935,0.5658536585365853,0.544799176107106,ODOffensive
0.4975609756097561,0.4317073170731707,0.45772357723577234,0.4479674796747967,0.3910569105691057,0.41788617886178864,0.4024390243902439,0.4202020202020202,0.467860048820179,0.4056910569105691,0.3983739837398374,0.3910569105691057,0.4268292682926829,0.4682926829268293,0.4138211382113821,0.40370751802265703,ODDeffensive
0.6373983739837399,0.6292682926829268,0.6146341463414634,0.6495934959349593,0.6455284552845528,0.6414634146341464,0.6333333333333333,0.6535353535353535,0.6484947111472742,0.6284552845528455,0.6390243902439025,0.6609756097560976,0.6276422764227643,0.6146341463414634,0.6382113821138211,0.6210092687950567,Markov1
0.6276422764227643,0.6398373983739838,0.6056910569105691,0.6390243902439025,0.6373983739837399,0.6479674796747967,0.6252032520325204,0.6393939393939394,0.6525630593978845,0.634959349593496,0.6333333333333333,0.6585365853658537,0.6235772357723577,0.6170731707317073,0.6300813008130082,0.6055612770339855,Markov2
0.5772357723577236,0.5252032520325203,0.5146341463414634,0.5650406504065041,0.526829268292683,0.5471544715447154,0.5577235772357724,0.5959595959595959,0.5947925142392189,0.556910569105691,0.5609756097560976,0.591869918699187,0.5617886178861788,0.5951219512195122,0.5634146341463414,0.5427394438722966,Markov3
