Date,Home Team,Away Team,Result,Overtime,Season
15/12/2004 08:30,Houston Rockets,Atlanta Hawks,92 - 69,,2004-2005
15/12/2004 08:30,San Antonio Spurs,Orlando Magic,94 - 91,,2004-2005
15/12/2004 10:30,Phoenix Suns,Utah Jazz,108 - 86,,2004-2005
16/12/2004 08:00,Detroit Pistons,Cleveland Cavaliers,81 - 69,,2004-2005
16/12/2004 08:30,Chicago Bulls,Milwaukee Bucks,85 - 77,,2004-2005
16/12/2004 10:30,Sacramento Kings,Los Angeles Lakers,99 - 115,,2004-2005
17/12/2004 07:00,Indiana Pacers,Toronto Raptors,89 - 86,,2004-2005
17/12/2004 07:00,Philadelphia 76ers,New York Knicks,107 - 113,OT,2004-2005
17/12/2004 07:30,Atlanta Hawks,Portland Trail Blazers,84 - 100,,2004-2005
17/12/2004 07:30,Boston Celtics,Utah Jazz,114 - 106,,2004-2005
17/12/2004 08:00,Memphis Grizzlies,New Jersey Nets,89 - 84,,2004-2005
17/12/2004 08:00,Miami Heat,Denver Nuggets,107 - 100,,2004-2005
17/12/2004 08:00,Minnesota Timberwolves,Los Angeles Clippers,113 - 86,,2004-2005
17/12/2004 08:00,New Orleans Hornets,San Antonio Spurs,67 - 83,,2004-2005
17/12/2004 08:30,Houston Rockets,Golden State Warriors,100 - 83,,2004-2005
17/12/2004 10:30,Los Angeles Lakers,Washington Wizards,116 - 120,OT,2004-2005
17/12/2004 10:30,Seattle SuperSonics,Phoenix Suns,110 - 112,,2004-2005
18/12/2004 07:00,Charlotte Bobcats,Houston Rockets,101 - 100,OT,2004-2005
18/12/2004 07:00,Orlando Magic,Denver Nuggets,117 - 95,,2004-2005
18/12/2004 07:30,Cleveland Cavaliers,Boston Celtics,107 - 114,OT,2004-2005
18/12/2004 07:30,Detroit Pistons,Portland Trail Blazers,74 - 75,,2004-2005
18/12/2004 08:30,Chicago Bulls,Indiana Pacers,85 - 71,,2004-2005
18/12/2004 08:30,Dallas Mavericks,Atlanta Hawks,90 - 68,,2004-2005
18/12/2004 08:30,Milwaukee Bucks,Philadelphia 76ers,97 - 116,,2004-2005
18/12/2004 08:30,San Antonio Spurs,Golden State Warriors,104 - 85,,2004-2005
18/12/2004 09:00,Phoenix Suns,Washington Wizards,110 - 96,,2004-2005
19/12/2004 03:00,New York Knicks,Utah Jazz,94 - 93,,2004-2005
19/12/2004 03:00,Toronto Raptors,New Jersey Nets,110 - 99,,2004-2005
19/12/2004 06:00,Miami Heat,Orlando Magic,117 - 107,,2004-2005
19/12/2004 09:00,Sacramento Kings,New Orleans Hornets,107 - 71,,2004-2005
19/12/2004 09:30,Los Angeles Clippers,Memphis Grizzlies,82 - 92,,2004-2005
20/12/2004 07:00,Philadelphia 76ers,Utah Jazz,101 - 103,,2004-2005
20/12/2004 08:30,Chicago Bulls,Portland Trail Blazers,92 - 87,,2004-2005
20/12/2004 08:30,Houston Rockets,Toronto Raptors,114 - 102,,2004-2005
20/12/2004 09:00,Denver Nuggets,Phoenix Suns,105 - 107,,2004-2005
20/12/2004 10:30,Golden State Warriors,Washington Wizards,101 - 103,,2004-2005
20/12/2004 10:30,Los Angeles Lakers,Memphis Grizzlies,72 - 82,,2004-2005
21/12/2004 07:00,Charlotte Bobcats,New Jersey Nets,91 - 94,,2004-2005
21/12/2004 07:00,Cleveland Cavaliers,Minnesota Timberwolves,107 - 97,,2004-2005
21/12/2004 07:30,Miami Heat,Boston Celtics,108 - 100,,2004-2005
21/12/2004 07:30,New York Knicks,Dallas Mavericks,94 - 123,,2004-2005
21/12/2004 10:00,Sacramento Kings,Washington Wizards,104 - 93,,2004-2005
21/12/2004 10:30,Los Angeles Clippers,New Orleans Hornets,100 - 91,OT,2004-2005
22/12/2004 07:00,Boston Celtics,New York Knicks,114 - 109,,2004-2005
22/12/2004 07:00,Indiana Pacers,Philadelphia 76ers,90 - 102,,2004-2005
22/12/2004 07:00,Orlando Magic,San Antonio Spurs,93 - 87,,2004-2005
22/12/2004 07:00,Toronto Raptors,Utah Jazz,98 - 86,,2004-2005
22/12/2004 07:30,Atlanta Hawks,Dallas Mavericks,113 - 100,,2004-2005
22/12/2004 07:30,Detroit Pistons,Chicago Bulls,82 - 89,,2004-2005
22/12/2004 07:30,New Jersey Nets,Cleveland Cavaliers,92 - 90,,2004-2005
22/12/2004 08:00,Milwaukee Bucks,Portland Trail Blazers,95 - 104,,2004-2005
22/12/2004 08:30,Houston Rockets,Charlotte Bobcats,87 - 90,,2004-2005
22/12/2004 10:00,Golden State Warriors,Memphis Grizzlies,109 - 99,,2004-2005
22/12/2004 10:00,Seattle SuperSonics,Denver Nuggets,98 - 83,,2004-2005
22/12/2004 10:30,Los Angeles Lakers,New Orleans Hornets,101 - 89,,2004-2005
23/12/2004 08:00,San Antonio Spurs,Minnesota Timberwolves,96 - 82,,2004-2005
23/12/2004 09:00,Phoenix Suns,Memphis Grizzlies,109 - 102,,2004-2005
23/12/2004 10:30,Sacramento Kings,Miami Heat,107 - 109,,2004-2005
25/12/2004 12:30,Indiana Pacers,Detroit Pistons,93 - 98,,2004-2005
25/12/2004 03:00,Los Angeles Lakers,Miami Heat,102 - 104,OT,2004-2005
26/12/2004 01:00,New York Knicks,Charlotte Bobcats,91 - 82,,2004-2005
26/12/2004 07:00,Cleveland Cavaliers,New Orleans Hornets,100 - 91,,2004-2005
26/12/2004 07:00,Milwaukee Bucks,Chicago Bulls,99 - 92,,2004-2005
26/12/2004 07:00,San Antonio Spurs,Boston Celtics,107 - 90,,2004-2005
26/12/2004 08:00,Minnesota Timberwolves,Washington Wizards,109 - 74,,2004-2005
26/12/2004 08:00,Phoenix Suns,Toronto Raptors,106 - 94,,2004-2005
26/12/2004 08:30,Houston Rockets,Los Angeles Clippers,96 - 79,,2004-2005
26/12/2004 09:00,Denver Nuggets,Dallas Mavericks,88 - 102,,2004-2005
26/12/2004 09:00,Sacramento Kings,Golden State Warriors,94 - 98,,2004-2005
27/12/2004 07:00,Indiana Pacers,New Orleans Hornets,100 - 82,,2004-2005
27/12/2004 07:00,Orlando Magic,New York Knicks,111 - 119,,2004-2005
27/12/2004 07:00,Washington Wizards,Charlotte Bobcats,106 - 87,,2004-2005
27/12/2004 07:30,Detroit Pistons,New Jersey Nets,100 - 90,OT,2004-2005
27/12/2004 07:30,Miami Heat,Atlanta Hawks,116 - 102,,2004-2005
27/12/2004 08:00,Memphis Grizzlies,Los Angeles Clippers,96 - 76,,2004-2005
27/12/2004 09:00,Utah Jazz,Seattle SuperSonics,88 - 98,,2004-2005
27/12/2004 10:00,Portland Trail Blazers,Philadelphia 76ers,104 - 111,,2004-2005
27/12/2004 10:30,Golden State Warriors,Denver Nuggets,104 - 101,,2004-2005
28/12/2004 07:30,Atlanta Hawks,Cleveland Cavaliers,102 - 111,,2004-2005
28/12/2004 08:00,Milwaukee Bucks,Houston Rockets,115 - 87,,2004-2005
28/12/2004 08:30,Chicago Bulls,New Jersey Nets,80 - 84,,2004-2005
28/12/2004 08:30,Dallas Mavericks,Boston Celtics,113 - 94,,2004-2005
28/12/2004 08:30,San Antonio Spurs,Phoenix Suns,115 - 94,,2004-2005
28/12/2004 10:00,Seattle SuperSonics,Philadelphia 76ers,107 - 114,,2004-2005
28/12/2004 10:30,Los Angeles Lakers,Toronto Raptors,117 - 99,,2004-2005
29/12/2004 07:00,Charlotte Bobcats,Indiana Pacers,71 - 74,,2004-2005
29/12/2004 07:00,Cleveland Cavaliers,Houston Rockets,87 - 98,,2004-2005
29/12/2004 07:00,Orlando Magic,Milwaukee Bucks,105 - 111,,2004-2005
29/12/2004 07:00,Washington Wizards,Detroit Pistons,105 - 107,,2004-2005
29/12/2004 07:30,New York Knicks,Minnesota Timberwolves,100 - 87,,2004-2005
29/12/2004 08:00,Memphis Grizzlies,Boston Celtics,117 - 109,,2004-2005
29/12/2004 08:00,New Orleans Hornets,Phoenix Suns,96 - 107,,2004-2005
29/12/2004 10:30,Golden State Warriors,Toronto Raptors,111 - 105,,2004-2005
29/12/2004 10:30,Los Angeles Clippers,Utah Jazz,101 - 90,,2004-2005
30/12/2004 02:00,Atlanta Hawks,Seattle SuperSonics,79 - 94,,2004-2005
30/12/2004 07:30,New Jersey Nets,Indiana Pacers,83 - 96,,2004-2005
30/12/2004 08:00,Detroit Pistons,Miami Heat,78 - 89,,2004-2005
30/12/2004 10:30,Portland Trail Blazers,San Antonio Spurs,80 - 114,,2004-2005
31/12/2004 03:00,Boston Celtics,Washington Wizards,108 - 103,,2004-2005
31/12/2004 07:00,Charlotte Bobcats,Seattle SuperSonics,97 - 103,,2004-2005
31/12/2004 08:00,Denver Nuggets,Philadelphia 76ers,97 - 92,,2004-2005
31/12/2004 08:00,Utah Jazz,Sacramento Kings,102 - 109,,2004-2005
31/12/2004 09:30,Los Angeles Clippers,San Antonio Spurs,79 - 98,,2004-2005
31/12/2004 10:00,Houston Rockets,Milwaukee Bucks,105 - 90,,2004-2005
01/01/2005 07:30,Miami Heat,Charlotte Bobcats,113 - 90,,2004-2005
01/01/2005 07:30,New York Knicks,New Jersey Nets,87 - 93,,2004-2005
01/01/2005 08:00,Minnesota Timberwolves,Memphis Grizzlies,95 - 104,,2004-2005
01/01/2005 08:30,Chicago Bulls,Orlando Magic,105 - 90,,2004-2005
01/01/2005 10:00,Portland Trail Blazers,Golden State Warriors,97 - 88,,2004-2005
02/01/2005 12:00,Washington Wizards,Atlanta Hawks,104 - 101,,2004-2005
02/01/2005 03:30,Los Angeles Clippers,Philadelphia 76ers,89 - 83,,2004-2005
02/01/2005 06:00,Detroit Pistons,Boston Celtics,100 - 88,,2004-2005
02/01/2005 08:00,Phoenix Suns,Portland Trail Blazers,117 - 98,,2004-2005
02/01/2005 08:30,Dallas Mavericks,Milwaukee Bucks,123 - 104,,2004-2005
02/01/2005 08:30,Houston Rockets,Utah Jazz,99 - 80,,2004-2005
02/01/2005 09:00,Sacramento Kings,San Antonio Spurs,86 - 81,,2004-2005
02/01/2005 09:30,Los Angeles Lakers,Denver Nuggets,99 - 91,,2004-2005
03/01/2005 07:00,Boston Celtics,New Orleans Hornets,108 - 90,,2004-2005
03/01/2005 07:00,Charlotte Bobcats,Cleveland Cavaliers,83 - 94,,2004-2005
03/01/2005 07:00,Toronto Raptors,Orlando Magic,105 - 94,,2004-2005
03/01/2005 07:30,Miami Heat,Seattle SuperSonics,96 - 98,,2004-2005
03/01/2005 08:00,Memphis Grizzlies,Utah Jazz,92 - 82,,2004-2005
03/01/2005 08:30,Chicago Bulls,Detroit Pistons,80 - 87,,2004-2005
03/01/2005 09:00,Denver Nuggets,Los Angeles Clippers,98 - 102,,2004-2005
03/01/2005 10:30,Golden State Warriors,Philadelphia 76ers,104 - 112,,2004-2005
04/01/2005 07:00,Indiana Pacers,Milwaukee Bucks,116 - 99,,2004-2005
04/01/2005 07:00,Washington Wizards,New Jersey Nets,112 - 88,,2004-2005
04/01/2005 07:30,New York Knicks,Sacramento Kings,98 - 105,,2004-2005
04/01/2005 08:00,Minnesota Timberwolves,Phoenix Suns,115 - 122,,2004-2005
04/01/2005 08:30,San Antonio Spurs,Los Angeles Lakers,100 - 83,,2004-2005
05/01/2005 07:00,Boston Celtics,Golden State Warriors,84 - 83,,2004-2005
05/01/2005 07:00,Charlotte Bobcats,Minnesota Timberwolves,102 - 84,,2004-2005
05/01/2005 07:00,Cleveland Cavaliers,Atlanta Hawks,101 - 85,,2004-2005
05/01/2005 07:00,Orlando Magic,Seattle SuperSonics,105 - 87,,2004-2005
05/01/2005 07:00,Toronto Raptors,Sacramento Kings,96 - 93,,2004-2005
05/01/2005 07:30,Miami Heat,New York Knicks,102 - 94,,2004-2005
05/01/2005 08:00,Milwaukee Bucks,New Jersey Nets,97 - 74,,2004-2005
05/01/2005 08:00,New Orleans Hornets,Chicago Bulls,89 - 95,,2004-2005
05/01/2005 08:30,Dallas Mavericks,Los Angeles Lakers,118 - 104,,2004-2005
05/01/2005 09:00,Houston Rockets,Phoenix Suns,98 - 108,,2004-2005
05/01/2005 09:00,Utah Jazz,Philadelphia 76ers,99 - 106,,2004-2005
05/01/2005 10:30,Los Angeles Clippers,Portland Trail Blazers,102 - 98,,2004-2005
06/01/2005 07:00,Washington Wizards,Seattle SuperSonics,107 - 96,,2004-2005
06/01/2005 07:30,Detroit Pistons,Memphis Grizzlies,79 - 101,,2004-2005
06/01/2005 09:30,San Antonio Spurs,Indiana Pacers,111 - 98,,2004-2005
07/01/2005 07:00,Orlando Magic,Charlotte Bobcats,111 - 91,,2004-2005
07/01/2005 07:00,Toronto Raptors,Milwaukee Bucks,105 - 107,OT,2004-2005
07/01/2005 07:30,Atlanta Hawks,Sacramento Kings,97 - 100,,2004-2005
07/01/2005 07:30,Boston Celtics,Detroit Pistons,104 - 110,,2004-2005
07/01/2005 07:30,New Jersey Nets,Golden State Warriors,82 - 72,,2004-2005
07/01/2005 08:00,Memphis Grizzlies,New Orleans Hornets,84 - 76,,2004-2005
07/01/2005 08:00,Minnesota Timberwolves,Philadelphia 76ers,89 - 84,,2004-2005
07/01/2005 08:30,Chicago Bulls,Utah Jazz,84 - 78,,2004-2005
07/01/2005 10:00,Portland Trail Blazers,Miami Heat,92 - 103,,2004-2005
07/01/2005 10:30,Los Angeles Lakers,Houston Rockets,111 - 104,,2004-2005
08/01/2005 01:30,Cleveland Cavaliers,New York Knicks,104 - 79,,2004-2005
08/01/2005 01:30,San Antonio Spurs,Denver Nuggets,99 - 90,,2004-2005
08/01/2005 07:00,Orlando Magic,New Jersey Nets,104 - 101,,2004-2005
08/01/2005 07:00,Washington Wizards,Minnesota Timberwolves,117 - 114,,2004-2005
08/01/2005 08:00,New Orleans Hornets,Sacramento Kings,121 - 117,OT,2004-2005
08/01/2005 08:30,Chicago Bulls,Boston Celtics,102 - 91,,2004-2005
08/01/2005 08:30,Dallas Mavericks,Indiana Pacers,121 - 101,,2004-2005
08/01/2005 08:30,Milwaukee Bucks,Utah Jazz,89 - 86,,2004-2005
08/01/2005 10:30,Los Angeles Clippers,Phoenix Suns,91 - 108,,2004-2005
09/01/2005 01:00,Toronto Raptors,Golden State Warriors,109 - 87,,2004-2005
09/01/2005 07:30,New York Knicks,Portland Trail Blazers,113 - 105,,2004-2005
09/01/2005 08:00,Phoenix Suns,Indiana Pacers,124 - 89,,2004-2005
09/01/2005 08:00,Seattle SuperSonics,Miami Heat,108 - 98,,2004-2005
09/01/2005 09:00,Denver Nuggets,Houston Rockets,98 - 116,,2004-2005
10/01/2005 07:00,Boston Celtics,Orlando Magic,119 - 101,,2004-2005
10/01/2005 07:00,Philadelphia 76ers,Portland Trail Blazers,100 - 109,,2004-2005
10/01/2005 08:00,Minnesota Timberwolves,Los Angeles Lakers,96 - 105,,2004-2005
10/01/2005 08:30,Chicago Bulls,Golden State Warriors,94 - 85,,2004-2005
10/01/2005 09:00,Utah Jazz,San Antonio Spurs,97 - 96,,2004-2005
11/01/2005 07:00,Cleveland Cavaliers,Charlotte Bobcats,100 - 98,OT,2004-2005
11/01/2005 07:30,Atlanta Hawks,Milwaukee Bucks,103 - 80,,2004-2005
11/01/2005 07:30,New Jersey Nets,Detroit Pistons,80 - 89,,2004-2005
11/01/2005 07:30,New York Knicks,New Orleans Hornets,82 - 88,,2004-2005
11/01/2005 08:00,Memphis Grizzlies,Indiana Pacers,85 - 86,,2004-2005
11/01/2005 09:00,Phoenix Suns,Miami Heat,122 - 107,,2004-2005
11/01/2005 10:00,Sacramento Kings,Denver Nuggets,109 - 100,,2004-2005
11/01/2005 10:00,Seattle SuperSonics,Los Angeles Clippers,104 - 99,,2004-2005
12/01/2005 07:00,Toronto Raptors,Boston Celtics,104 - 93,,2004-2005
12/01/2005 07:00,Washington Wizards,Portland Trail Blazers,104 - 100,,2004-2005
12/01/2005 07:30,Detroit Pistons,New Orleans Hornets,90 - 76,,2004-2005
12/01/2005 08:00,Minnesota Timberwolves,Orlando Magic,80 - 87,,2004-2005
12/01/2005 08:30,Chicago Bulls,Philadelphia 76ers,110 - 78,,2004-2005
12/01/2005 08:30,San Antonio Spurs,Milwaukee Bucks,94 - 79,,2004-2005
12/01/2005 09:00,Dallas Mavericks,Houston Rockets,114 - 124,,2004-2005
12/01/2005 09:00,Denver Nuggets,Los Angeles Lakers,95 - 83,,2004-2005
12/01/2005 09:00,Utah Jazz,Phoenix Suns,115 - 108,,2004-2005
12/01/2005 10:30,Golden State Warriors,Miami Heat,91 - 98,,2004-2005
12/01/2005 10:30,Los Angeles Clippers,Seattle SuperSonics,103 - 92,,2004-2005
13/01/2005 08:00,Houston Rockets,New Jersey Nets,94 - 85,OT,2004-2005
13/01/2005 10:00,Sacramento Kings,Utah Jazz,107 - 93,,2004-2005
13/01/2005 10:30,Los Angeles Lakers,Cleveland Cavaliers,98 - 94,,2004-2005
14/01/2005 07:00,Charlotte Bobcats,Memphis Grizzlies,89 - 109,,2004-2005
14/01/2005 07:00,Indiana Pacers,Phoenix Suns,101 - 83,,2004-2005
14/01/2005 07:00,Philadelphia 76ers,Toronto Raptors,106 - 96,,2004-2005
14/01/2005 07:30,Boston Celtics,Atlanta Hawks,106 - 94,,2004-2005
14/01/2005 08:00,Detroit Pistons,Orlando Magic,101 - 94,,2004-2005
14/01/2005 08:00,New Orleans Hornets,Portland Trail Blazers,112 - 106,,2004-2005
14/01/2005 08:00,San Antonio Spurs,Dallas Mavericks,98 - 95,,2004-2005
14/01/2005 08:30,Milwaukee Bucks,Washington Wizards,103 - 105,,2004-2005
14/01/2005 10:30,Denver Nuggets,Minnesota Timberwolves,83 - 93,,2004-2005
14/01/2005 10:30,Los Angeles Clippers,Miami Heat,114 - 112,2OT,2004-2005
14/01/2005 10:30,Seattle SuperSonics,Golden State Warriors,103 - 84,,2004-2005
15/01/2005 03:30,Chicago Bulls,New York Knicks,86 - 84,,2004-2005
15/01/2005 06:00,Atlanta Hawks,Charlotte Bobcats,103 - 95,,2004-2005
15/01/2005 07:00,Washington Wizards,Phoenix Suns,108 - 103,,2004-2005
15/01/2005 07:30,Detroit Pistons,Philadelphia 76ers,99 - 95,,2004-2005
15/01/2005 08:00,Indiana Pacers,Orlando Magic,84 - 85,,2004-2005
15/01/2005 08:00,Memphis Grizzlies,Milwaukee Bucks,101 - 82,,2004-2005
15/01/2005 08:00,Minnesota Timberwolves,Portland Trail Blazers,92 - 84,,2004-2005
15/01/2005 08:30,Dallas Mavericks,New Jersey Nets,98 - 93,,2004-2005
15/01/2005 08:30,Houston Rockets,San Antonio Spurs,73 - 67,,2004-2005
15/01/2005 09:00,Utah Jazz,Cleveland Cavaliers,71 - 84,,2004-2005
15/01/2005 10:00,Sacramento Kings,Los Angeles Clippers,99 - 95,,2004-2005
15/01/2005 10:30,Golden State Warriors,Los Angeles Lakers,102 - 104,,2004-2005
16/01/2005 01:00,Toronto Raptors,New Orleans Hornets,102 - 99,,2004-2005
16/01/2005 09:00,Seattle SuperSonics,Cleveland Cavaliers,105 - 97,,2004-2005
17/01/2005 01:00,Charlotte Bobcats,Milwaukee Bucks,92 - 99,,2004-2005
17/01/2005 01:00,New York Knicks,Chicago Bulls,86 - 88,,2004-2005
17/01/2005 02:00,Atlanta Hawks,New Jersey Nets,84 - 85,,2004-2005
17/01/2005 02:00,Philadelphia 76ers,New Orleans Hornets,95 - 91,,2004-2005
17/01/2005 03:30,Detroit Pistons,Phoenix Suns,94 - 80,,2004-2005
17/01/2005 03:30,Los Angeles Clippers,Sacramento Kings,83 - 89,,2004-2005
17/01/2005 05:00,San Antonio Spurs,Washington Wizards,101 - 73,,2004-2005
17/01/2005 06:00,Minnesota Timberwolves,Toronto Raptors,91 - 100,,2004-2005
17/01/2005 08:00,Memphis Grizzlies,Houston Rockets,99 - 80,,2004-2005
17/01/2005 10:30,Golden State Warriors,Denver Nuggets,107 - 97,,2004-2005
17/01/2005 10:30,Los Angeles Lakers,Utah Jazz,94 - 102,,2004-2005
18/01/2005 07:00,Orlando Magic,Detroit Pistons,103 - 101,,2004-2005
18/01/2005 08:30,Dallas Mavericks,Washington Wizards,137 - 120,,2004-2005
18/01/2005 08:30,Houston Rockets,Indiana Pacers,74 - 87,,2004-2005
18/01/2005 10:00,Sacramento Kings,Portland Trail Blazers,113 - 107,OT,2004-2005
18/01/2005 10:00,Seattle SuperSonics,Denver Nuggets,110 - 116,OT,2004-2005
19/01/2005 07:00,Boston Celtics,Chicago Bulls,92 - 83,,2004-2005
19/01/2005 07:00,Charlotte Bobcats,Philadelphia 76ers,105 - 107,,2004-2005
19/01/2005 07:00,Toronto Raptors,New York Knicks,98 - 81,,2004-2005
19/01/2005 07:30,Miami Heat,Atlanta Hawks,111 - 92,,2004-2005
19/01/2005 07:30,New Jersey Nets,Milwaukee Bucks,96 - 90,,2004-2005
19/01/2005 08:00,New Orleans Hornets,Indiana Pacers,90 - 87,,2004-2005
19/01/2005 08:30,San Antonio Spurs,Los Angeles Clippers,80 - 79,,2004-2005
19/01/2005 09:00,Phoenix Suns,Memphis Grizzlies,79 - 88,,2004-2005
19/01/2005 10:00,Portland Trail Blazers,Cleveland Cavaliers,101 - 107,,2004-2005
19/01/2005 10:30,Los Angeles Lakers,Minnesota Timberwolves,93 - 90,,2004-2005
20/01/2005 08:00,Orlando Magic,Houston Rockets,99 - 108,,2004-2005
20/01/2005 08:30,Dallas Mavericks,Los Angeles Clippers,99 - 77,,2004-2005
20/01/2005 10:30,Sacramento Kings,Cleveland Cavaliers,123 - 96,,2004-2005
21/01/2005 07:00,Charlotte Bobcats,Dallas Mavericks,99 - 105,,2004-2005
21/01/2005 07:00,Washington Wizards,Toronto Raptors,118 - 109,,2004-2005
21/01/2005 07:30,New Jersey Nets,Boston Celtics,104 - 98,,2004-2005
21/01/2005 07:30,New York Knicks,Houston Rockets,91 - 92,,2004-2005
21/01/2005 08:00,Miami Heat,Indiana Pacers,100 - 106,OT,2004-2005
21/01/2005 08:30,Chicago Bulls,Atlanta Hawks,95 - 85,,2004-2005
21/01/2005 08:30,Milwaukee Bucks,Detroit Pistons,89 - 86,,2004-2005
21/01/2005 10:30,Denver Nuggets,Memphis Grizzlies,92 - 82,,2004-2005
21/01/2005 10:30,Los Angeles Lakers,Golden State Warriors,105 - 101,,2004-2005
21/01/2005 10:30,Phoenix Suns,San Antonio Spurs,123 - 128,OT,2004-2005
21/01/2005 10:30,Seattle SuperSonics,Minnesota Timberwolves,107 - 112,,2004-2005
22/01/2005 07:00,Atlanta Hawks,Boston Celtics,100 - 96,,2004-2005
22/01/2005 07:00,Orlando Magic,Philadelphia 76ers,115 - 111,,2004-2005
22/01/2005 07:30,Detroit Pistons,Chicago Bulls,89 - 100,,2004-2005
22/01/2005 08:00,Indiana Pacers,Washington Wizards,93 - 95,,2004-2005
22/01/2005 08:00,New Orleans Hornets,Los Angeles Clippers,88 - 85,,2004-2005
22/01/2005 09:00,Utah Jazz,Memphis Grizzlies,94 - 110,,2004-2005
22/01/2005 10:00,Portland Trail Blazers,Minnesota Timberwolves,83 - 92,,2004-2005
22/01/2005 10:30,Golden State Warriors,Cleveland Cavaliers,87 - 105,,2004-2005
23/01/2005 01:00,Dallas Mavericks,Denver Nuggets,95 - 93,,2004-2005
23/01/2005 01:00,Toronto Raptors,Charlotte Bobcats,103 - 92,,2004-2005
23/01/2005 03:00,New York Knicks,Milwaukee Bucks,96 - 101,,2004-2005
23/01/2005 06:00,Miami Heat,New Orleans Hornets,97 - 68,,2004-2005
23/01/2005 08:00,Phoenix Suns,New Jersey Nets,113 - 105,,2004-2005
23/01/2005 09:00,Sacramento Kings,San Antonio Spurs,73 - 103,,2004-2005
23/01/2005 09:00,Seattle SuperSonics,Utah Jazz,122 - 105,,2004-2005
24/01/2005 07:00,Cleveland Cavaliers,Washington Wizards,97 - 106,,2004-2005
24/01/2005 07:00,Philadelphia 76ers,Miami Heat,106 - 98,,2004-2005
24/01/2005 07:30,Atlanta Hawks,Chicago Bulls,82 - 107,,2004-2005
24/01/2005 08:00,Minnesota Timberwolves,Detroit Pistons,86 - 83,,2004-2005
24/01/2005 08:30,Houston Rockets,Orlando Magic,89 - 78,,2004-2005
24/01/2005 10:00,Portland Trail Blazers,San Antonio Spurs,107 - 99,,2004-2005
24/01/2005 10:30,Los Angeles Clippers,Dallas Mavericks,97 - 87,,2004-2005
25/01/2005 07:00,Charlotte Bobcats,Boston Celtics,92 - 97,,2004-2005
25/01/2005 07:30,New York Knicks,Phoenix Suns,118 - 133,,2004-2005
25/01/2005 08:00,Memphis Grizzlies,Orlando Magic,95 - 83,,2004-2005
25/01/2005 08:30,Chicago Bulls,Denver Nuggets,111 - 107,,2004-2005
25/01/2005 10:00,Sacramento Kings,New Jersey Nets,113 - 93,,2004-2005
25/01/2005 10:30,Los Angeles Lakers,Seattle SuperSonics,93 - 104,,2004-2005
26/01/2005 07:00,Boston Celtics,Indiana Pacers,100 - 86,,2004-2005
26/01/2005 07:00,Cleveland Cavaliers,Memphis Grizzlies,114 - 111,,2004-2005
26/01/2005 07:00,Toronto Raptors,Miami Heat,96 - 111,,2004-2005
26/01/2005 07:00,Washington Wizards,Philadelphia 76ers,117 - 107,,2004-2005
26/01/2005 07:30,Detroit Pistons,Denver Nuggets,87 - 70,,2004-2005
26/01/2005 08:00,Milwaukee Bucks,Phoenix Suns,115 - 121,,2004-2005
26/01/2005 08:00,Minnesota Timberwolves,Atlanta Hawks,104 - 87,,2004-2005
26/01/2005 08:00,New Orleans Hornets,Houston Rockets,77 - 82,,2004-2005
26/01/2005 09:00,Utah Jazz,Seattle SuperSonics,109 - 100,,2004-2005
26/01/2005 10:00,Portland Trail Blazers,Dallas Mavericks,88 - 95,,2004-2005
26/01/2005 10:30,Golden State Warriors,New Jersey Nets,99 - 113,,2004-2005
26/01/2005 10:30,Los Angeles Clippers,Los Angeles Lakers,105 - 89,,2004-2005
27/01/2005 07:00,Indiana Pacers,Detroit Pistons,76 - 88,,2004-2005
27/01/2005 08:30,Chicago Bulls,Charlotte Bobcats,101 - 93,,2004-2005
27/01/2005 09:30,San Antonio Spurs,Sacramento Kings,90 - 80,,2004-2005
28/01/2005 07:00,Charlotte Bobcats,Toronto Raptors,101 - 94,,2004-2005
28/01/2005 07:00,New York Knicks,Cleveland Cavaliers,99 - 96,,2004-2005
28/01/2005 07:00,Orlando Magic,Washington Wizards,108 - 101,,2004-2005
28/01/2005 07:30,Atlanta Hawks,Miami Heat,96 - 106,,2004-2005
28/01/2005 07:30,Boston Celtics,Phoenix Suns,119 - 128,,2004-2005
28/01/2005 08:00,Minnesota Timberwolves,Utah Jazz,93 - 91,,2004-2005
28/01/2005 08:00,New Orleans Hornets,Philadelphia 76ers,99 - 95,OT,2004-2005
28/01/2005 08:30,Milwaukee Bucks,Denver Nuggets,100 - 106,,2004-2005
28/01/2005 09:30,Houston Rockets,Sacramento Kings,111 - 117,OT,2004-2005
28/01/2005 10:00,Portland Trail Blazers,Los Angeles Clippers,90 - 86,,2004-2005
28/01/2005 10:30,Golden State Warriors,Seattle SuperSonics,85 - 88,,2004-2005
28/01/2005 10:30,Los Angeles Lakers,New Jersey Nets,103 - 109,,2004-2005
29/01/2005 07:00,Washington Wizards,Orlando Magic,97 - 103,,2004-2005
29/01/2005 07:30,Detroit Pistons,New York Knicks,91 - 61,,2004-2005
29/01/2005 08:00,Indiana Pacers,Denver Nuggets,88 - 95,,2004-2005
29/01/2005 08:00,Memphis Grizzlies,Atlanta Hawks,84 - 83,,2004-2005
29/01/2005 08:30,Chicago Bulls,Boston Celtics,97 - 101,,2004-2005
29/01/2005 08:30,Dallas Mavericks,Philadelphia 76ers,89 - 93,,2004-2005
29/01/2005 08:30,San Antonio Spurs,New Orleans Hornets,93 - 83,,2004-2005
