,index,Date,Home Team,Away Team,Result,Time,Home Score,Away Score,colley_home_1_month,colley_away_1_month,massey_home_overall_1_month,massey_away_overall_1_month,massey_home_offensive_1_month,massey_away_offensive_1_month,massey_home_defensive_1_month,massey_away_defensive_1_month,markov1_home_1_month,markov1_away_1_month,markov2_home_1_month,markov2_away_1_month,markov3_home_1_month,markov3_away_1_month,od_home_overall_1_month,od_away_overall_1_month,od_home_offensive_1_month,od_away_offensive_1_month,od_home_defensive_1_month,od_away_defensive_1_month,colley_home_2_month,colley_away_2_month,massey_home_overall_2_month,massey_away_overall_2_month,massey_home_offensive_2_month,massey_away_offensive_2_month,massey_home_defensive_2_month,massey_away_defensive_2_month,markov1_home_2_month,markov1_away_2_month,markov2_home_2_month,markov2_away_2_month,markov3_home_2_month,markov3_away_2_month,od_home_overall_2_month,od_away_overall_2_month,od_home_offensive_2_month,od_away_offensive_2_month,od_home_defensive_2_month,od_away_defensive_2_month,colley_home_3_month,colley_away_3_month,massey_home_overall_3_month,massey_away_overall_3_month,massey_home_offensive_3_month,massey_away_offensive_3_month,massey_home_defensive_3_month,massey_away_defensive_3_month,markov1_home_3_month,markov1_away_3_month,markov2_home_3_month,markov2_away_3_month,markov3_home_3_month,markov3_away_3_month,od_home_overall_3_month,od_away_overall_3_month,od_home_offensive_3_month,od_away_offensive_3_month,od_home_defensive_3_month,od_away_defensive_3_month,colley_home_4_month,colley_away_4_month,massey_home_overall_4_month,massey_away_overall_4_month,massey_home_offensive_4_month,massey_away_offensive_4_month,massey_home_defensive_4_month,massey_away_defensive_4_month,markov1_home_4_month,markov1_away_4_month,markov2_home_4_month,markov2_away_4_month,markov3_home_4_month,markov3_away_4_month,od_home_overall_4_month,od_away_overall_4_month,od_home_offensive_4_month,od_away_offensive_4_month,od_home_defensive_4_month,od_away_defensive_4_month,colley_home_5_month,colley_away_5_month,massey_home_overall_5_month,massey_away_overall_5_month,massey_home_offensive_5_month,massey_away_offensive_5_month,massey_home_defensive_5_month,massey_away_defensive_5_month,markov1_home_5_month,markov1_away_5_month,markov2_home_5_month,markov2_away_5_month,markov3_home_5_month,markov3_away_5_month,od_home_overall_5_month,od_away_overall_5_month,od_home_offensive_5_month,od_away_offensive_5_month,od_home_defensive_5_month,od_away_defensive_5_month,colley_home_6_month,colley_away_6_month,massey_home_overall_6_month,massey_away_overall_6_month,massey_home_offensive_6_month,massey_away_offensive_6_month,massey_home_defensive_6_month,massey_away_defensive_6_month,markov1_home_6_month,markov1_away_6_month,markov2_home_6_month,markov2_away_6_month,markov3_home_6_month,markov3_away_6_month,od_home_overall_6_month,od_away_overall_6_month,od_home_offensive_6_month,od_away_offensive_6_month,od_home_defensive_6_month,od_away_defensive_6_month,colley_home_7_month,colley_away_7_month,massey_home_overall_7_month,massey_away_overall_7_month,massey_home_offensive_7_month,massey_away_offensive_7_month,massey_home_defensive_7_month,massey_away_defensive_7_month,markov1_home_7_month,markov1_away_7_month,markov2_home_7_month,markov2_away_7_month,markov3_home_7_month,markov3_away_7_month,od_home_overall_7_month,od_away_overall_7_month,od_home_offensive_7_month,od_away_offensive_7_month,od_home_defensive_7_month,od_away_defensive_7_month
0,0,2018-10-16,Boston Celtics,Philadelphia 76ers,105 - 87,08:00,105,87,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,,0.5,0.5,,,,,,,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,0.2500000000000003,0.24999999999999986,,,,,,
1,1,2018-10-16,Golden State Warriors,Oklahoma City Thunder,108 - 100,10:30,108,100,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,,0.5,0.5,,,,,,,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,0.24999999999999992,0.24999999999999994,,,,,,
2,2,2018-10-17,Charlotte Hornets,Milwaukee Bucks,112 - 113,07:00,112,113,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,,0.5,0.5,,,,,,,0.03846153846153839,0.0384615384615384,0.03846153846153839,0.0384615384615384,0.03846153846153849,0.03846153846153835,,,,,,
3,3,2018-10-17,Detroit Pistons,Brooklyn Nets,103 - 100,07:00,103,100,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,,0.5,0.5,,,,,,,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.038461538461538304,0.03846153846153852,0.03846153846153866,,,,,,
4,4,2018-10-17,Indiana Pacers,Memphis Grizzlies,111 - 83,07:00,111,83,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.038461538461538346,0.03846153846153847,0.038461538461538346,0.03846153846153842,0.03846153846153837,,,,,,
5,5,2018-10-17,Orlando Magic,Miami Heat,104 - 101,07:00,104,101,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,,0.5,0.5,,,,,,,0.03846153846153849,0.03846153846153836,0.03846153846153849,0.03846153846153836,0.0384615384615385,0.038461538461538367,,,,,,
6,6,2018-10-17,New York Knicks,Atlanta Hawks,126 - 107,07:30,126,107,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,,0.5,0.5,,,,,,,0.0384615384615385,0.03846153846153857,0.0384615384615385,0.03846153846153857,0.03846153846153856,0.03846153846153823,,,,,,
7,7,2018-10-17,Toronto Raptors,Cleveland Cavaliers,116 - 104,07:30,116,104,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,,0.5,0.5,,,,,,,0.03846153846153847,0.03846153846153846,0.03846153846153847,0.03846153846153846,0.03846153846153867,0.038461538461538464,,,,,,
8,8,2018-10-17,Houston Rockets,New Orleans Pelicans,112 - 131,08:00,112,131,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,,0.5,0.5,,,,,,,0.038461538461538526,0.038461538461538575,0.038461538461538526,0.038461538461538575,0.0384615384615385,0.03846153846153863,,,,,,
9,9,2018-10-17,San Antonio Spurs,Minnesota Timberwolves,112 - 108,08:30,112,108,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,,0.5,0.5,,,,,,,0.038461538461538505,0.03846153846153843,0.038461538461538505,0.03846153846153843,0.03846153846153851,0.03846153846153834,,,,,,
